index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.20808502
7340,1,1,0.9526,0.9017324
8347,0,0,0.0474,0.06881857
5203,0,0,0.0474,0.071176186
5591,0,1,0.0474,0.58486766
5138,1,0,0.9526,0.39791188
4039,0,0,0.2689,0.21864925
5673,0,0,0.2689,0.1275009
7308,1,0,0.9526,0.37711814
7454,1,0,0.7311,0.18098727
7430,1,1,0.9526,0.88567615
7702,1,1,0.9526,0.68917865
70,0,0,0.2689,0.076087214
5563,0,0,0.0474,0.1729259
51,0,0,0.0474,0.06204558
7561,0,0,0.0474,0.12266205
4342,1,1,0.9526,0.9285981
5558,0,0,0.0474,0.045695655
7697,0,0,0.0474,0.03617116
7731,1,1,0.9526,0.5101992
7733,1,1,0.9526,0.5943406
998,0,0,0.2689,0.24962233
5676,0,0,0.0474,0.14413418
4178,0,0,0.2689,0.40518913
7617,1,1,0.9526,0.6479712
7311,1,0,0.9526,0.35906932
5652,1,1,0.9526,0.615803
5199,0,0,0.0474,0.40361956
7462,0,0,0.0474,0.41094694
4314,1,0,0.9526,0.48515347
7738,0,0,0.0474,0.23862927
7532,0,0,0.0474,0.057792928
5546,0,0,0.0474,0.26313463
965,0,0,0.0474,0.3335624
7665,1,1,0.9526,0.5971
5642,1,1,0.9526,0.8757996
5696,0,0,0.0474,0.09472327
4270,0,1,0.2689,0.6939054
4274,0,0,0.0474,0.32502404
7514,1,0,0.7311,0.26481122
31,0,0,0.0474,0.30163044
7437,0,1,0.2689,0.7473635
5794,0,0,0.0474,0.3020954
7720,1,0,0.9526,0.28544748
4148,0,0,0.0474,0.24796785
7445,1,1,0.9526,0.85578746
5765,0,0,0.0474,0.030407084
7629,0,0,0.0474,0.052420147
4307,0,0,0.2689,0.47402212
4190,1,0,0.9526,0.4128381
4158,0,0,0.2689,0.37704
5608,0,0,0.0474,0.044597384
7457,0,0,0.0474,0.39167213
5188,0,1,0.0474,0.67412215
7510,1,1,0.9526,0.6807901
5659,0,0,0.0474,0.13677466
967,0,0,0.0474,0.19492209
5649,0,0,0.0474,0.23319998
5745,0,0,0.0474,0.4164173
4266,1,0,0.7311,0.28477505
5767,0,1,0.0474,0.5678563
4286,0,1,0.0474,0.59766537
3891,0,0,0.2689,0.32457894
7735,1,1,0.7311,1.0417329
4240,1,0,0.7311,0.29548463
8215,0,0,0.0474,0.1542104
4316,0,0,0.2689,0.4324751
4269,1,1,0.9526,0.8626185
3893,0,0,0.2689,0.21899268
4287,1,1,0.9526,0.72928137
7465,1,0,0.7311,0.17313725
5598,0,0,0.0474,0.18717553
7602,1,0,0.7311,0.45086378
5566,0,0,0.0474,0.18735206
4303,0,0,0.0474,0.09999099
5623,0,0,0.0474,0.16719978
59,0,0,0.0474,0.13375099
5169,0,0,0.0474,0.3165382
4257,0,1,0.2689,0.57484096
5807,0,0,0.0474,0.080886126
5133,1,0,0.9526,0.3165291
4138,1,0,0.9526,0.16701308
23,1,0,0.7311,0.4136033
5692,0,0,0.2689,0.1068128
7416,0,0,0.0474,0.040840793
5592,0,0,0.0474,0.18089487
5155,0,0,0.0474,0.21339415
4211,1,1,0.9526,0.81532425
5731,0,0,0.0474,0.23503052
4331,0,1,0.2689,0.90041476
5533,1,1,0.9526,0.8056519
5688,0,0,0.0474,0.31288764
4119,0,0,0.2689,0.17405449
5632,0,0,0.0474,0.34973386
8223,0,0,0.0474,0.061451416
7415,0,0,0.0474,0.07134355
7493,1,1,0.9526,0.50519156
5813,1,0,0.9526,0.27215958
8232,0,0,0.0474,0.04991712
4339,0,1,0.0474,0.5449318
49,1,1,0.9526,0.6290731
4109,1,1,0.9526,0.6887611
7714,1,0,0.9526,0.48079038
7451,0,0,0.0474,0.11079028
955,0,0,0.0474,0.16173393
5684,1,0,0.9526,0.18051915
10,1,0,0.7311,0.3864432
5640,1,0,0.9526,0.47594085
4172,1,0,0.7311,0.33488935
5785,0,0,0.0474,0.3537869
5650,0,0,0.0474,0.083439596
7741,1,1,0.7311,0.95499074
5165,1,1,0.9526,0.7306289
7352,0,0,0.2689,0.46805307
7639,0,0,0.0474,0.12621368
7581,1,0,0.7311,0.34394082
7613,1,1,0.9526,0.6198589
975,1,1,0.9526,0.71418583
962,0,0,0.0474,0.2075952
5550,0,0,0.0474,0.06389841
7695,1,0,0.7311,0.101871505
7328,0,1,0.0474,0.54985803
7706,1,1,0.9526,0.6511579
5695,0,0,0.0474,0.11088692
4272,1,0,0.9526,0.10150972
4245,0,0,0.0474,0.43043676
7507,0,0,0.2689,0.06987395
4279,0,0,0.0474,0.23925205
4289,0,0,0.0474,0.06006453
5156,0,0,0.2689,0.43529016
5768,0,0,0.0474,0.08104911
5541,0,1,0.0474,0.66224396
5554,0,0,0.0474,0.31126663
4288,0,0,0.2689,0.4922107
5200,0,0,0.0474,0.46535853
957,1,1,0.9526,0.84342754
7356,1,1,0.9526,0.8391544
5163,0,0,0.0474,0.11769146
4276,0,0,0.2689,0.4624429
5600,0,0,0.0474,0.1851185
4198,1,0,0.9526,0.49900907
39,0,1,0.2689,0.5275308
30,0,0,0.0474,0.034132697
7358,1,1,0.9526,0.6403154
4101,0,0,0.0474,0.32537857
54,0,0,0.0474,0.11481202
7644,0,1,0.0474,0.5836055
7654,1,1,0.9526,0.61809653
5634,1,0,0.9526,0.39413503
7732,0,0,0.0474,0.1956176
7670,1,1,0.9526,0.5980136
3,1,1,0.7311,0.78911406
7678,1,1,0.9526,0.84846485
4224,0,0,0.0474,0.112042055
7679,1,0,0.9526,0.39985353
7540,1,1,0.9526,0.5416585
7324,0,0,0.0474,0.22738728
7417,1,0,0.9526,0.17234452
4154,0,0,0.0474,0.14600003
58,1,1,0.9526,0.85706383
63,0,0,0.0474,0.11943273
5531,0,0,0.0474,0.18876539
4313,0,0,0.2689,0.48108774
