index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.2792396
7340,1,1,0.9526,0.88563716
8347,0,0,0.0474,0.29145038
5203,0,0,0.0474,0.040803485
5591,0,0,0.0474,0.13821663
5138,1,0,0.9526,0.28195262
4039,0,0,0.2689,0.17774518
5673,0,0,0.2689,0.3475647
7308,1,0,0.9526,0.37134224
7454,1,0,0.7311,0.078882
7430,1,1,0.9526,0.94265085
7702,1,0,0.9526,0.46195543
70,0,0,0.2689,0.10637767
5563,0,0,0.0474,0.0953531
51,0,0,0.0474,0.103320524
7561,0,0,0.0474,0.03855959
4342,1,1,0.9526,0.8234994
5558,0,1,0.0474,0.5011457
7697,0,0,0.0474,0.062666096
7731,1,1,0.9526,0.7337149
7733,1,1,0.9526,0.7566598
998,0,0,0.2689,0.05790549
5676,0,0,0.0474,0.07217867
4178,0,0,0.2689,0.38398618
7617,1,0,0.9526,0.34252235
7311,1,0,0.9526,0.1483676
5652,1,1,0.9526,0.9384417
5199,0,1,0.0474,0.52984643
7462,0,0,0.0474,0.40431112
4314,1,1,0.9526,0.905821
7738,0,0,0.0474,0.42864114
7532,0,0,0.0474,0.2587458
5546,0,0,0.0474,0.13032196
965,0,0,0.0474,0.49274433
7665,1,1,0.9526,0.8780514
5642,1,1,0.9526,0.9476833
5696,0,0,0.0474,0.06735524
4270,0,1,0.2689,0.7925482
4274,0,0,0.0474,0.05463499
7514,1,0,0.7311,0.34135982
31,0,0,0.0474,0.17146936
7437,0,0,0.2689,0.11744846
5794,0,0,0.0474,0.14514019
7720,1,1,0.9526,0.63032806
4148,0,0,0.0474,0.22918525
7445,1,0,0.9526,0.2959093
5765,0,0,0.0474,0.0038340993
7629,0,0,0.0474,0.08656166
4307,0,0,0.2689,0.13587287
4190,1,0,0.9526,0.44991562
4158,0,0,0.2689,0.110274106
5608,0,0,0.0474,0.32352158
7457,0,0,0.0474,0.31738654
5188,0,0,0.0474,0.3842713
7510,1,1,0.9526,0.6690309
5659,0,0,0.0474,0.12473917
967,0,0,0.0474,0.20587654
5649,0,0,0.0474,0.15177883
5745,0,0,0.0474,0.23696771
4266,1,0,0.7311,0.2588149
5767,0,0,0.0474,0.28745446
4286,0,0,0.0474,0.2690054
3891,0,1,0.2689,0.89996594
7735,1,1,0.7311,1.0089562
4240,1,1,0.7311,0.5337507
8215,0,0,0.0474,0.014728176
4316,0,0,0.2689,0.3443439
