index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,1,0.508755,1.214849591255188
7340,1,1,0.8242622,
8347,0,0,0.5175235,
5203,0,0,0.84513545,
5591,0,0,0.84665954,
5138,1,1,0.5277483,
4039,0,1,0.5376117,
5673,0,1,0.6754849,
7308,1,0,0.53840786,
7454,1,0,0.88700366,
7430,1,1,0.8239257,
7702,1,1,0.70387053,
70,0,0,0.86324203,
5563,0,0,0.8031274,
51,0,0,0.84275866,
7561,0,0,0.9080619,
4342,1,1,0.6098481,
5558,0,1,0.56146777,
7697,0,0,0.83947146,
7731,1,1,0.7856548,
7733,1,0,0.5709519,
998,0,0,0.82738376,
5676,0,1,0.5093407,
4178,0,1,0.6739558,
7617,1,1,0.65908915,
7311,1,0,0.78746885,
5652,1,1,0.7221984,
5199,0,1,0.7655271,
7462,0,0,0.9256746,
4314,1,1,0.67502147,
7738,0,0,0.8937703,
7532,0,0,0.82885104,
5546,0,0,0.75038326,
965,0,0,0.78705454,
7665,1,1,0.7673761,
5642,1,1,0.78174543,
5696,0,1,0.5428857,
4270,0,1,0.6481343,
4274,0,0,0.82317275,
7514,1,0,0.7689524,
31,0,0,0.7484009,
7437,0,0,0.60692835,
5794,0,0,0.85857064,
7720,1,1,0.70041853,
4148,0,1,0.65806556,
7445,1,1,0.7083035,
5765,0,0,0.863167,
7629,0,0,0.93413883,
4307,0,0,0.6984031,
4190,1,1,0.5122681,
4158,0,1,0.5176832,
5608,0,1,0.6239238,
7457,0,1,0.6668431,
5188,0,1,0.76132125,
7510,1,0,0.56034654,
5659,0,1,0.5844303,
967,0,0,0.8276469,
5649,0,1,0.5749352,
5745,0,1,0.50786644,
4266,1,1,0.5066561,
5767,0,0,0.70987546,
4286,0,0,0.6834365,
3891,0,1,0.61661965,
7735,1,1,0.74273366,
4240,1,1,0.5082126,
8215,0,0,0.908295,
4316,0,1,0.6228765,
4269,1,1,0.6698031,
3893,0,0,0.5139446,
4287,1,1,0.6984346,
7465,1,0,0.53420943,
5598,0,0,0.585743,
7602,1,0,0.8520986,
5566,0,0,0.71300155,
4303,0,0,0.75238234,
5623,0,0,0.5121179,
59,0,0,0.7971911,
5169,0,0,0.6350321,
4257,0,1,0.5766921,
5807,0,0,0.7196145,
5133,1,1,0.5430541,
4138,1,0,0.5853209,
23,1,1,0.6037184,
5692,0,0,0.73128706,
7416,0,0,0.9277857,
5592,0,1,0.6860916,
5155,0,0,0.77524424,
4211,1,1,0.73415154,
5731,0,0,0.6052938,
4331,0,1,0.73349863,
5533,1,1,0.735441,
5688,0,1,0.57965523,
4119,0,0,0.8800853,
5632,0,0,0.65552723,
8223,0,0,0.8972039,
7415,0,1,0.6655144,
7493,1,1,0.66359305,
5813,1,0,0.8120058,
8232,0,0,0.89476234,
4339,0,0,0.9196103,
49,1,1,0.70440817,
4109,1,1,0.7406334,
7714,1,1,0.76657,
7451,0,0,0.9116787,
955,0,0,0.8666164,
5684,1,0,0.51664627,
10,1,1,0.6685283,
5640,1,1,0.6784655,
4172,1,0,0.6215454,
5785,0,0,0.84387666,
5650,0,0,0.6140197,
7741,1,1,0.8070219,
5165,1,1,0.8043188,
7352,0,1,0.63337755,
7639,0,0,0.86864007,
7581,1,1,0.58894444,
7613,1,1,0.5909981,
975,1,1,0.71085185,
962,0,0,0.6666682,
5550,0,0,0.8504019,
7695,1,0,0.89250785,
7328,0,1,0.74177545,
7706,1,1,0.7118793,
5695,0,1,0.58864605,
4272,1,0,0.7595361,
4245,0,0,0.53695595,
7507,0,0,0.7844182,
4279,0,0,0.5898072,
4289,0,0,0.8659446,
5156,0,0,0.5090586,
5768,0,0,0.83465815,
5541,0,1,0.75790507,
5554,0,0,0.6813432,
4288,0,0,0.6595573,
5200,0,0,0.7748182,
957,1,1,0.6465179,
7356,1,1,0.8289141,
5163,0,0,0.89083534,
4276,0,0,0.6819144,
5600,0,0,0.8435133,
4198,1,1,0.60550433,
39,0,0,0.50537145,
30,0,0,0.8611013,
7358,1,1,0.7734385,
4101,0,0,0.8315189,
54,0,0,0.5382335,
7644,0,1,0.5161355,
7654,1,1,0.58705276,
5634,1,0,0.51115423,
7732,0,0,0.5445947,
7670,1,1,0.6787355,
3,1,1,0.7594794,
7678,1,1,0.6737149,
4224,0,0,0.89381087,
7679,1,1,0.5782112,
7540,1,1,0.7225556,
7324,0,0,0.75165594,
7417,1,1,0.69280523,
4154,0,0,0.7127684,
58,1,1,0.8148019,
63,0,0,0.8891438,
5531,0,0,0.7491965,
4313,0,1,0.58494735,
997,1,1,0.77407265,
5607,0,0,0.61023146,
8251,0,1,0.758166,
4195,0,0,0.85487205,
5583,0,0,0.63588434,
4322,0,0,0.7914259,
5804,0,0,0.66856533,
4217,0,0,0.74038565,
4299,1,1,0.631687,
4312,0,1,0.56176406,
4330,0,1,0.634202,
4253,0,0,0.584972,
66,0,0,0.8320888,
4260,0,0,0.6285906,
67,1,0,0.58618087,
5624,0,1,0.5039357,
12,0,0,0.74167985,
7333,1,1,0.65357256,
5679,0,1,0.745035,
5537,1,0,0.8733514,
5637,1,0,0.58421445,
5702,0,1,0.6455636,
5805,0,0,0.6673288,
4164,1,1,0.65788877,
4292,1,1,0.6019087,
7359,1,0,0.55565906,
5751,0,1,0.5044016,
7685,0,1,0.69746345,
4179,1,1,0.75367755,
7317,0,0,0.65419334,
7335,0,1,0.78738356,
7472,1,1,0.68488574,
4326,1,1,0.70427984,
5729,0,1,0.57522243,
2,0,1,0.56835955,
5586,0,0,0.8432057,
5655,0,1,0.55353194,
5661,0,0,0.65928185,
7490,1,1,0.6969759,
4188,1,0,0.6185775,
7516,0,0,0.7896408,
8218,0,0,0.8582186,
7468,0,0,0.67783237,
8217,0,0,0.8889694,
5152,0,0,0.7632821,
5180,0,1,0.7044458,
5268,1,1,0.74555975,
5735,0,0,0.9219232,
5587,0,0,0.7197553,
4278,1,1,0.578169,
5683,0,0,0.6526133,
5677,1,1,0.75790155,
8230,0,0,0.8812734,
8233,0,0,0.6976405,
4223,0,0,0.5070105,
7439,1,1,0.63721114,
7526,1,1,0.7639103,
7650,0,0,0.5822582,
4227,0,0,0.82405543,
7683,1,1,0.6852068,
7707,1,0,0.58515793,
3890,1,1,0.65262765,
5697,0,1,0.67172223,
55,0,1,0.6892363,
4193,0,1,0.5446841,
4046,0,1,0.59085345,
5179,1,1,0.73447627,
25,0,0,0.9266943,
951,1,1,0.78741425,
7511,0,0,0.59669524,
44,1,0,0.59826154,
5694,0,1,0.72092074,
5778,0,0,0.87283975,
7500,1,1,0.701273,
5809,0,1,0.53974366,
7708,1,0,0.5133122,
7460,0,0,0.9011427,
5646,0,1,0.59892464,
7414,0,0,0.8767248,
4324,0,1,0.76039165,
4301,1,1,0.6423304,
7649,0,0,0.83484375,
5205,0,1,0.64185387,
7674,0,1,0.65416175,
4236,0,1,0.57346046,
5582,0,0,0.7705585,
7401,0,0,0.8194638,
4189,0,0,0.8350089,
4334,0,1,0.5839004,
8231,1,1,0.6625953,
7698,0,1,0.64789736,
5820,1,1,0.74979395,
5771,0,0,0.7266354,
60,0,1,0.69242626,
5196,1,1,0.7630778,
971,0,0,0.82063705,
7353,0,1,0.51919913,
4255,0,0,0.8279254,
7622,1,1,0.5190099,
5795,0,0,0.8867542,
5703,0,1,0.5030052,
5551,0,1,0.59700894,
4162,0,1,0.57618713,
5717,0,1,0.5062651,
4332,1,1,0.7471276,
3894,0,0,0.7859175,
5135,0,0,0.6658093,
5780,0,0,0.8154781,
7662,1,1,0.6528136,
5543,0,1,0.5986193,
4298,1,1,0.668418,
4308,0,1,0.6525089,
4241,0,1,0.6381908,
5736,0,1,0.5704877,
5619,0,0,0.779271,
5635,1,1,0.5729199,
7458,1,1,0.8054696,
4102,1,1,0.7347244,
4311,0,1,0.5608545,
7483,1,1,0.6653596,
5615,0,1,0.53639746,
5727,0,0,0.60392696,
5706,1,1,0.6168918,
29,0,0,0.80412465,
4145,0,1,0.6810575,
4228,0,0,0.5122757,
8213,0,0,0.89417976,
7339,1,1,0.83762014,
7310,1,1,0.7580219,
5186,0,1,0.72906685,
8228,0,0,0.8736492,
7742,0,0,0.91265297,
5690,1,1,0.63152117,
65,0,0,0.91703653,
7675,0,0,0.8111993,
7659,1,1,0.7065513,
4234,1,1,0.62997144,
7344,1,1,0.8242622,
4335,1,1,0.56102455,
4201,1,1,0.5816121,
4215,0,1,0.61108416,
7330,0,0,0.9188825,
5669,0,1,0.6088908,
4285,0,0,0.79658616,
5596,0,0,0.624051,
5715,0,0,0.69706583,
7745,1,1,0.65275925,
4229,0,0,0.7912113,
7350,1,0,0.641954,
5549,0,0,0.7538595,
71,0,0,0.879769,
973,0,0,0.51740974,
33,0,0,0.9186001,
5776,0,0,0.87441516,
4239,1,0,0.73159355,
4184,0,0,0.6886237,
5648,0,0,0.5727494,
5750,0,0,0.8641128,
5756,0,1,0.5297374,
956,0,0,0.5444315,
963,0,0,0.87705934,
5139,1,1,0.6054514,
961,0,0,0.91044706,
5552,0,0,0.6922956,
7700,0,0,0.91513205,
5737,1,1,0.61122906,
5686,0,1,0.5117908,
5617,0,0,0.64328116,
5653,0,1,0.6497937,
4341,1,0,0.8909639,
5,1,1,0.74299693,
4290,0,0,0.75921917,
5798,0,0,0.63631034,
