index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.6743525,1.4999932050704956
7340,1,1,0.55918986,
8347,0,0,0.56106514,
5203,0,0,0.7909832,
5591,0,0,0.63276225,
5138,1,0,0.71431035,
4039,0,0,0.5441138,
5673,0,0,0.6983465,
7308,1,0,0.61305285,
7454,1,0,0.74217093,
7430,1,1,0.6498879,
7702,1,1,0.5246433,
70,0,0,0.74785346,
5563,0,0,0.7431886,
51,0,0,0.6658801,
7561,0,0,0.8247384,
4342,1,1,0.53819007,
5558,0,0,0.59468323,
7697,0,0,0.7223874,
7731,1,1,0.53674954,
7733,1,0,0.57891,
998,0,0,0.7259583,
5676,0,0,0.7113714,
4178,0,0,0.61723447,
7617,1,0,0.75145936,
7311,1,0,0.6257256,
5652,1,1,0.6387646,
5199,0,1,0.5396816,
7462,0,0,0.6661873,
4314,1,1,0.54231834,
7738,0,0,0.68370175,
7532,0,0,0.5790744,
5546,0,0,0.7417587,
965,0,0,0.57724696,
7665,1,1,0.5721226,
5642,1,1,0.56725,
5696,0,0,0.7379362,
4270,0,0,0.50655735,
4274,0,0,0.72171843,
7514,1,0,0.73923117,
31,0,0,0.57757205,
7437,0,0,0.6452842,
5794,0,0,0.7694641,
7720,1,0,0.5276487,
4148,0,0,0.51633865,
7445,1,0,0.5323255,
5765,0,0,0.79554,
7629,0,0,0.8297446,
4307,0,0,0.68979704,
4190,1,0,0.64563465,
4158,0,0,0.71364164,
5608,0,0,0.65586567,
7457,0,0,0.7252101,
5188,0,1,0.5138041,
7510,1,0,0.5102121,
5659,0,0,0.7392618,
967,0,0,0.6744113,
5649,0,0,0.70592576,
5745,0,0,0.745677,
4266,1,0,0.6538122,
5767,0,0,0.80576015,
4286,0,0,0.672494,
3891,0,0,0.5277521,
7735,1,1,0.57255435,
4240,1,0,0.7090772,
8215,0,0,0.6954989,
4316,0,1,0.5893186,
4269,1,1,0.5315672,
3893,0,0,0.5923124,
4287,1,0,0.5736996,
7465,1,0,0.6337421,
5598,0,0,0.7023561,
7602,1,0,0.7824632,
5566,0,0,0.7984395,
4303,0,0,0.8465211,
5623,0,0,0.67183554,
59,0,0,0.6853595,
5169,0,0,0.55344427,
4257,0,0,0.6209932,
5807,0,0,0.7398826,
5133,1,0,0.5333759,
4138,1,0,0.81076944,
23,1,0,0.5329413,
5692,0,0,0.73627186,
7416,0,0,0.8522705,
5592,0,0,0.52607644,
5155,0,0,0.65825725,
4211,1,1,0.63986534,
5731,0,0,0.6931693,
4331,0,1,0.6476556,
5533,1,1,0.52971727,
5688,0,0,0.69256073,
4119,0,0,0.73148674,
5632,0,0,0.69779855,
8223,0,0,0.83381283,
7415,0,0,0.61225873,
7493,1,0,0.54781336,
5813,1,0,0.7187094,
8232,0,0,0.8479932,
4339,0,0,0.8567573,
49,1,0,0.5249661,
4109,1,1,0.5339588,
7714,1,0,0.5761718,
7451,0,0,0.7693179,
955,0,0,0.738817,
5684,1,0,0.6887202,
10,1,0,0.59190327,
5640,1,1,0.63951397,
