index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.7578372,2.2546286582946777
7340,1,1,0.55482537,
8347,0,0,0.6781101,
5203,0,0,0.8440835,
5591,0,0,0.83503217,
5138,1,0,0.7119481,
4039,0,0,0.51291627,
5673,0,0,0.7127789,
7308,1,0,0.68302983,
7454,1,0,0.8329196,
7430,1,1,0.51238996,
7702,1,0,0.61328393,
70,0,0,0.8353321,
5563,0,0,0.83367974,
51,0,0,0.87301016,
7561,0,0,0.7753678,
4342,1,1,0.5724913,
5558,0,0,0.65966946,
7697,0,0,0.7801237,
7731,1,0,0.5072368,
7733,1,0,0.69267553,
998,0,0,0.7649788,
5676,0,0,0.8488589,
4178,0,0,0.78353155,
7617,1,0,0.76738775,
7311,1,0,0.80531925,
5652,1,0,0.5675445,
5199,0,0,0.8020011,
7462,0,0,0.8743344,
4314,1,0,0.5855173,
7738,0,0,0.7270842,
7532,0,0,0.8317749,
5546,0,0,0.71568096,
965,0,0,0.78164405,
7665,1,1,0.537851,
5642,1,0,0.60652965,
5696,0,0,0.7925302,
4270,0,1,0.5157379,
4274,0,0,0.789788,
7514,1,0,0.75058806,
31,0,0,0.7929835,
7437,0,0,0.7563581,
5794,0,0,0.8460039,
7720,1,0,0.60149574,
4148,0,0,0.7127299,
7445,1,0,0.5479402,
5765,0,0,0.8489163,
7629,0,0,0.8391261,
4307,0,0,0.7726222,
4190,1,0,0.7708316,
4158,0,0,0.83558464,
5608,0,0,0.6012645,
7457,0,0,0.6444537,
5188,0,0,0.572267,
7510,1,0,0.7621388,
5659,0,0,0.7903978,
967,0,0,0.7098952,
5649,0,0,0.80640477,
5745,0,0,0.80529326,
4266,1,0,0.7953977,
5767,0,0,0.8281187,
4286,0,0,0.7544998,
3891,0,0,0.56103635,
7735,1,1,0.60976774,
4240,1,0,0.7637845,
8215,0,0,0.84359115,
4316,0,0,0.60037965,
4269,1,0,0.67687947,
3893,0,0,0.70093733,
4287,1,0,0.5356557,
7465,1,0,0.7880893,
5598,0,0,0.71307343,
7602,1,0,0.7267312,
5566,0,0,0.7963181,
4303,0,0,0.8594151,
5623,0,0,0.7212169,
59,0,0,0.86011475,
5169,0,0,0.8280139,
4257,0,0,0.6330031,
5807,0,0,0.84180427,
5133,1,0,0.7507414,
4138,1,0,0.69866717,
23,1,0,0.65194476,
5692,0,0,0.84952843,
7416,0,0,0.8201025,
5592,0,0,0.70166713,
5155,0,0,0.8247595,
4211,1,0,0.55525225,
5731,0,0,0.7251181,
4331,0,1,0.62025476,
5533,1,1,0.5011935,
5688,0,0,0.809435,
4119,0,0,0.81842715,
5632,0,0,0.7169119,
8223,0,0,0.8428838,
7415,0,0,0.7757642,
7493,1,0,0.61760706,
5813,1,0,0.8151264,
8232,0,0,0.8138332,
4339,0,0,0.796496,
49,1,0,0.71934974,
4109,1,1,0.5786257,
7714,1,1,0.53042275,
7451,0,0,0.8355084,
955,0,0,0.8299695,
5684,1,0,0.7623849,
10,1,0,0.6537966,
5640,1,0,0.6697381,
4172,1,0,0.742018,
5785,0,0,0.7808881,
5650,0,0,0.7992367,
7741,1,1,0.6587425,
5165,1,1,0.5140585,
7352,0,0,0.6175323,
7639,0,0,0.76999193,
7581,1,0,0.7975453,
7613,1,0,0.758635,
975,1,1,0.5565893,
962,0,0,0.80156326,
5550,0,0,0.7456006,
7695,1,0,0.8558701,
7328,0,0,0.7057102,
7706,1,1,0.5468554,
5695,0,0,0.70439225,
4272,1,0,0.78117734,
4245,0,0,0.6553395,
7507,0,0,0.75695384,
4279,0,0,0.76305515,
4289,0,0,0.84913653,
5156,0,0,0.65805244,
5768,0,0,0.82832336,
5541,0,1,0.534028,
5554,0,0,0.81148505,
4288,0,0,0.73826677,
5200,0,0,0.8789647,
957,1,0,0.86719805,
7356,1,1,0.57740057,
5163,0,0,0.7953794,
4276,0,0,0.7461747,
5600,0,0,0.70100546,
4198,1,0,0.6970404,
39,0,0,0.8573335,
30,0,0,0.8579733,
7358,1,1,0.5854922,
4101,0,0,0.70037276,
54,0,0,0.794046,
7644,0,0,0.62618095,
7654,1,0,0.7345137,
5634,1,0,0.61884296,
7732,0,0,0.6263772,
7670,1,0,0.5241207,
3,1,1,0.5027991,
7678,1,0,0.6389228,
4224,0,0,0.81467307,
7679,1,0,0.7516611,
7540,1,0,0.5283586,
7324,0,0,0.84304863,
7417,1,1,0.5332591,
4154,0,0,0.8205157,
58,1,1,0.57484907,
63,0,0,0.8503196,
5531,0,0,0.80410683,
4313,0,0,0.5688643,
997,1,1,0.6351102,
5607,0,0,0.6961107,
8251,0,1,0.51866674,
4195,0,0,0.83138925,
5583,0,0,0.7843845,
4322,0,0,0.8719208,
5804,0,0,0.7814156,
4217,0,0,0.77609926,
4299,1,0,0.56879205,
4312,0,0,0.58922297,
4330,0,0,0.6285302,
4253,0,0,0.8331451,
66,0,0,0.8378085,
4260,0,0,0.7308067,
67,1,0,0.77550185,
5624,0,0,0.62756515,
12,0,0,0.83996964,
7333,1,0,0.69345516,
5679,0,0,0.58703715,
5537,1,0,0.87537134,
5637,1,0,0.76081765,
5702,0,0,0.72943074,
5805,0,0,0.82368505,
4164,1,0,0.7861163,
4292,1,0,0.5983509,
7359,1,0,0.6835684,
5751,0,0,0.78994125,
7685,0,0,0.59210706,
4179,1,0,0.5236773,
7317,0,0,0.77799606,
7335,0,1,0.50646263,
7472,1,0,0.6013923,
4326,1,0,0.62117994,
5729,0,0,0.68004704,
2,0,0,0.69588166,
5586,0,0,0.819722,
5655,0,0,0.7297409,
5661,0,0,0.7886549,
7490,1,0,0.6912333,
4188,1,0,0.71955454,
7516,0,0,0.8182616,
8218,0,0,0.78838,
7468,0,0,0.790604,
8217,0,0,0.8222934,
5152,0,0,0.7135239,
5180,0,0,0.60383207,
5268,1,1,0.5203711,
5735,0,0,0.8497315,
