index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.27618977
7340,1,1,0.9526,0.78204966
8347,0,0,0.0474,0.3572206
5203,0,0,0.0474,0.041508146
5591,0,0,0.0474,0.14282356
5138,1,0,0.9526,0.2962053
4039,0,0,0.2689,0.16374755
5673,0,0,0.2689,0.35404676
7308,1,0,0.9526,0.09500313
7454,1,0,0.7311,0.2812613
7430,1,1,0.9526,0.900956
7702,1,0,0.9526,0.37796625
70,0,0,0.2689,0.050706983
5563,0,0,0.0474,0.11676291
51,0,0,0.0474,0.089848936
7561,0,0,0.0474,0.07487492
4342,1,1,0.9526,0.81525856
5558,0,0,0.0474,0.12117197
7697,0,0,0.0474,0.019627813
7731,1,1,0.9526,0.76378703
7733,1,0,0.9526,0.30510154
998,0,0,0.2689,0.31458166
5676,0,0,0.0474,0.09252694
4178,0,0,0.2689,0.14230587
7617,1,0,0.9526,0.14308278
7311,1,0,0.9526,0.29049993
5652,1,1,0.9526,0.75941
5199,0,0,0.0474,0.113721
7462,0,0,0.0474,0.15598397
4314,1,1,0.9526,0.6296432
7738,0,0,0.0474,0.30465168
7532,0,0,0.0474,0.112207085
5546,0,0,0.0474,0.07051912
965,0,0,0.0474,0.21981351
7665,1,1,0.9526,0.8673261
5642,1,1,0.9526,0.8976249
5696,0,0,0.0474,0.1008673
4270,0,1,0.2689,0.571909
4274,0,0,0.0474,0.13796356
7514,1,0,0.7311,0.22355475
31,0,0,0.0474,0.06595833
7437,0,0,0.2689,0.43629438
5794,0,0,0.0474,0.10458302
7720,1,1,0.9526,0.960642
4148,0,0,0.0474,0.17501621
7445,1,1,0.9526,0.7832092
5765,0,0,0.0474,0.02496777
7629,0,0,0.0474,0.1036908
4307,0,0,0.2689,0.49581152
4190,1,0,0.9526,0.32880872
4158,0,0,0.2689,0.12981127
5608,0,0,0.0474,0.17541187
7457,0,0,0.0474,0.37699866
5188,0,1,0.0474,0.66296154
7510,1,0,0.9526,0.48182687
5659,0,0,0.0474,0.16516107
967,0,0,0.0474,0.19969213
5649,0,0,0.0474,0.17184661
5745,0,0,0.0474,0.16203308
4266,1,0,0.7311,0.4822521
5767,0,0,0.0474,0.21653241
4286,0,0,0.0474,0.4106289
3891,0,1,0.2689,1.0317075
7735,1,1,0.7311,0.7282401
4240,1,0,0.7311,0.286716
8215,0,0,0.0474,-0.005854827
4316,0,0,0.2689,0.4154626
4269,1,1,0.9526,0.71425396
3893,0,1,0.2689,0.7906432
4287,1,1,0.9526,0.7864937
7465,1,0,0.7311,0.08732193
5598,0,0,0.0474,0.10814753
7602,1,0,0.7311,0.089810774
5566,0,0,0.0474,0.19030087
4303,0,0,0.0474,0.13198887
5623,0,0,0.0474,0.12207703
59,0,0,0.0474,0.123399846
5169,0,0,0.0474,0.3012081
4257,0,0,0.2689,0.39921668
5807,0,0,0.0474,0.18954873
5133,1,0,0.9526,0.37263256
4138,1,0,0.9526,0.11319823
23,1,0,0.7311,0.13268775
5692,0,0,0.2689,0.14951156
7416,0,0,0.0474,0.050560836
5592,0,0,0.0474,0.34498474
5155,0,0,0.0474,0.18202956
4211,1,1,0.9526,0.8526837
5731,0,0,0.0474,0.27201316
4331,0,1,0.2689,0.9311347
5533,1,1,0.9526,0.8533175
5688,0,0,0.0474,0.17720802
4119,0,0,0.2689,0.0941413
5632,0,0,0.0474,0.16432981
8223,0,0,0.0474,0.08261477
7415,0,0,0.0474,0.32780355
7493,1,0,0.9526,0.3432301
5813,1,0,0.9526,0.13135482
8232,0,0,0.0474,0.105639085
4339,0,0,0.0474,0.18452461
49,1,0,0.9526,0.35503444
4109,1,0,0.9526,0.25224283
7714,1,1,0.9526,0.8908914
7451,0,0,0.0474,0.13564774
955,0,0,0.0474,0.078527465
5684,1,0,0.9526,0.17363526
10,1,0,0.7311,0.2125852
5640,1,1,0.9526,0.5475243
4172,1,0,0.7311,0.2717977
5785,0,0,0.0474,0.16642328
5650,0,0,0.0474,0.15923917
7741,1,1,0.7311,0.9783738
5165,1,1,0.9526,0.9011024
7352,0,1,0.2689,0.5126154
7639,0,0,0.0474,0.0627641
7581,1,0,0.7311,0.099397875
7613,1,0,0.9526,0.18832399
975,1,1,0.9526,0.6015493
962,0,0,0.0474,0.3918406
5550,0,0,0.0474,0.004686482
7695,1,0,0.7311,0.067245744
7328,0,1,0.0474,0.5001355
7706,1,1,0.9526,0.96597034
5695,0,0,0.0474,0.30380648
4272,1,0,0.9526,0.1088734
4245,0,0,0.0474,0.28623787
7507,0,0,0.2689,0.1898386
4279,0,0,0.0474,0.3078644
4289,0,0,0.0474,0.058631625
5156,0,0,0.2689,0.3771964
5768,0,0,0.0474,0.07581608
5541,0,1,0.0474,0.65096456
5554,0,0,0.0474,0.28740478
4288,0,1,0.2689,0.5028623
5200,0,0,0.0474,0.08837113
957,1,1,0.9526,0.85791475
7356,1,1,0.9526,0.7099041
5163,0,0,0.0474,0.101132326
4276,0,0,0.2689,0.42356053
5600,0,0,0.0474,0.07186312
4198,1,0,0.9526,0.38507754
39,0,0,0.2689,0.34566393
30,0,0,0.0474,0.031124
7358,1,1,0.9526,0.87685543
4101,0,0,0.0474,0.24478035
54,0,0,0.0474,0.15651523
7644,0,0,0.0474,0.30851686
7654,1,0,0.9526,0.44749117
5634,1,0,0.9526,0.12870243
7732,0,0,0.0474,0.25513217
7670,1,1,0.9526,0.73642856
3,1,0,0.7311,0.40005505
7678,1,1,0.9526,0.7559461
4224,0,0,0.0474,0.056757588
7679,1,0,0.9526,0.39125696
7540,1,1,0.9526,1.0248191
7324,0,0,0.0474,0.072910905
7417,1,0,0.9526,0.467788
4154,0,0,0.0474,0.068430886
58,1,1,0.9526,0.8373434
63,0,0,0.0474,0.061350256
5531,0,0,0.0474,0.12310855
4313,0,0,0.2689,0.332485
997,1,1,0.9526,0.8741515
5607,0,0,0.0474,0.10513315
8251,0,0,0.0474,0.028733047
4195,0,0,0.0474,0.071994446
5583,0,0,0.0474,0.088608116
4322,0,0,0.0474,0.09328616
5804,0,0,0.0474,0.09507802
4217,0,0,0.0474,0.20191926
4299,1,1,0.7311,0.5826425
4312,0,0,0.2689,0.38571522
4330,0,0,0.2689,0.43482202
4253,0,0,0.0474,0.21933883
66,0,0,0.0474,0.16382186
4260,0,0,0.0474,0.45090264
67,1,0,0.9526,0.20081696
5624,0,0,0.0474,0.21927659
12,0,0,0.0474,0.15310933
7333,1,0,0.9526,0.47970676
5679,0,1,0.2689,0.64673334
5537,1,0,0.7311,0.00083527685
5637,1,0,0.9526,0.15352842
5702,0,0,0.0474,0.36286178
5805,0,0,0.2689,0.0907045
4164,1,0,0.7311,0.17852381
4292,1,1,0.7311,0.5817877
7359,1,1,0.9526,0.64474607
5751,0,0,0.0474,0.30939025
7685,0,1,0.2689,0.70358044
4179,1,1,0.9526,0.7976806
7317,0,0,0.0474,0.17309456
7335,0,0,0.2689,0.344216
7472,1,1,0.9526,0.7844841
4326,1,1,0.9526,0.8184267
5729,0,0,0.2689,0.31846377
2,0,0,0.0474,0.1415435
5586,0,0,0.0474,0.19689399
5655,0,0,0.0474,0.31544453
5661,0,0,0.0474,0.107236385
7490,1,0,0.9526,0.29564592
4188,1,0,0.7311,0.4429948
7516,0,0,0.0474,0.20993118
8218,0,0,0.0474,0.016896833
7468,0,0,0.0474,0.14374103
8217,0,0,0.0474,0.028395701
5152,0,0,0.0474,0.22957896
5180,0,1,0.0474,0.657997
5268,1,1,0.9526,0.768345
5735,0,0,0.0474,0.12354892
5587,0,0,0.0474,0.14411424
4278,1,0,0.7311,0.35160494
5683,0,0,0.0474,0.2699406
5677,1,1,0.9526,0.93115145
8230,0,0,0.0474,0.091615774
8233,0,0,0.0474,0.19243482
4223,0,0,0.0474,0.28635317
7439,1,1,0.9526,0.66350484
7526,1,0,0.7311,0.16599496
7650,0,0,0.0474,0.2560657
