index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.07253982
7340,1,1,0.9526,0.80903393
8347,0,0,0.0474,0.009725294
5203,0,0,0.0474,0.11957531
5591,0,1,0.0474,0.5227763
5138,1,1,0.9526,0.55436474
4039,0,0,0.2689,0.12580492
5673,0,0,0.2689,0.12840517
7308,1,0,0.9526,0.47381654
7454,1,0,0.7311,0.1628521
7430,1,1,0.9526,0.7526361
7702,1,1,0.9526,0.6659326
70,0,0,0.2689,0.063491724
5563,0,0,0.0474,0.105695456
51,0,0,0.0474,0.092457466
7561,0,0,0.0474,0.013919075
4342,1,1,0.9526,0.781598
5558,0,0,0.0474,0.006330068
7697,0,0,0.0474,-0.026433207
7731,1,0,0.9526,0.38002667
7733,1,1,0.9526,0.55560315
998,0,0,0.2689,0.2770818
5676,0,0,0.0474,0.120693915
4178,0,0,0.2689,0.4264176
7617,1,0,0.9526,0.47034276
7311,1,0,0.9526,0.29155847
5652,1,1,0.9526,0.689789
5199,0,0,0.0474,0.3879593
7462,0,0,0.0474,0.28013852
4314,1,0,0.9526,0.45669517
7738,0,0,0.0474,0.19428359
7532,0,0,0.0474,0.11364295
5546,0,0,0.0474,0.25358668
965,0,0,0.0474,0.25799337
7665,1,1,0.9526,0.57985884
5642,1,1,0.9526,0.7433221
5696,0,0,0.0474,0.012545644
4270,0,1,0.2689,0.7640887
4274,0,0,0.0474,0.3166981
7514,1,0,0.7311,0.22052154
31,0,0,0.0474,0.18585981
7437,0,1,0.2689,0.75375235
5794,0,0,0.0474,0.25249213
7720,1,0,0.9526,0.38510865
4148,0,0,0.0474,0.23950209
7445,1,1,0.9526,0.80720073
5765,0,0,0.0474,-0.01859562
7629,0,0,0.0474,0.031695623
4307,0,0,0.2689,0.39455384
4190,1,1,0.9526,0.5048132
4158,0,0,0.2689,0.30384964
5608,0,0,0.0474,-0.008773507
7457,0,0,0.0474,0.4194923
5188,0,1,0.0474,0.63831645
7510,1,0,0.9526,0.46954355
5659,0,0,0.0474,0.20175408
967,0,1,0.0474,0.50356114
5649,0,0,0.0474,0.04793986
5745,0,0,0.0474,0.46711516
4266,1,0,0.7311,0.40145516
5767,0,0,0.0474,0.42887312
4286,0,1,0.0474,0.5894315
3891,0,0,0.2689,0.37234682
7735,1,1,0.7311,0.9023265
4240,1,0,0.7311,0.3424067
8215,0,0,0.0474,0.02159764
4316,0,1,0.2689,0.5220231
4269,1,1,0.9526,0.8060692
3893,0,0,0.2689,0.2098044
4287,1,1,0.9526,0.61601526
7465,1,0,0.7311,0.20962764
5598,0,0,0.0474,0.1431886
7602,1,0,0.7311,0.25850824
5566,0,0,0.0474,0.05856268
4303,0,0,0.0474,0.087216444
5623,0,0,0.0474,0.08726159
59,0,0,0.0474,-0.06835936
5169,0,0,0.0474,0.36808985
4257,0,1,0.2689,0.52554995
5807,0,0,0.0474,0.08969858
5133,1,0,0.9526,0.4531375
4138,1,0,0.9526,0.13392593
23,1,0,0.7311,0.49116355
5692,0,0,0.2689,0.048248604
7416,0,0,0.0474,0.059172317
5592,0,0,0.0474,0.16803417
5155,0,0,0.0474,0.29043943
4211,1,1,0.9526,0.81617314
5731,0,0,0.0474,0.42892307
4331,0,1,0.2689,0.9694088
5533,1,1,0.9526,0.76366305
5688,0,0,0.0474,0.42962843
4119,0,0,0.2689,0.11221064
5632,0,0,0.0474,0.25541684
8223,0,0,0.0474,0.049415134
7415,0,0,0.0474,0.16875349
7493,1,1,0.9526,0.5421083
5813,1,0,0.9526,0.29592085
8232,0,0,0.0474,0.12274155
4339,0,0,0.0474,0.46701664
49,1,1,0.9526,0.5725476
4109,1,1,0.9526,0.6970914
7714,1,0,0.9526,0.45994353
7451,0,0,0.0474,0.08303452
955,0,0,0.0474,0.17062229
5684,1,0,0.9526,0.061378695
10,1,1,0.7311,0.54764926
5640,1,0,0.9526,0.44293594
4172,1,0,0.7311,0.19968595
5785,0,0,0.0474,0.2754568
5650,0,0,0.0474,0.12501772
7741,1,1,0.7311,0.8182618
5165,1,1,0.9526,0.74678874
7352,0,1,0.2689,0.51756847
7639,0,0,0.0474,-0.031224007
7581,1,0,0.7311,0.22456639
7613,1,0,0.9526,0.33308434
975,1,1,0.9526,0.7366679
962,0,0,0.0474,0.21359923
5550,0,0,0.0474,0.015391978
7695,1,0,0.7311,0.09612746
7328,0,0,0.0474,0.485991
7706,1,1,0.9526,0.6717173
5695,0,0,0.0474,0.15422802
4272,1,0,0.9526,0.21400285
4245,0,0,0.0474,0.45746645
7507,0,0,0.2689,0.121402934
4279,0,0,0.0474,0.33038566
4289,0,0,0.0474,0.07459037
5156,0,0,0.2689,0.4431263
5768,0,0,0.0474,0.02239729
5541,0,1,0.0474,0.5138353
5554,0,0,0.0474,0.2961898
4288,0,0,0.2689,0.39327276
5200,0,0,0.0474,0.41206297
957,1,1,0.9526,0.74357796
7356,1,1,0.9526,0.78179145
5163,0,0,0.0474,0.059820652
4276,0,1,0.2689,0.5282566
5600,0,0,0.0474,0.12958142
4198,1,0,0.9526,0.48228052
39,0,1,0.2689,0.50294155
30,0,0,0.0474,0.086462446
7358,1,1,0.9526,0.532899
4101,0,0,0.0474,0.15018015
54,0,0,0.0474,0.23782642
7644,0,0,0.0474,0.4422868
7654,1,1,0.9526,0.59163404
5634,1,1,0.9526,0.5264698
7732,0,0,0.0474,0.16918083
7670,1,1,0.9526,0.64030224
3,1,1,0.7311,0.6495642
7678,1,1,0.9526,0.8107168
4224,0,0,0.0474,0.1588002
7679,1,0,0.9526,0.2880615
7540,1,1,0.9526,0.7118152
7324,0,0,0.0474,0.3034165
7417,1,0,0.9526,0.24082093
4154,0,0,0.0474,0.22316568
58,1,1,0.9526,0.6512236
63,0,0,0.0474,0.124287434
5531,0,0,0.0474,0.27089936
4313,0,0,0.2689,0.4473172
997,1,1,0.9526,0.70686316
5607,0,0,0.0474,0.34323955
8251,0,0,0.0474,0.1997982
4195,0,0,0.0474,0.35082027
5583,0,0,0.0474,0.057163537
4322,0,0,0.0474,0.07049107
5804,0,0,0.0474,0.0701484
4217,0,0,0.0474,0.3667767
4299,1,0,0.7311,0.4551554
4312,0,0,0.2689,0.49764213
4330,0,1,0.2689,0.5037064
4253,0,0,0.0474,0.26553768
66,0,0,0.0474,0.23696172
4260,0,1,0.0474,0.5863533
67,1,0,0.9526,0.36715257
5624,0,0,0.0474,0.39147177
12,0,0,0.0474,0.18068995
7333,1,0,0.9526,0.2674178
5679,0,0,0.2689,0.49368858
5537,1,0,0.7311,0.06295324
5637,1,0,0.9526,0.07898872
5702,0,0,0.0474,0.26698935
5805,0,0,0.2689,0.020447092
4164,1,0,0.7311,0.31167868
4292,1,1,0.7311,0.782043
7359,1,0,0.9526,0.05229384
5751,0,0,0.0474,0.34850526
7685,0,1,0.2689,0.6552502
4179,1,1,0.9526,0.7075017
7317,0,0,0.0474,0.16205262
7335,0,1,0.2689,0.62867236
7472,1,1,0.9526,0.67315274
4326,1,1,0.9526,0.8542536
5729,0,0,0.2689,0.40438527
2,0,0,0.0474,0.28042954
5586,0,0,0.0474,0.03192299
5655,0,0,0.0474,0.2896307
5661,0,0,0.0474,0.12717237
7490,1,1,0.9526,0.60468745
4188,1,0,0.7311,0.4306149
7516,0,0,0.0474,0.054638658
8218,0,0,0.0474,0.011614486
7468,0,0,0.0474,0.07038043
8217,0,0,0.0474,-0.026009835
5152,0,0,0.0474,0.32125017
5180,0,0,0.0474,0.41953638
5268,1,1,0.9526,0.5272726
5735,0,0,0.0474,0.039144445
5587,0,0,0.0474,0.16200766
4278,1,1,0.7311,0.789232
5683,0,0,0.0474,0.13066779
5677,1,1,0.9526,1.0547467
8230,0,0,0.0474,0.02258098
8233,0,0,0.0474,0.17840432
4223,0,0,0.0474,0.44962883
7439,1,1,0.9526,0.66507053
7526,1,0,0.7311,0.09897233
7650,0,0,0.0474,0.34834647
4227,0,0,0.0474,0.21727926
7683,1,1,0.9526,0.61977166
7707,1,0,0.9526,0.15050898
3890,1,0,0.7311,0.25916675
5697,0,0,0.2689,0.3475312
55,0,1,0.0474,0.66537964
4193,0,1,0.0474,0.5427025
4046,0,0,0.0474,0.2051195
5179,1,1,0.7311,0.7623832
25,0,0,0.0474,0.1768291
951,1,1,0.9526,0.841042
7511,0,0,0.0474,0.2818177
44,1,0,0.7311,0.35678628
5694,0,0,0.0474,0.37456092
5778,0,0,0.0474,0.26065505
7500,1,1,0.9526,0.64399904
5809,0,0,0.2689,0.2880155
7708,1,0,0.9526,0.20187373
7460,0,0,0.0474,0.23268352
5646,0,0,0.0474,0.31886637
7414,0,0,0.0474,0.035304837
4324,0,1,0.2689,0.53429735
4301,1,1,0.7311,0.7494508
7649,0,0,0.0474,0.035485845
5205,0,0,0.2689,0.41825306
7674,0,0,0.0474,0.37248006
4236,0,1,0.2689,0.67017686
5582,0,0,0.0474,0.08731459
7401,0,0,0.0474,0.042138126
4189,0,0,0.0474,0.067825176
4334,0,0,0.2689,0.43004897
8231,1,0,0.9526,0.31414694
7698,0,0,0.0474,0.36954325
5820,1,0,0.7311,0.08513797
5771,0,0,0.0474,0.043199547
60,0,0,0.2689,0.49269056
5196,1,0,0.7311,0.44907475
971,0,0,0.0474,0.30915222
7353,0,0,0.0474,0.34613937
4255,0,0,0.0474,0.17246059
7622,1,0,0.9526,0.44116238
5795,0,0,0.0474,0.018958012
5703,0,0,0.0474,0.31659442
5551,0,0,0.0474,0.3692507
4162,0,1,0.0474,0.5320009
5717,0,0,0.0474,0.22875865
4332,1,1,0.9526,1.002013
3894,0,0,0.0474,0.030916756
5135,0,0,0.0474,0.29205194
5780,0,1,0.0474,0.5321707
7662,1,1,0.9526,0.5645178
5543,0,0,0.0474,0.16453432
4298,1,0,0.7311,0.4447335
4308,0,1,0.0474,0.55096173
4241,0,1,0.2689,0.66224873
5736,0,0,0.0474,0.1521816
5619,0,0,0.0474,0.10727268
5635,1,1,0.9526,0.6695825
7458,1,1,0.9526,0.8916419
