index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,1,0.7311,0.5776824
7340,1,1,0.9526,0.7527165
8347,0,0,0.0474,0.22512256
5203,0,0,0.0474,0.08769151
5591,0,0,0.0474,0.28921694
5138,1,0,0.9526,0.38202146
4039,0,0,0.2689,0.3027344
5673,0,0,0.2689,0.18356113
7308,1,0,0.9526,0.18882534
7454,1,0,0.7311,0.1900733
7430,1,1,0.9526,0.9000659
7702,1,1,0.9526,0.5655411
70,0,0,0.2689,0.10549719
5563,0,0,0.0474,0.12173291
51,0,0,0.0474,0.067053184
7561,0,0,0.0474,0.0731257
4342,1,1,0.9526,0.8802595
5558,0,0,0.0474,0.10087875
7697,0,0,0.0474,0.05297408
7731,1,1,0.9526,0.668766
7733,1,1,0.9526,0.6010589
998,0,0,0.2689,0.14471085
5676,0,0,0.0474,0.1538363
4178,0,0,0.2689,0.1499104
7617,1,0,0.9526,0.37186858
7311,1,0,0.9526,0.23016214
5652,1,1,0.9526,0.6770594
5199,0,0,0.0474,0.14362165
7462,0,0,0.0474,0.3552782
4314,1,1,0.9526,0.5230794
7738,0,0,0.0474,0.3273055
7532,0,0,0.0474,0.11802434
5546,0,0,0.0474,0.17903976
965,0,0,0.0474,0.1372465
7665,1,1,0.9526,0.7588776
5642,1,1,0.9526,0.7157212
5696,0,0,0.0474,0.11969558
4270,0,1,0.2689,0.69593775
4274,0,0,0.0474,0.099647194
7514,1,0,0.7311,0.23306265
31,0,0,0.0474,0.22122654
7437,0,0,0.2689,0.3766063
5794,0,0,0.0474,0.17316742
7720,1,1,0.9526,0.94212097
4148,0,0,0.0474,0.04148749
7445,1,1,0.9526,0.761062
5765,0,0,0.0474,0.070128076
7629,0,0,0.0474,0.11950017
4307,0,0,0.2689,0.124275126
4190,1,0,0.9526,0.16336599
4158,0,0,0.2689,0.13108413
5608,0,0,0.0474,0.1843697
7457,0,1,0.0474,0.57600087
5188,0,0,0.0474,0.34971425
7510,1,1,0.9526,0.6421391
5659,0,0,0.0474,0.1515663
967,0,0,0.0474,0.15019181
5649,0,0,0.0474,0.18763295
5745,0,0,0.0474,0.14409855
4266,1,0,0.7311,0.11419011
5767,0,0,0.0474,0.17015974
4286,0,0,0.0474,0.45127517
3891,0,1,0.2689,0.67159736
7735,1,1,0.7311,0.91626614
4240,1,0,0.7311,0.30929354
8215,0,0,0.0474,0.11551059
4316,0,1,0.2689,0.65021104
4269,1,1,0.9526,0.6766047
3893,0,0,0.2689,0.45242122
4287,1,1,0.9526,0.5008091
7465,1,0,0.7311,0.11997913
5598,0,0,0.0474,0.17945848
7602,1,0,0.7311,0.22359844
5566,0,0,0.0474,0.1599616
4303,0,0,0.0474,0.0930123
5623,0,0,0.0474,0.17427856
59,0,0,0.0474,0.030144205
5169,0,0,0.0474,0.14383683
4257,0,0,0.2689,0.3090083
5807,0,0,0.0474,0.14367251
5133,1,0,0.9526,0.48596868
4138,1,0,0.9526,0.11085827
23,1,0,0.7311,0.45309588
5692,0,0,0.2689,0.14517103
7416,0,0,0.0474,0.07272691
5592,0,0,0.0474,0.12551403
5155,0,0,0.0474,0.21075542
4211,1,1,0.9526,0.5875951
5731,0,0,0.0474,0.18214068
4331,0,1,0.2689,0.902367
5533,1,1,0.9526,0.93113357
5688,0,0,0.0474,0.11581559
4119,0,0,0.2689,0.14619632
5632,0,0,0.0474,0.16680424
8223,0,0,0.0474,0.11524287
7415,0,0,0.0474,0.20115766
7493,1,0,0.9526,0.42273355
5813,1,0,0.9526,0.21635522
8232,0,0,0.0474,0.17040336
4339,0,0,0.0474,0.16166215
49,1,0,0.9526,0.44196773
4109,1,1,0.9526,0.6715218
7714,1,1,0.9526,0.594905
7451,0,0,0.0474,0.09265007
955,0,0,0.0474,0.09098609
5684,1,0,0.9526,0.16410603
10,1,0,0.7311,0.23712604
5640,1,1,0.9526,0.6134918
4172,1,0,0.7311,0.28802514
5785,0,0,0.0474,0.27224094
5650,0,0,0.0474,0.16535771
7741,1,1,0.7311,1.0030675
5165,1,1,0.9526,0.8661254
7352,0,1,0.2689,0.5564629
7639,0,0,0.0474,0.14265941
7581,1,0,0.7311,0.17758846
7613,1,0,0.9526,0.39623222
975,1,1,0.9526,0.6639473
962,0,0,0.0474,0.28518912
5550,0,0,0.0474,0.10129987
7695,1,0,0.7311,0.2297553
7328,0,0,0.0474,0.32284263
7706,1,1,0.9526,0.8611749
5695,0,0,0.0474,0.19036408
4272,1,0,0.9526,0.122836486
4245,0,0,0.0474,0.3730586
7507,0,0,0.2689,0.08972763
4279,0,0,0.0474,0.113877065
4289,0,0,0.0474,0.042646788
5156,0,1,0.2689,0.7088957
5768,0,0,0.0474,0.11178988
5541,0,1,0.0474,0.83647776
5554,0,0,0.0474,0.24836253
4288,0,0,0.2689,0.23607403
5200,0,0,0.0474,0.15794162
957,1,1,0.9526,0.85506856
7356,1,1,0.9526,0.69907975
5163,0,0,0.0474,0.07640388
4276,0,0,0.2689,0.36844173
5600,0,0,0.0474,0.14737475
4198,1,0,0.9526,0.27099216
