index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.7194742,2.342008113861084
7340,1,1,0.5573984,
8347,0,0,0.7482574,
5203,0,0,0.8163747,
5591,0,0,0.7737455,
5138,1,0,0.63527465,
4039,0,0,0.51427245,
5673,0,0,0.6229468,
7308,1,0,0.63334215,
7454,1,0,0.78802264,
7430,1,0,0.52009565,
7702,1,0,0.56684726,
70,0,0,0.8156608,
5563,0,0,0.7591245,
51,0,0,0.8269344,
7561,0,0,0.7007493,
4342,1,1,0.5861234,
5558,0,0,0.60682094,
7697,0,0,0.7399506,
7731,1,0,0.5906171,
7733,1,0,0.71330523,
998,0,0,0.68312496,
5676,0,0,0.75630087,
4178,0,0,0.70587856,
7617,1,0,0.73601115,
7311,1,0,0.7272829,
5652,1,0,0.57605857,
5199,0,0,0.6995531,
7462,0,0,0.78668445,
4314,1,0,0.5629466,
7738,0,0,0.6237041,
7532,0,0,0.7598084,
5546,0,0,0.62508416,
965,0,0,0.73983246,
7665,1,1,0.5693667,
5642,1,0,0.5221372,
5696,0,0,0.7541719,
4270,0,0,0.5118583,
4274,0,0,0.7313759,
7514,1,0,0.65145856,
31,0,0,0.659775,
7437,0,0,0.7008173,
5794,0,0,0.8143042,
7720,1,0,0.6753107,
4148,0,0,0.62855047,
7445,1,0,0.616972,
5765,0,0,0.82298064,
7629,0,0,0.76497424,
4307,0,0,0.63950527,
4190,1,0,0.71806663,
4158,0,0,0.81937146,
5608,0,0,0.57633984,
7457,0,0,0.58904445,
5188,0,0,0.50114274,
7510,1,0,0.6796897,
5659,0,0,0.72072786,
967,0,0,0.6432329,
5649,0,0,0.8054654,
5745,0,0,0.7593245,
4266,1,0,0.66017526,
5767,0,0,0.7812581,
4286,0,0,0.60444367,
3891,0,0,0.531681,
7735,1,1,0.5066223,
4240,1,0,0.65941685,
8215,0,0,0.80450207,
4316,0,0,0.5781964,
4269,1,0,0.6199513,
3893,0,0,0.64774776,
4287,1,0,0.5093973,
7465,1,0,0.74141437,
5598,0,0,0.60681975,
7602,1,0,0.754676,
5566,0,0,0.6438839,
4303,0,0,0.8035279,
5623,0,0,0.67160976,
59,0,0,0.81847346,
5169,0,0,0.83559793,
4257,0,0,0.60662246,
5807,0,0,0.7990892,
5133,1,0,0.74260825,
4138,1,0,0.6123098,
23,1,0,0.54231346,
5692,0,0,0.81305194,
7416,0,0,0.73450845,
5592,0,0,0.6333793,
5155,0,0,0.7160828,
4211,1,1,0.61140764,
5731,0,0,0.7387557,
4331,0,1,0.5982585,
5533,1,1,0.5026105,
5688,0,0,0.7247247,
4119,0,0,0.78636944,
5632,0,0,0.732582,
8223,0,0,0.8218546,
7415,0,0,0.67358136,
7493,1,0,0.5865635,
5813,1,0,0.75555277,
8232,0,0,0.72107744,
4339,0,0,0.7243009,
49,1,0,0.6452211,
4109,1,1,0.5592934,
7714,1,0,0.71153563,
7451,0,0,0.76230174,
955,0,0,0.7717995,
5684,1,0,0.72054905,
10,1,0,0.68373835,
5640,1,0,0.62818587,
4172,1,0,0.7306031,
5785,0,0,0.74315,
5650,0,0,0.6365994,
7741,1,1,0.5983267,
5165,1,0,0.5337094,
7352,0,0,0.7066226,
7639,0,0,0.7029667,
7581,1,0,0.7961692,
7613,1,0,0.7738391,
975,1,1,0.5092157,
962,0,0,0.66000974,
5550,0,0,0.6519021,
7695,1,0,0.78528166,
7328,0,0,0.62728477,
7706,1,1,0.57691294,
5695,0,0,0.69249964,
4272,1,0,0.76731354,
4245,0,0,0.5681025,
7507,0,0,0.68556964,
4279,0,0,0.6577352,
4289,0,0,0.7848677,
5156,0,0,0.5852496,
5768,0,0,0.79290795,
5541,0,1,0.5457117,
5554,0,0,0.73743266,
4288,0,0,0.7171976,
5200,0,0,0.7800648,
957,1,0,0.76808256,
7356,1,1,0.57088345,
5163,0,0,0.7038221,
4276,0,0,0.72482747,
5600,0,0,0.57472885,
4198,1,0,0.66723704,
39,0,0,0.7627281,
30,0,0,0.8352023,
7358,1,0,0.53425133,
4101,0,0,0.6688747,
54,0,0,0.7657369,
7644,0,0,0.59274954,
7654,1,0,0.77542573,
5634,1,0,0.6067637,
7732,0,0,0.67620647,
7670,1,0,0.5090807,
3,1,1,0.54217523,
7678,1,0,0.6062826,
4224,0,0,0.78699934,
7679,1,0,0.7110026,
7540,1,1,0.50790066,
7324,0,0,0.7274369,
7417,1,1,0.5228064,
4154,0,0,0.7360653,
58,1,1,0.54194456,
63,0,0,0.7796316,
5531,0,0,0.6620427,
4313,0,0,0.54781675,
997,1,1,0.5551668,
5607,0,0,0.64272165,
8251,0,0,0.57125664,
4195,0,0,0.7493977,
5583,0,0,0.7107171,
4322,0,0,0.7868723,
5804,0,0,0.70851165,
4217,0,0,0.7608129,
4299,1,1,0.5244529,
4312,0,0,0.548643,
4330,0,0,0.5935478,
4253,0,0,0.77924955,
66,0,0,0.8137608,
4260,0,0,0.6784194,
67,1,0,0.72810763,
5624,0,0,0.64079916,
12,0,0,0.82573116,
7333,1,0,0.72851735,
5679,0,1,0.5488234,
5537,1,0,0.7928554,
5637,1,0,0.72736794,
5702,0,0,0.68229073,
5805,0,0,0.7948958,
4164,1,0,0.6970477,
4292,1,0,0.61888885,
7359,1,0,0.6574333,
5751,0,0,0.73426026,
7685,0,0,0.57550234,
4179,1,1,0.5086455,
7317,0,0,0.6726165,
7335,0,1,0.5871324,
7472,1,0,0.5696642,
4326,1,1,0.5221853,
5729,0,0,0.60658085,
2,0,0,0.6236607,
5586,0,0,0.7939826,
5655,0,0,0.63873,
5661,0,0,0.7448417,
