index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.13745217
7340,1,1,0.9526,0.80947316
8347,0,0,0.0474,0.10014713
5203,0,0,0.0474,0.064647585
5591,0,0,0.0474,0.18363118
5138,1,0,0.9526,0.2048545
4039,0,1,0.2689,0.52719486
5673,0,0,0.2689,0.37559423
7308,1,0,0.9526,0.46752343
7454,1,0,0.7311,0.08963494
7430,1,1,0.9526,0.8415617
7702,1,1,0.9526,0.5656642
70,0,0,0.2689,0.10724076
5563,0,0,0.0474,0.08070527
51,0,0,0.0474,0.102076456
7561,0,0,0.0474,0.056783203
4342,1,1,0.9526,0.90082043
5558,0,0,0.0474,0.3815257
7697,0,0,0.0474,0.07954991
7731,1,1,0.9526,0.87498754
7733,1,1,0.9526,0.5739097
998,0,0,0.2689,0.15294704
5676,0,0,0.0474,0.18060544
4178,0,0,0.2689,0.21199612
7617,1,0,0.9526,0.344806
7311,1,0,0.9526,0.20782785
5652,1,1,0.9526,0.9291508
5199,0,0,0.0474,0.344188
7462,0,0,0.0474,0.25721204
4314,1,1,0.9526,0.5067559
7738,0,0,0.0474,0.34209672
7532,0,1,0.0474,0.5405813
5546,0,0,0.0474,0.08404579
965,0,1,0.0474,0.7617512
7665,1,1,0.9526,0.8165134
5642,1,1,0.9526,0.94621056
5696,0,0,0.0474,0.101463154
4270,0,1,0.2689,0.6732377
4274,0,0,0.0474,0.08881419
7514,1,0,0.7311,0.24503072
31,0,0,0.0474,0.4055015
7437,0,1,0.2689,0.55272377
5794,0,0,0.0474,0.2344292
7720,1,1,0.9526,0.52106625
4148,0,0,0.0474,0.3345731
7445,1,0,0.9526,0.4812382
5765,0,0,0.0474,0.049806174
7629,0,0,0.0474,0.09981388
4307,0,0,0.2689,0.15721403
4190,1,0,0.9526,0.3053919
4158,0,0,0.2689,0.10038954
5608,0,0,0.0474,0.2677669
7457,0,0,0.0474,0.12268837
5188,0,0,0.0474,0.4204038
7510,1,1,0.9526,0.63706034
5659,0,0,0.0474,0.31971815
967,0,0,0.0474,0.26588276
5649,0,0,0.0474,0.32544842
5745,0,0,0.0474,0.3881057
4266,1,0,0.7311,0.28610212
5767,0,1,0.0474,0.5526772
4286,0,0,0.0474,0.18568467
3891,0,1,0.2689,0.7673455
7735,1,1,0.7311,0.9083931
4240,1,0,0.7311,0.39368173
8215,0,0,0.0474,0.015126879
4316,0,0,0.2689,0.26628613
4269,1,0,0.9526,0.3817326
3893,0,1,0.2689,0.51411897
4287,1,0,0.9526,0.335264
7465,1,0,0.7311,0.21408981
5598,0,0,0.0474,0.1931739
7602,1,1,0.7311,0.5515293
5566,0,0,0.0474,0.20517613
4303,0,0,0.0474,0.09012179
5623,0,0,0.0474,0.09555559
59,0,0,0.0474,0.34821457
5169,0,0,0.0474,0.19583617
4257,0,0,0.2689,0.29193193
5807,0,0,0.0474,0.0910385
5133,1,0,0.9526,0.30925035
4138,1,0,0.9526,0.16088244
23,1,1,0.7311,0.7335113
5692,0,0,0.2689,0.16474035
7416,0,0,0.0474,0.07448625
5592,0,0,0.0474,0.30420032
5155,0,0,0.0474,0.20957962
4211,1,1,0.9526,0.9319823
5731,0,0,0.0474,0.091727555
4331,0,1,0.2689,0.74763954
5533,1,1,0.9526,0.52949446
5688,0,0,0.0474,0.18711162
4119,0,0,0.2689,0.118033715
5632,0,0,0.0474,0.21969782
8223,0,0,0.0474,0.033067238
7415,0,0,0.0474,0.11254111
7493,1,0,0.9526,0.3511314
5813,1,0,0.9526,0.11830144
8232,0,0,0.0474,0.04123911
4339,0,0,0.0474,0.2639075
49,1,1,0.9526,0.75427026
4109,1,1,0.9526,0.7510563
7714,1,0,0.9526,0.21039666
7451,0,0,0.0474,0.15804474
955,0,0,0.0474,0.117392935
5684,1,0,0.9526,0.118371114
10,1,0,0.7311,0.37143692
5640,1,1,0.9526,0.7533065
4172,1,0,0.7311,0.2362488
5785,0,0,0.0474,0.06553333
5650,0,0,0.0474,0.16253392
7741,1,1,0.7311,0.92346275
5165,1,1,0.9526,0.9395082
7352,0,0,0.2689,0.399061
