index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.8279359,2.019871473312378
7340,1,0,0.571585,
8347,0,0,0.751364,
5203,0,0,0.8570393,
5591,0,0,0.8351797,
5138,1,1,0.6258294,
4039,0,0,0.72941196,
5673,0,1,0.5126939,
7308,1,0,0.64460677,
7454,1,0,0.89310086,
7430,1,1,0.60017174,
7702,1,1,0.63108826,
70,0,0,0.8721381,
5563,0,0,0.8381614,
51,0,0,0.8601107,
7561,0,0,0.8859627,
4342,1,1,0.7343572,
5558,0,0,0.52567184,
7697,0,0,0.8481801,
7731,1,1,0.5966261,
7733,1,0,0.7327114,
998,0,0,0.7771167,
5676,0,0,0.72848487,
4178,0,0,0.6151663,
7617,1,1,0.6336755,
7311,1,0,0.7819785,
5652,1,1,0.7920314,
5199,0,0,0.7183056,
7462,0,0,0.87752646,
4314,1,1,0.6807317,
7738,0,0,0.80662626,
7532,0,0,0.7736859,
5546,0,0,0.79501194,
965,0,0,0.6941509,
7665,1,1,0.7951219,
5642,1,1,0.7857921,
5696,0,0,0.81699747,
4270,0,1,0.5685613,
4274,0,0,0.84219885,
7514,1,0,0.76121134,
31,0,0,0.66977,
7437,0,0,0.82257366,
5794,0,0,0.84620726,
7720,1,0,0.51980036,
4148,0,0,0.56506413,
7445,1,0,0.6256152,
5765,0,0,0.85401165,
7629,0,0,0.8575572,
4307,0,0,0.68528414,
4190,1,0,0.69787854,
4158,0,0,0.810866,
5608,0,0,0.6650203,
7457,0,0,0.85145676,
5188,0,1,0.6461972,
7510,1,0,0.6241569,
5659,0,0,0.8033752,
967,0,0,0.7156938,
5649,0,0,0.78957564,
5745,0,0,0.7852552,
4266,1,0,0.81723964,
5767,0,0,0.7870176,
4286,0,0,0.72119075,
3891,0,1,0.5352402,
7735,1,1,0.7421682,
4240,1,0,0.50219256,
8215,0,0,0.8740022,
4316,0,0,0.723995,
4269,1,0,0.5918008,
3893,0,0,0.74460256,
4287,1,1,0.5644063,
7465,1,0,0.6914597,
5598,0,0,0.6540825,
7602,1,0,0.76898944,
5566,0,0,0.8408846,
4303,0,0,0.8756789,
5623,0,0,0.76327705,
59,0,0,0.86024165,
5169,0,0,0.80679274,
4257,0,1,0.5033299,
5807,0,0,0.85110384,
5133,1,1,0.58706295,
4138,1,0,0.70302373,
23,1,1,0.5264912,
5692,0,0,0.8573641,
7416,0,0,0.867872,
5592,0,0,0.579912,
5155,0,0,0.53339535,
4211,1,1,0.79125035,
5731,0,0,0.7707751,
4331,0,1,0.84874934,
5533,1,1,0.7725585,
5688,0,0,0.769173,
4119,0,0,0.8232458,
5632,0,0,0.6558959,
8223,0,0,0.84785134,
7415,0,0,0.7601143,
7493,1,0,0.6359281,
5813,1,0,0.7208103,
8232,0,0,0.80138665,
4339,0,0,0.85081387,
49,1,1,0.5239814,
4109,1,0,0.7847693,
7714,1,0,0.8094659,
7451,0,0,0.8207168,
955,0,0,0.84626615,
5684,1,0,0.7940273,
10,1,0,0.6948833,
5640,1,1,0.7829408,
4172,1,0,0.78005946,
5785,0,0,0.87158626,
5650,0,0,0.84212935,
7741,1,1,0.84899545,
5165,1,1,0.7461376,
7352,0,0,0.80098885,
7639,0,0,0.8541784,
7581,1,1,0.56534445,
7613,1,0,0.55815876,
975,1,1,0.56988525,
962,0,0,0.76126355,
5550,0,0,0.85253096,
7695,1,0,0.84338737,
7328,0,0,0.88599765,
7706,1,1,0.57183737,
5695,0,0,0.77972054,
4272,1,0,0.7571954,
4245,0,0,0.65196264,
7507,0,0,0.81212366,
4279,0,0,0.73158276,
4289,0,0,0.86700314,
5156,0,0,0.6792232,
5768,0,0,0.8234019,
5541,0,0,0.619856,
5554,0,0,0.77582145,
4288,0,0,0.7691662,
5200,0,0,0.75456595,
957,1,0,0.67568135,
7356,1,1,0.5332978,
5163,0,0,0.8686663,
4276,0,0,0.7035232,
5600,0,0,0.8182436,
4198,1,0,0.65917873,
39,0,0,0.57292825,
30,0,0,0.85975295,
7358,1,1,0.6522798,
4101,0,0,0.80475754,
54,0,0,0.76978445,
7644,0,0,0.53278774,
7654,1,1,0.73136926,
5634,1,0,0.639593,
7732,0,0,0.7163016,
7670,1,1,0.5128303,
3,1,1,0.6600574,
7678,1,1,0.5975946,
4224,0,0,0.8476416,
7679,1,0,0.69070387,
7540,1,1,0.713182,
7324,0,0,0.8864707,
7417,1,1,0.51748806,
4154,0,0,0.82422316,
58,1,1,0.7885324,
63,0,0,0.82260835,
5531,0,0,0.76843053,
4313,0,1,0.51135725,
997,1,1,0.7012834,
5607,0,0,0.7140553,
8251,0,0,0.77863365,
4195,0,0,0.8620373,
5583,0,0,0.73218614,
4322,0,0,0.7517187,
5804,0,0,0.8483444,
4217,0,0,0.80966103,
4299,1,1,0.7327946,
4312,0,1,0.5051668,
4330,0,1,0.6844153,
4253,0,0,0.5863681,
66,0,0,0.8236616,
