index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.75276506,1.9449037313461304
7340,1,1,0.560316,
8347,0,0,0.63344795,
5203,0,0,0.80849546,
5591,0,0,0.71680224,
5138,1,0,0.66080517,
4039,0,0,0.6828637,
5673,0,0,0.51029295,
7308,1,0,0.60491574,
7454,1,0,0.83769757,
7430,1,1,0.7144652,
7702,1,1,0.5294437,
70,0,0,0.8362713,
5563,0,0,0.70803016,
51,0,0,0.79205596,
7561,0,0,0.8518534,
4342,1,0,0.6089123,
5558,0,1,0.50607806,
7697,0,0,0.8042908,
7731,1,1,0.6740045,
7733,1,0,0.52160186,
998,0,0,0.7649566,
5676,0,0,0.77614653,
4178,0,0,0.713939,
7617,1,1,0.5089996,
7311,1,0,0.8065066,
5652,1,1,0.63108057,
5199,0,0,0.58831376,
7462,0,0,0.785806,
4314,1,0,0.5246667,
7738,0,0,0.78004515,
7532,0,0,0.7585422,
5546,0,0,0.7243022,
965,0,0,0.6761419,
7665,1,1,0.5556847,
5642,1,1,0.64601576,
5696,0,0,0.75440764,
4270,0,0,0.6233966,
4274,0,0,0.8285364,
7514,1,0,0.8288353,
31,0,0,0.7349643,
7437,0,0,0.7016416,
5794,0,0,0.74204445,
7720,1,1,0.54376215,
4148,0,0,0.5343895,
7445,1,0,0.5447779,
5765,0,0,0.74685174,
7629,0,0,0.7833778,
4307,0,0,0.77369964,
4190,1,0,0.6478511,
4158,0,0,0.80044717,
5608,0,0,0.6422429,
7457,0,0,0.769022,
5188,0,1,0.5158999,
7510,1,0,0.7531813,
5659,0,0,0.75591546,
967,0,0,0.7487622,
5649,0,0,0.7056255,
5745,0,0,0.5802569,
4266,1,0,0.6805692,
5767,0,0,0.67115057,
4286,0,0,0.8029693,
3891,0,1,0.52850336,
7735,1,1,0.5362239,
4240,1,0,0.6031945,
8215,0,0,0.8343456,
4316,0,0,0.7153683,
4269,1,0,0.50312454,
3893,0,0,0.6227513,
4287,1,0,0.53623873,
7465,1,0,0.75031626,
5598,0,0,0.6444339,
7602,1,0,0.71656156,
5566,0,0,0.75706625,
4303,0,0,0.8053406,
5623,0,0,0.6755825,
59,0,0,0.76494133,
5169,0,0,0.7118254,
4257,0,0,0.73795855,
5807,0,0,0.769746,
5133,1,0,0.6701348,
4138,1,0,0.7203701,
23,1,1,0.5801741,
5692,0,0,0.7530978,
7416,0,0,0.8256548,
5592,0,0,0.5284886,
5155,0,0,0.67303014,
4211,1,1,0.5662236,
5731,0,0,0.6982218,
4331,0,1,0.63504064,
5533,1,1,0.65275115,
5688,0,0,0.73640114,
4119,0,0,0.8205292,
5632,0,0,0.6513815,
8223,0,0,0.8327873,
7415,0,0,0.7395787,
7493,1,0,0.68331057,
5813,1,0,0.76255757,
8232,0,0,0.83997375,
4339,0,0,0.80750763,
49,1,1,0.53098,
4109,1,1,0.5607516,
7714,1,0,0.7068483,
