index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.3519703
7340,1,1,0.9526,0.7800462
8347,0,0,0.0474,0.43855748
5203,0,0,0.0474,0.17136678
5591,0,0,0.0474,0.30053532
5138,1,0,0.9526,0.34961286
4039,0,0,0.2689,0.2401312
5673,0,0,0.2689,0.43834502
7308,1,0,0.9526,0.425805
7454,1,0,0.7311,0.30098292
7430,1,1,0.9526,0.898163
7702,1,0,0.9526,0.48002762
70,0,0,0.2689,0.1744844
5563,0,0,0.0474,0.09445837
51,0,0,0.0474,0.035263963
7561,0,0,0.0474,0.11378167
4342,1,1,0.9526,0.8492784
5558,0,0,0.0474,0.32241186
7697,0,0,0.0474,0.14236073
7731,1,1,0.9526,0.54335976
7733,1,0,0.9526,0.27317593
998,0,0,0.2689,0.28722766
5676,0,0,0.0474,0.08304887
4178,0,0,0.2689,0.26596117
7617,1,0,0.9526,0.44549692
7311,1,0,0.9526,0.13468166
5652,1,1,0.9526,0.7506627
5199,0,0,0.0474,0.09982154
7462,0,0,0.0474,0.26995948
4314,1,1,0.9526,0.5243272
7738,0,0,0.0474,0.18406771
7532,0,0,0.0474,0.34533212
5546,0,0,0.0474,0.22109501
965,0,0,0.0474,0.32250994
7665,1,1,0.9526,0.7232765
5642,1,1,0.9526,0.68213165
5696,0,0,0.0474,0.10055766
4270,0,1,0.2689,0.5456843
4274,0,0,0.0474,0.4429143
7514,1,0,0.7311,0.35449287
31,0,0,0.0474,0.3335891
7437,0,1,0.2689,0.61974406
5794,0,0,0.0474,0.21351196
7720,1,1,0.9526,0.69895786
4148,0,0,0.0474,0.23871455
7445,1,1,0.9526,0.54167706
5765,0,0,0.0474,0.19183883
7629,0,0,0.0474,-0.011340881
4307,0,0,0.2689,0.24119648
4190,1,0,0.9526,0.2891902
4158,0,0,0.2689,0.2380411
5608,0,0,0.0474,0.29919034
7457,0,0,0.0474,0.33495712
5188,0,0,0.0474,0.48748267
7510,1,1,0.9526,0.6476046
5659,0,0,0.0474,0.15943474
967,0,0,0.0474,0.23698023
5649,0,0,0.0474,0.2959248
5745,0,0,0.0474,0.042478487
4266,1,0,0.7311,0.33274767
5767,0,0,0.0474,0.06035322
4286,0,0,0.0474,0.3793432
3891,0,1,0.2689,0.8385572
7735,1,1,0.7311,0.66161984
4240,1,0,0.7311,0.45444864
8215,0,0,0.0474,0.019470094
4316,0,1,0.2689,0.57575005
4269,1,1,0.9526,0.6419002
3893,0,1,0.2689,0.7149429
4287,1,1,0.9526,0.6963309
7465,1,0,0.7311,0.30671132
5598,0,0,0.0474,0.26440713
7602,1,1,0.7311,0.53137463
5566,0,0,0.0474,0.15715732
4303,0,0,0.0474,0.068409875
5623,0,0,0.0474,0.21269745
59,0,0,0.0474,0.09526026
5169,0,0,0.0474,0.33484855
4257,0,0,0.2689,0.41757083
5807,0,0,0.0474,0.11399099
5133,1,0,0.9526,0.3571487
4138,1,0,0.9526,0.14891662
23,1,0,0.7311,0.35605994
5692,0,0,0.2689,0.13778722
7416,0,0,0.0474,0.06734544
5592,0,0,0.0474,0.32377082
5155,0,0,0.0474,0.17925243
4211,1,1,0.9526,0.6592251
5731,0,0,0.0474,0.43553388
4331,0,1,0.2689,0.79367125
5533,1,1,0.9526,0.73802745
5688,0,0,0.0474,0.27006152
4119,0,0,0.2689,0.12167156
5632,0,0,0.0474,0.33505523
8223,0,0,0.0474,0.024240447
7415,0,0,0.0474,0.28324288
7493,1,0,0.9526,0.38661662
5813,1,0,0.9526,0.33412257
8232,0,0,0.0474,0.070396245
4339,0,0,0.0474,0.35414502
49,1,0,0.9526,0.32638225
4109,1,1,0.9526,0.52171147
7714,1,0,0.9526,0.49920145
7451,0,0,0.0474,0.21025023
955,0,0,0.0474,0.118804745
5684,1,0,0.9526,0.2205278
10,1,0,0.7311,0.37225977
5640,1,1,0.9526,0.5364749
4172,1,0,0.7311,0.33671495
5785,0,0,0.0474,0.2367728
5650,0,0,0.0474,0.22467354
7741,1,1,0.7311,0.8522167
5165,1,1,0.9526,0.7451527
7352,0,0,0.2689,0.41776502
7639,0,0,0.0474,0.13308997
7581,1,0,0.7311,0.40071175
7613,1,1,0.9526,0.5521919
975,1,1,0.9526,0.7147544
962,0,0,0.0474,0.23903783
5550,0,0,0.0474,0.12162053
7695,1,0,0.7311,0.24169272
7328,0,0,0.0474,0.26477355
7706,1,1,0.9526,0.8136165
5695,0,0,0.0474,0.34365562
4272,1,1,0.9526,0.5318263
4245,0,0,0.0474,0.41882116
7507,0,0,0.2689,0.12205538
4279,0,0,0.0474,0.2292696
4289,0,0,0.0474,0.06555001
5156,0,1,0.2689,0.5592323
5768,0,0,0.0474,0.20618267
5541,0,1,0.0474,0.64654523
5554,0,0,0.0474,0.31994188
4288,0,0,0.2689,0.3264212
5200,0,0,0.0474,0.19424629
957,1,1,0.9526,0.8049031
