index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.5140783,1.5000044107437134
7340,1,1,0.648125,
8347,0,1,0.5436582,
5203,0,0,0.6801908,
5591,0,1,0.683257,
5138,1,1,0.5051099,
4039,0,0,0.57692564,
5673,0,1,0.52311414,
7308,1,1,0.55020255,
7454,1,0,0.7477161,
7430,1,1,0.58817285,
7702,1,1,0.62088627,
70,0,0,0.60016346,
5563,0,0,0.7120905,
51,0,0,0.5346161,
7561,0,0,0.77195865,
4342,1,1,0.6901838,
5558,0,1,0.66350114,
7697,0,0,0.83585775,
7731,1,1,0.6751437,
7733,1,1,0.60503453,
998,0,0,0.7174547,
5676,0,0,0.73911166,
4178,0,1,0.5496089,
7617,1,1,0.5714477,
7311,1,0,0.51325285,
5652,1,1,0.72200674,
5199,0,1,0.6230677,
7462,0,0,0.5639971,
4314,1,0,0.5283081,
7738,0,0,0.6565308,
7532,0,0,0.5581584,
5546,0,0,0.7370962,
965,0,0,0.50752205,
7665,1,1,0.7291105,
5642,1,1,0.6948841,
5696,0,1,0.53070503,
4270,0,1,0.5945508,
4274,0,0,0.8032966,
7514,1,0,0.87501466,
31,0,0,0.57711476,
7437,0,1,0.5848421,
5794,0,0,0.6197247,
7720,1,1,0.5954577,
4148,0,1,0.6628718,
7445,1,1,0.5701704,
5765,0,0,0.66066116,
7629,0,0,0.73102087,
4307,0,0,0.60808843,
4190,1,0,0.5244798,
4158,0,0,0.73532075,
5608,0,0,0.5537774,
7457,0,1,0.59217596,
5188,0,1,0.6891521,
7510,1,1,0.5542234,
5659,0,0,0.8461949,
967,0,0,0.7439636,
5649,0,1,0.58319664,
5745,0,0,0.60998625,
4266,1,0,0.52621645,
5767,0,0,0.6652318,
4286,0,0,0.76916176,
3891,0,1,0.6214464,
7735,1,1,0.71425647,
4240,1,0,0.6343251,
8215,0,0,0.7624371,
4316,0,1,0.65968555,
4269,1,0,0.50704116,
3893,0,1,0.6174172,
4287,1,1,0.5896111,
7465,1,1,0.56984186,
5598,0,0,0.72185653,
7602,1,0,0.80284965,
5566,0,0,0.5464518,
4303,0,0,0.8314088,
5623,0,1,0.6071954,
59,0,1,0.51903844,
5169,0,0,0.6346304,
4257,0,1,0.58299184,
5807,0,0,0.6828124,
5133,1,1,0.56920123,
4138,1,0,0.5763311,
23,1,1,0.64197004,
5692,0,0,0.50879216,
7416,0,0,0.8728866,
5592,0,1,0.64096373,
5155,0,0,0.63239133,
4211,1,1,0.5331008,
5731,0,0,0.8853259,
4331,0,1,0.6740577,
5533,1,1,0.6229623,
5688,0,0,0.5771403,
4119,0,0,0.6509011,
5632,0,0,0.6913672,
8223,0,0,0.869396,
7415,0,1,0.5735074,
7493,1,1,0.62252754,
5813,1,0,0.8239293,
8232,0,0,0.86244524,
4339,0,0,0.8625543,
49,1,1,0.6587771,
4109,1,1,0.6164462,
7714,1,1,0.5924065,
7451,0,0,0.6522744,
955,0,0,0.7836617,
5684,1,0,0.54678553,
10,1,1,0.66615015,
5640,1,1,0.54583603,
4172,1,0,0.58780473,
5785,0,0,0.6062579,
5650,0,0,0.6688774,
7741,1,1,0.73072696,
5165,1,1,0.67643696,
7352,0,1,0.6323283,
7639,0,0,0.7491271,
7581,1,0,0.6068236,
7613,1,0,0.80021286,
975,1,1,0.68575853,
962,0,0,0.5753595,
5550,0,0,0.8146815,
7695,1,0,0.5203495,
7328,0,1,0.6732226,
7706,1,1,0.65740216,
5695,0,0,0.6833104,
4272,1,0,0.8695795,
4245,0,1,0.532077,
7507,0,0,0.87537843,
4279,0,0,0.8722514,
4289,0,0,0.88797057,
5156,0,0,0.6365598,
5768,0,0,0.70391434,
5541,0,1,0.639767,
5554,0,0,0.78800535,
4288,0,0,0.6163369,
5200,0,0,0.7884938,
957,1,1,0.6085547,
7356,1,1,0.6548011,
5163,0,0,0.84383696,
4276,0,1,0.548058,
5600,0,0,0.83151066,
4198,1,1,0.58554894,
39,0,1,0.5374601,
30,0,0,0.6896802,
7358,1,1,0.67429686,
4101,0,1,0.5529674,
54,0,1,0.6456335,
7644,0,1,0.5211327,
7654,1,1,0.57395875,
5634,1,1,0.54930884,
7732,0,1,0.5338334,
7670,1,1,0.6154591,
3,1,1,0.55885917,
7678,1,1,0.6237672,
4224,0,0,0.602284,
7679,1,1,0.52686113,
7540,1,1,0.6376982,
7324,0,0,0.6665693,
7417,1,1,0.6735089,
4154,0,0,0.70953315,
58,1,1,0.7007535,
63,0,0,0.6308571,
5531,0,1,0.5591494,
4313,0,1,0.6516122,
997,1,1,0.6965012,
5607,0,1,0.5288602,
8251,0,0,0.5272197,
4195,0,0,0.77939576,
5583,0,0,0.8721765,
4322,0,0,0.8349485,
5804,0,0,0.5743647,
4217,0,0,0.8065265,
4299,1,1,0.59631485,
4312,0,1,0.6532705,
4330,0,1,0.6253466,
4253,0,0,0.8748423,
66,0,0,0.86091536,
4260,0,1,0.5339451,
67,1,1,0.5598705,
5624,0,1,0.5414875,
12,0,0,0.76683897,
7333,1,1,0.6150933,
5679,0,1,0.6369306,
5537,1,0,0.8913606,
5637,1,0,0.6666763,
5702,0,0,0.5581359,
5805,0,0,0.5347086,
4164,1,1,0.55342627,
4292,1,1,0.63456327,
7359,1,0,0.7218483,
5751,0,1,0.5167742,
7685,0,1,0.70525074,
4179,1,1,0.6804617,
7317,0,0,0.7175447,
7335,0,1,0.6550223,
7472,1,1,0.6320899,
4326,1,1,0.6135476,
5729,0,0,0.6281081,
2,0,1,0.5140162,
5586,0,0,0.6507985,
5655,0,1,0.53267336,
5661,0,0,0.8349049,
7490,1,1,0.6241664,
4188,1,0,0.5325606,
7516,0,0,0.6762813,
8218,0,0,0.82405114,
7468,0,1,0.5026707,
8217,0,0,0.7628766,
5152,0,1,0.5641271,
5180,0,1,0.6482445,
5268,1,1,0.6814887,
5735,0,0,0.914829,
5587,0,1,0.5963433,
4278,1,1,0.65095,
5683,0,0,0.8679733,
5677,1,1,0.71042514,
8230,0,1,0.51938015,
8233,0,0,0.5233033,
4223,0,0,0.5457371,
7439,1,1,0.60848576,
7526,1,0,0.52950025,
7650,0,1,0.5930656,
4227,0,0,0.8141435,
7683,1,1,0.6624589,
7707,1,1,0.549644,
3890,1,0,0.626344,
5697,0,1,0.5477297,
55,0,1,0.6778295,
4193,0,0,0.7031122,
4046,0,1,0.5241175,
5179,1,1,0.7108319,
25,0,0,0.83397895,
951,1,1,0.7394606,
7511,0,0,0.5510883,
44,1,0,0.6650525,
5694,0,1,0.5425192,
5778,0,1,0.55066437,
7500,1,1,0.5591965,
5809,0,1,0.51230466,
7708,1,0,0.613529,
7460,0,1,0.51372534,
5646,0,1,0.50654423,
7414,0,0,0.88135004,
4324,0,1,0.6841331,
4301,1,1,0.5783525,
7649,0,0,0.7826735,
5205,0,1,0.58696645,
7674,0,1,0.57951266,
4236,0,1,0.5552764,
5582,0,0,0.7656115,
7401,0,0,0.75990325,
4189,0,0,0.868617,
4334,0,1,0.65535724,
8231,1,1,0.6524598,
7698,0,1,0.6327788,
5820,1,1,0.6203103,
5771,0,0,0.70952064,
60,0,1,0.68382174,
5196,1,1,0.65229946,
971,0,0,0.6191591,
7353,0,1,0.62877375,
4255,0,0,0.8717224,
7622,1,1,0.6624778,
5795,0,0,0.5300011,
5703,0,0,0.74227047,
5551,0,0,0.513788,
4162,0,1,0.5669726,
5717,0,0,0.8401724,
4332,1,1,0.6993116,
3894,0,1,0.5519669,
5135,0,0,0.5016106,
5780,0,1,0.56272876,
7662,1,1,0.65893185,
5543,0,1,0.57506394,
4298,1,1,0.65017456,
4308,0,1,0.6525736,
4241,0,1,0.6738781,
5736,0,1,0.58599174,
5619,0,0,0.5263494,
5635,1,1,0.5701785,
7458,1,1,0.71411943,
4102,1,1,0.639578,
4311,0,1,0.6258191,
7483,1,1,0.5478075,
5615,0,1,0.55723983,
5727,0,1,0.5345546,
5706,1,1,0.5091731,
29,0,1,0.5156682,
4145,0,1,0.59104085,
4228,0,1,0.66336346,
8213,0,0,0.7920662,
7339,1,1,0.76420015,
7310,1,1,0.6718569,
5186,0,1,0.6442184,
8228,0,1,0.6347752,
7742,0,0,0.7836701,
5690,1,0,0.5524764,
65,0,0,0.8465367,
7675,0,1,0.6541604,
7659,1,1,0.6019401,
4234,1,1,0.6513308,
7344,1,1,0.648125,
4335,1,1,0.5420053,
4201,1,0,0.6531584,
4215,0,0,0.5152557,
7330,0,0,0.66364115,
5669,0,0,0.608109,
4285,0,0,0.8007434,
5596,0,0,0.65966725,
5715,0,0,0.7326125,
7745,1,1,0.5180165,
4229,0,0,0.71709496,
