index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.15846355
7340,1,1,0.9526,0.9896248
8347,0,0,0.0474,0.15668449
5203,0,0,0.0474,0.05834322
5591,0,0,0.0474,0.14481488
5138,1,0,0.9526,0.24610505
4039,0,0,0.2689,0.2517827
5673,0,0,0.2689,0.3232865
7308,1,0,0.9526,0.30792806
7454,1,1,0.7311,0.63286775
7430,1,1,0.9526,0.94908994
7702,1,0,0.9526,0.47353914
70,0,0,0.2689,0.13773766
5563,0,0,0.0474,0.012742655
51,0,0,0.0474,0.16621134
7561,0,0,0.0474,0.0686922
4342,1,1,0.9526,0.80749804
5558,0,1,0.0474,0.5562114
7697,0,0,0.0474,0.18025765
7731,1,1,0.9526,0.83620447
7733,1,1,0.9526,0.8746747
998,0,0,0.2689,0.19035378
5676,0,0,0.0474,0.1138958
4178,0,0,0.2689,0.16357769
7617,1,0,0.9526,0.42728537
7311,1,0,0.9526,0.133223
5652,1,1,0.9526,0.8888812
5199,0,0,0.0474,0.19816539
7462,0,0,0.0474,0.29453376
4314,1,1,0.9526,0.7602502
7738,0,0,0.0474,0.47852096
7532,0,0,0.0474,0.25900376
5546,0,0,0.0474,0.14399876
965,0,1,0.0474,0.83443373
7665,1,1,0.9526,0.906432
5642,1,1,0.9526,0.9077853
5696,0,0,0.0474,0.068613365
4270,0,1,0.2689,0.7817478
4274,0,0,0.0474,0.09224757
7514,1,0,0.7311,0.19964585
31,0,0,0.0474,0.29930282
7437,0,0,0.2689,0.464683
5794,0,0,0.0474,0.18303396
7720,1,0,0.9526,0.40990165
4148,0,0,0.0474,0.30476502
7445,1,1,0.9526,0.5290827
5765,0,0,0.0474,0.042366844
7629,0,0,0.0474,0.10503327
4307,0,0,0.2689,0.1839415
4190,1,0,0.9526,0.30292788
4158,0,0,0.2689,0.15867046
5608,0,0,0.0474,0.17284
7457,0,0,0.0474,0.3146641
5188,0,1,0.0474,0.5312313
7510,1,1,0.9526,0.7689445
5659,0,0,0.0474,0.18358004
967,0,1,0.0474,0.91212714
5649,0,0,0.0474,0.12696952
5745,0,0,0.0474,0.2079381
4266,1,0,0.7311,0.20755796
5767,0,0,0.0474,0.49648517
4286,0,0,0.0474,0.1680969
3891,0,1,0.2689,0.70409226
