index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.039155096
7340,1,1,0.9526,0.9068279
8347,0,0,0.0474,0.39732465
5203,0,0,0.0474,0.041162282
5591,0,0,0.0474,0.073380426
5138,1,0,0.9526,0.122775175
4039,0,0,0.2689,0.24200733
5673,0,0,0.2689,0.44227934
7308,1,0,0.9526,0.418197
7454,1,0,0.7311,0.0535967
7430,1,1,0.9526,0.9129464
7702,1,0,0.9526,0.3596258
70,0,0,0.2689,0.062610194
5563,0,0,0.0474,0.058180783
51,0,0,0.0474,0.06466162
7561,0,0,0.0474,0.085132234
4342,1,1,0.9526,0.9129459
5558,0,0,0.0474,0.3670077
7697,0,0,0.0474,0.08773339
7731,1,1,0.9526,0.78348666
7733,1,1,0.9526,0.67381644
998,0,0,0.2689,0.18610203
5676,0,0,0.0474,0.1277931
4178,0,0,0.2689,0.13032971
7617,1,0,0.9526,0.3257715
7311,1,0,0.9526,0.21741807
5652,1,1,0.9526,1.0653611
5199,0,0,0.0474,0.21097971
7462,0,0,0.0474,0.11143698
4314,1,1,0.9526,0.64455634
7738,0,0,0.0474,0.21522619
7532,0,1,0.0474,0.548255
5546,0,0,0.0474,0.07111464
965,0,1,0.0474,0.70701593
7665,1,1,0.9526,0.9149892
5642,1,1,0.9526,0.96798277
5696,0,0,0.0474,0.07778901
4270,0,1,0.2689,0.86607486
4274,0,0,0.0474,0.07642514
7514,1,0,0.7311,0.34570912
31,0,0,0.0474,0.15102872
7437,0,0,0.2689,0.33945814
5794,0,0,0.0474,0.16169144
7720,1,1,0.9526,0.6393983
4148,0,0,0.0474,0.14246741
7445,1,0,0.9526,0.24237129
5765,0,0,0.0474,0.04404433
7629,0,0,0.0474,0.10939667
4307,0,0,0.2689,0.0818372
4190,1,0,0.9526,0.24756889
4158,0,0,0.2689,0.21833527
5608,0,0,0.0474,0.27376497
7457,0,0,0.0474,0.11763905
5188,0,0,0.0474,0.22903028
7510,1,1,0.9526,0.66585934
5659,0,0,0.0474,0.12450623
967,0,0,0.0474,0.1900095
5649,0,0,0.0474,0.13378014
5745,0,0,0.0474,0.11829107
4266,1,0,0.7311,0.2452683
5767,0,1,0.0474,0.70028
4286,0,0,0.0474,0.1447533
3891,0,1,0.2689,1.0085753
7735,1,1,0.7311,0.9193191
4240,1,1,0.7311,0.5176634
8215,0,0,0.0474,0.070263006
4316,0,0,0.2689,0.19440502
4269,1,0,0.9526,0.26919845
3893,0,0,0.2689,0.216196
4287,1,0,0.9526,0.45456305
7465,1,0,0.7311,0.09053923
5598,0,0,0.0474,0.1788838
7602,1,0,0.7311,0.2130481
5566,0,0,0.0474,0.10633567
4303,0,0,0.0474,0.11321621
5623,0,0,0.0474,0.070009455
59,0,0,0.0474,0.25818896
5169,0,0,0.0474,0.076503344
4257,0,0,0.2689,0.3319322
5807,0,0,0.0474,0.053830735
5133,1,0,0.9526,0.22366844
4138,1,0,0.9526,0.118306816
23,1,1,0.7311,0.51350653
5692,0,0,0.2689,0.023016054
7416,0,0,0.0474,0.041882243
5592,0,0,0.0474,0.37780377
5155,0,0,0.0474,0.15077743
4211,1,1,0.9526,1.0547589
5731,0,0,0.0474,0.06893233
4331,0,1,0.2689,0.8243019
5533,1,1,0.9526,0.87292725
5688,0,0,0.0474,0.041566387
4119,0,0,0.2689,0.09702764
5632,0,0,0.0474,0.15771215
8223,0,0,0.0474,0.056027777
7415,0,0,0.0474,0.094900526
7493,1,0,0.9526,0.2131433
5813,1,0,0.9526,0.10833103
8232,0,0,0.0474,0.07634252
4339,0,0,0.0474,0.08270412
49,1,1,0.9526,0.8985203
4109,1,0,0.9526,0.4077442
7714,1,0,0.9526,0.17813055
7451,0,0,0.0474,0.03611431
955,0,0,0.0474,0.09711579
5684,1,0,0.9526,0.15978172
10,1,0,0.7311,0.13358667
5640,1,1,0.9526,0.8343776
4172,1,0,0.7311,0.17251483
5785,0,0,0.0474,0.051647708
5650,0,0,0.0474,0.14666517
7741,1,1,0.7311,0.96320254
5165,1,1,0.9526,0.94819444
7352,0,0,0.2689,0.20592672
7639,0,0,0.0474,0.11744645
7581,1,0,0.7311,0.18363087
7613,1,0,0.9526,0.44145834
975,1,1,0.9526,0.99059516
962,0,0,0.0474,0.14000334
5550,0,0,0.0474,0.064056255
7695,1,0,0.7311,0.070597835
7328,0,1,0.0474,0.6714404
7706,1,1,0.9526,0.6986666
5695,0,0,0.0474,0.11889443
4272,1,1,0.9526,0.5556424
4245,0,0,0.0474,0.2190507
7507,0,0,0.2689,0.22840682
4279,0,0,0.0474,0.13133153
4289,0,0,0.0474,0.06379411
5156,0,1,0.2689,0.66420513
5768,0,0,0.0474,0.06609181
5541,0,0,0.0474,0.3757933
5554,0,0,0.0474,0.07105332
4288,0,0,0.2689,0.1192373
5200,0,0,0.0474,0.07552711
957,1,1,0.9526,0.8508298
7356,1,1,0.9526,0.9338693
5163,0,0,0.0474,0.1422412
4276,0,0,0.2689,0.19786079
5600,0,0,0.0474,0.060452305
4198,1,0,0.9526,0.35116655
39,0,0,0.2689,0.2692692
30,0,0,0.0474,0.038627885
7358,1,1,0.9526,0.91679823
4101,0,0,0.0474,0.10103383
54,0,0,0.0474,0.09642763
7644,0,0,0.0474,0.4998974
7654,1,1,0.9526,0.7390874
5634,1,1,0.9526,0.52186364
7732,0,0,0.0474,0.15570201
7670,1,0,0.9526,0.2874802
3,1,1,0.7311,0.5527898
7678,1,1,0.9526,0.66725415
4224,0,0,0.0474,0.036496654
7679,1,0,0.9526,0.2992266
7540,1,1,0.9526,0.8253123
7324,0,0,0.0474,0.073660515
7417,1,0,0.9526,0.40558514
4154,0,0,0.0474,0.09665098
58,1,1,0.9526,0.88958013
63,0,0,0.0474,0.050406523
5531,0,0,0.0474,0.075539716
4313,0,0,0.2689,0.24914308
997,1,1,0.9526,0.7284469
5607,0,0,0.0474,0.08846169
8251,0,0,0.0474,0.11592577
4195,0,0,0.0474,0.058074668
5583,0,0,0.0474,0.07189286
4322,0,0,0.0474,0.05468411
5804,0,0,0.0474,0.0851376
4217,0,0,0.0474,0.13629016
4299,1,1,0.7311,0.7510368
4312,0,0,0.2689,0.2767639
4330,0,0,0.2689,0.409258
4253,0,0,0.0474,0.15281269
66,0,0,0.0474,0.101063296
4260,0,0,0.0474,0.12894705
67,1,0,0.9526,0.09062666
5624,0,1,0.0474,0.6765527
12,0,0,0.0474,0.07149075
7333,1,1,0.9526,0.5369468
5679,0,1,0.2689,0.91392773
5537,1,0,0.7311,0.076357536
5637,1,0,0.9526,0.10219199
5702,0,1,0.0474,0.6029485
5805,0,0,0.2689,0.08464932
4164,1,0,0.7311,0.48180857
4292,1,0,0.7311,0.39028513
7359,1,1,0.9526,0.7746104
5751,0,0,0.0474,0.23881815
7685,0,1,0.2689,0.8449678
4179,1,1,0.9526,0.9616093
7317,0,0,0.0474,0.15136649
7335,0,0,0.2689,0.3461843
7472,1,0,0.9526,0.3088406
4326,1,1,0.9526,0.78994054
5729,0,0,0.2689,0.38008648
2,0,0,0.0474,0.09483235
5586,0,0,0.0474,0.017633384
5655,0,0,0.0474,0.100364275
5661,0,0,0.0474,0.08510619
7490,1,0,0.9526,0.25512636
4188,1,0,0.7311,0.12700482
7516,0,0,0.0474,0.38962784
8218,0,0,0.0474,0.069693826
7468,0,0,0.0474,0.123145916
8217,0,0,0.0474,0.048937432
5152,0,0,0.0474,0.13889669
5180,0,0,0.0474,0.17146768
5268,1,1,0.9526,0.8642679
5735,0,0,0.0474,0.04241708
5587,0,0,0.0474,0.09063738
4278,1,0,0.7311,0.36174548
5683,0,0,0.0474,0.06382888
5677,1,1,0.9526,0.99282575
8230,0,0,0.0474,0.057354018
8233,0,0,0.0474,0.37015077
4223,0,0,0.0474,0.10083731
7439,1,1,0.9526,0.71172595
7526,1,0,0.7311,0.32670438
7650,0,0,0.0474,0.24668244
4227,0,0,0.0474,0.09254675
7683,1,1,0.9526,0.5628141
7707,1,0,0.9526,0.12758878
3890,1,0,0.7311,0.40848047
5697,0,1,0.2689,0.64267653
55,0,1,0.0474,0.5498612
4193,0,0,0.0474,0.18406032
4046,0,0,0.0474,0.29060888
5179,1,1,0.7311,0.67314464
25,0,0,0.0474,0.056659263
951,1,1,0.9526,0.9316254
7511,0,0,0.0474,0.1435763
44,1,0,0.7311,0.27089474
5694,0,1,0.0474,0.5259442
5778,0,0,0.0474,0.090743646
7500,1,1,0.9526,0.613764
5809,0,1,0.2689,0.80663985
7708,1,1,0.9526,0.72281367
