index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.44931176
7340,1,1,0.9526,0.53887206
8347,0,0,0.0474,0.42699215
5203,0,0,0.0474,0.11004525
5591,0,0,0.0474,0.4476351
5138,1,1,0.9526,0.5034542
4039,0,0,0.2689,0.2141445
5673,0,0,0.2689,0.3658999
7308,1,0,0.9526,0.2128211
7454,1,0,0.7311,0.33706117
7430,1,1,0.9526,0.7040758
7702,1,0,0.9526,0.36701384
70,0,0,0.2689,0.07805268
5563,0,0,0.0474,0.2555544
51,0,0,0.0474,0.09160396
7561,0,0,0.0474,0.005576248
4342,1,1,0.9526,0.69981164
5558,0,0,0.0474,0.15921813
7697,0,0,0.0474,0.060925294
7731,1,1,0.9526,0.63514405
7733,1,1,0.9526,0.5333321
998,0,0,0.2689,0.30067787
5676,0,0,0.0474,0.12204822
4178,0,0,0.2689,0.21964648
7617,1,0,0.9526,0.3252072
7311,1,0,0.9526,0.30505136
5652,1,1,0.9526,0.7983557
5199,0,1,0.0474,0.51026404
7462,0,0,0.0474,0.27060875
4314,1,0,0.9526,0.47814563
7738,0,0,0.0474,0.34591517
7532,0,0,0.0474,0.23853683
5546,0,0,0.0474,0.16838932
965,0,0,0.0474,0.3006572
7665,1,1,0.9526,0.8635849
5642,1,1,0.9526,0.7911442
5696,0,0,0.0474,0.19566344
4270,0,0,0.2689,0.33975536
4274,0,0,0.0474,0.27044618
7514,1,0,0.7311,0.23801726
31,0,0,0.0474,0.280165
7437,0,0,0.2689,0.38252336
5794,0,0,0.0474,0.19238685
7720,1,1,0.9526,0.82346046
4148,0,0,0.0474,0.17757325
7445,1,1,0.9526,0.75542617
5765,0,0,0.0474,0.0040649273
7629,0,0,0.0474,0.073927596
4307,0,0,0.2689,0.42160413
4190,1,0,0.9526,0.34296784
4158,0,0,0.2689,0.16964987
5608,0,0,0.0474,0.22326148
7457,0,0,0.0474,0.49198046
5188,0,1,0.0474,0.74483883
7510,1,1,0.9526,0.5732358
5659,0,0,0.0474,0.21766606
967,0,0,0.0474,0.30242676
5649,0,0,0.0474,0.2941019
5745,0,0,0.0474,0.19055901
4266,1,0,0.7311,0.32832316
5767,0,0,0.0474,0.11599602
4286,0,0,0.0474,0.42869243
3891,0,1,0.2689,0.78602695
7735,1,1,0.7311,1.0841396
4240,1,0,0.7311,0.36321428
8215,0,0,0.0474,0.030794227
4316,0,0,0.2689,0.31296036
4269,1,1,0.9526,0.81134
3893,0,1,0.2689,0.6493265
4287,1,1,0.9526,0.6864039
7465,1,0,0.7311,0.15102941
5598,0,0,0.0474,0.11173303
7602,1,0,0.7311,0.21145982
5566,0,0,0.0474,0.3635403
4303,0,0,0.0474,0.13551958
5623,0,0,0.0474,0.1514056
59,0,0,0.0474,0.20167285
5169,0,0,0.0474,0.32956895
4257,0,0,0.2689,0.44483057
5807,0,0,0.0474,0.15255079
5133,1,0,0.9526,0.47591707
4138,1,0,0.9526,0.17063113
23,1,0,0.7311,0.43978724
5692,0,0,0.2689,0.10692165
7416,0,0,0.0474,0.11372153
5592,0,0,0.0474,0.3016069
5155,0,0,0.0474,0.1943338
4211,1,1,0.9526,0.7145509
5731,0,0,0.0474,0.23739149
4331,0,1,0.2689,0.8893653
5533,1,1,0.9526,0.9213474
5688,0,0,0.0474,0.13870867
4119,0,0,0.2689,0.13424325
5632,0,0,0.0474,0.22633967
8223,0,0,0.0474,0.085095085
7415,0,1,0.0474,0.5659684
7493,1,0,0.9526,0.44075635
5813,1,0,0.9526,0.13026285
8232,0,0,0.0474,0.122358866
4339,0,0,0.0474,0.15885119
49,1,0,0.9526,0.43663988
4109,1,0,0.9526,0.24570593
7714,1,1,0.9526,0.64183146
7451,0,0,0.0474,0.31009313
955,0,0,0.0474,0.14238302
5684,1,0,0.9526,0.16324714
10,1,0,0.7311,0.36711147
5640,1,1,0.9526,0.5698898
4172,1,0,0.7311,0.19734487
5785,0,0,0.0474,0.19815323
5650,0,0,0.0474,0.28064898
7741,1,1,0.7311,1.0443765
5165,1,1,0.9526,0.85170764
7352,0,1,0.2689,0.68820035
7639,0,0,0.0474,0.04896379
7581,1,0,0.7311,0.12759072
7613,1,0,0.9526,0.2888244
975,1,1,0.9526,0.7515742
962,0,0,0.0474,0.403046
5550,0,0,0.0474,0.090106115
7695,1,0,0.7311,0.18698901
7328,0,0,0.0474,0.44871545
7706,1,1,0.9526,0.92127466
5695,0,0,0.0474,0.18826641
4272,1,0,0.9526,0.31239635
4245,0,0,0.0474,0.42113414
7507,0,0,0.2689,0.20026281
4279,0,0,0.0474,0.27861136
4289,0,0,0.0474,0.08083231
5156,0,1,0.2689,0.5728871
5768,0,0,0.0474,0.01139922
5541,0,1,0.0474,0.78038514
5554,0,0,0.0474,0.3986254
4288,0,0,0.2689,0.46874765
5200,0,0,0.0474,0.2266337
957,1,1,0.9526,0.839084
7356,1,0,0.9526,0.43096074
5163,0,0,0.0474,0.24652925
4276,0,0,0.2689,0.450426
5600,0,0,0.0474,0.16730571
4198,1,0,0.9526,0.24619393
39,0,0,0.2689,0.46635762
30,0,0,0.0474,0.03266717
7358,1,1,0.9526,0.59300756
4101,0,0,0.0474,0.2547072
54,0,0,0.0474,0.45029148
7644,0,0,0.0474,0.23928422
