index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.73836154,2.0366084575653076
7340,1,1,0.60242724,
8347,0,0,0.6806375,
5203,0,0,0.80540764,
5591,0,0,0.58237195,
5138,1,0,0.780486,
4039,0,0,0.6226873,
5673,0,0,0.70519775,
7308,1,0,0.58799493,
7454,1,0,0.8005049,
7430,1,0,0.53554595,
7702,1,1,0.53326255,
70,0,0,0.74313504,
5563,0,0,0.76927215,
51,0,0,0.6749204,
7561,0,0,0.78805995,
4342,1,0,0.59055704,
5558,0,1,0.52919453,
7697,0,0,0.7715361,
7731,1,0,0.5571382,
7733,1,0,0.6954021,
998,0,0,0.7200933,
5676,0,0,0.8059757,
4178,0,0,0.63017446,
7617,1,0,0.6539878,
7311,1,0,0.74260926,
5652,1,0,0.5821712,
5199,0,1,0.5914085,
7462,0,0,0.7596677,
4314,1,0,0.67879725,
7738,0,0,0.74822193,
7532,0,0,0.7443638,
5546,0,0,0.7578805,
965,0,0,0.7067207,
7665,1,0,0.5366182,
5642,1,0,0.5348078,
5696,0,0,0.7682847,
4270,0,0,0.56884336,
4274,0,0,0.7703727,
7514,1,0,0.8100283,
31,0,0,0.7196766,
7437,0,0,0.5867199,
5794,0,0,0.7983948,
7720,1,0,0.6109149,
4148,0,0,0.6477379,
7445,1,0,0.59060603,
5765,0,0,0.80599374,
7629,0,0,0.7916984,
4307,0,0,0.6835272,
4190,1,0,0.6624894,
4158,0,0,0.7386498,
5608,0,0,0.7196872,
7457,0,0,0.6114975,
5188,0,1,0.53738225,
7510,1,0,0.63028353,
5659,0,0,0.70309985,
967,0,0,0.7035949,
5649,0,0,0.6572365,
5745,0,0,0.73938453,
4266,1,0,0.7036477,
5767,0,0,0.748528,
4286,0,0,0.77423954,
3891,0,0,0.61260504,
7735,1,0,0.5929853,
4240,1,0,0.70862895,
8215,0,0,0.8085912,
4316,0,0,0.57551724,
4269,1,0,0.67935425,
3893,0,0,0.62179834,
4287,1,0,0.6065823,
7465,1,0,0.64958537,
5598,0,0,0.7232081,
7602,1,0,0.7542543,
5566,0,0,0.7062444,
4303,0,0,0.76849043,
5623,0,0,0.6399848,
59,0,0,0.7892025,
5169,0,0,0.76847214,
4257,0,0,0.65689677,
5807,0,0,0.744122,
5133,1,0,0.69131243,
4138,1,0,0.7592633,
23,1,0,0.5905195,
5692,0,0,0.71881855,
7416,0,0,0.8278529,
5592,0,0,0.6065803,
5155,0,0,0.8234687,
4211,1,0,0.57713413,
5731,0,0,0.8260149,
4331,0,0,0.5710978,
5533,1,0,0.5310768,
5688,0,0,0.72090673,
4119,0,0,0.7817384,
5632,0,0,0.7930897,
8223,0,0,0.8035704,
7415,0,0,0.591645,
7493,1,0,0.5622423,
5813,1,0,0.82745785,
8232,0,0,0.754247,
4339,0,0,0.85119504,
49,1,0,0.61215675,
4109,1,0,0.5170952,
7714,1,0,0.6105664,
7451,0,0,0.79593325,
955,0,0,0.7328021,
5684,1,0,0.67304283,
10,1,0,0.5843374,
5640,1,0,0.68467015,
4172,1,0,0.75720406,
5785,0,0,0.7915703,
5650,0,0,0.74938905,
7741,1,0,0.5213697,
5165,1,1,0.52441716,
7352,0,0,0.5694264,
7639,0,0,0.75395274,
7581,1,0,0.7690092,
7613,1,0,0.76421314,
975,1,0,0.5060319,
962,0,0,0.68607247,
5550,0,0,0.7959542,
7695,1,0,0.81424093,
7328,0,0,0.6225758,
7706,1,0,0.50389814,
5695,0,0,0.7967519,
4272,1,0,0.8165054,
4245,0,0,0.6008104,
7507,0,0,0.77856606,
4279,0,0,0.815559,
4289,0,0,0.80934596,
5156,0,0,0.5801366,
5768,0,0,0.7837512,
5541,0,1,0.59333974,
5554,0,0,0.72390383,
4288,0,0,0.7861497,
5200,0,0,0.81401545,
957,1,0,0.6109576,
7356,1,1,0.5844219,
5163,0,0,0.7960906,
4276,0,0,0.7277974,
5600,0,0,0.7349844,
4198,1,0,0.6272829,
39,0,0,0.693667,
30,0,0,0.763045,
7358,1,1,0.5703259,
4101,0,0,0.659997,
54,0,0,0.7016693,
7644,0,0,0.6999063,
7654,1,0,0.6930251,
5634,1,0,0.552116,
7732,0,0,0.69007623,
7670,1,0,0.5948546,
3,1,0,0.5668487,
7678,1,0,0.6284151,
4224,0,0,0.7909146,
7679,1,0,0.6507183,
7540,1,0,0.5802731,
7324,0,0,0.72465366,
7417,1,1,0.5278872,
4154,0,0,0.80342746,
58,1,1,0.6280913,
63,0,0,0.78145856,
5531,0,0,0.69090605,
4313,0,0,0.5574056,
997,1,0,0.54256964,
5607,0,0,0.72504675,
8251,0,0,0.5335997,
4195,0,0,0.8245684,
5583,0,0,0.7709942,
4322,0,0,0.76588583,
5804,0,0,0.7888944,
4217,0,0,0.8137422,
4299,1,0,0.57937396,
4312,0,0,0.56826556,
4330,0,0,0.62444466,
4253,0,0,0.7410964,
66,0,0,0.83831143,
4260,0,0,0.6542371,
67,1,0,0.61440754,
5624,0,0,0.7142563,
12,0,0,0.74938667,
7333,1,0,0.60024685,
5679,0,0,0.56934273,
5537,1,0,0.81807864,
5637,1,0,0.6936222,
5702,0,0,0.69478726,
5805,0,0,0.77200097,
4164,1,0,0.6172702,
4292,1,0,0.6162678,
7359,1,0,0.7253068,
5751,0,0,0.7155896,
7685,0,0,0.5664535,
4179,1,1,0.5447331,
7317,0,0,0.77081907,
7335,0,1,0.5159921,
7472,1,0,0.6145986,
4326,1,0,0.6213727,
5729,0,0,0.7728678,
2,0,0,0.62443405,
5586,0,0,0.7695294,
5655,0,0,0.64292985,
5661,0,0,0.8110978,
7490,1,0,0.5724561,
4188,1,0,0.72117686,
7516,0,0,0.7645486,
8218,0,0,0.8093181,
7468,0,0,0.6948056,
8217,0,0,0.7341359,
5152,0,0,0.7059606,
5180,0,0,0.62129104,
5268,1,0,0.60594076,
5735,0,0,0.84569424,
5587,0,0,0.70357865,
4278,1,0,0.55465555,
5683,0,0,0.8608847,
5677,1,0,0.5603309,
8230,0,0,0.7735849,
8233,0,0,0.72102284,
4223,0,0,0.76395565,
7439,1,0,0.6202285,
7526,1,0,0.6245484,
7650,0,0,0.6502313,
4227,0,0,0.8161817,
7683,1,0,0.6327899,
7707,1,0,0.6023515,
3890,1,0,0.75988275,
5697,0,0,0.6670483,
55,0,0,0.63832814,
4193,0,0,0.7345208,
4046,0,0,0.5488338,
5179,1,0,0.50242144,
25,0,0,0.8112725,
951,1,1,0.6412777,
7511,0,0,0.5786063,
44,1,0,0.7120142,
5694,0,0,0.6335244,
5778,0,0,0.69361377,
7500,1,0,0.5955487,
5809,0,0,0.60548925,
7708,1,0,0.75693333,
7460,0,0,0.6868973,
5646,0,0,0.5137839,
7414,0,0,0.7729586,
4324,0,0,0.52802026,
4301,1,0,0.5503609,
7649,0,0,0.79123867,
5205,0,0,0.58460814,
7674,0,0,0.6815428,
4236,0,0,0.58383805,
5582,0,0,0.7634585,
7401,0,0,0.8022834,
4189,0,0,0.8404469,
4334,0,0,0.54695404,
8231,1,1,0.5910009,
7698,0,0,0.6191058,
5820,1,1,0.55818856,
5771,0,0,0.8246211,
60,0,0,0.586068,
5196,1,1,0.5113239,
971,0,0,0.7494372,
7353,0,0,0.5637246,
4255,0,0,0.73287,
7622,1,0,0.74839085,
5795,0,0,0.79346853,
5703,0,0,0.792481,
5551,0,0,0.6596544,
4162,0,0,0.602951,
5717,0,0,0.74534196,
4332,1,0,0.5666803,
3894,0,0,0.65136176,
5135,0,0,0.71580786,
5780,0,0,0.6721163,
7662,1,0,0.62092024,
5543,0,0,0.66208404,
4298,1,0,0.6498024,
4308,0,0,0.6764871,
4241,0,0,0.53059846,
5736,0,0,0.7099434,
5619,0,0,0.6886094,
5635,1,0,0.753241,
7458,1,1,0.62640285,
4102,1,0,0.5388192,
4311,0,1,0.5060399,
7483,1,0,0.6439682,
5615,0,0,0.6681876,
5727,0,0,0.74405223,
5706,1,0,0.7596821,
29,0,0,0.66124517,
4145,0,0,0.6951312,
4228,0,0,0.6541918,
8213,0,0,0.8128815,
7339,1,1,0.5202144,
7310,1,0,0.5911212,
5186,0,1,0.5574254,
8228,0,0,0.77432686,
7742,0,0,0.8126221,
5690,1,0,0.7647644,
65,0,0,0.8168808,
7675,0,0,0.72531694,
7659,1,0,0.6136905,
4234,1,0,0.5664836,
7344,1,1,0.60242724,
4335,1,0,0.64220804,
4201,1,0,0.72009486,
4215,0,0,0.69760334,
7330,0,0,0.79781854,
5669,0,0,0.74401766,
4285,0,0,0.8100302,
5596,0,0,0.7184636,
5715,0,0,0.8025296,
7745,1,0,0.67569226,
4229,0,0,0.78547627,
7350,1,0,0.65022165,
5549,0,0,0.67608225,
71,0,0,0.77502406,
973,0,0,0.76911145,
33,0,0,0.76533383,
5776,0,0,0.79737025,
4239,1,0,0.68871546,
4184,0,0,0.79911613,
5648,0,0,0.74811983,
5750,0,0,0.82917863,
5756,0,0,0.7753143,
956,0,0,0.67826086,
963,0,0,0.7907598,
5139,1,0,0.66827524,
