index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.728664,1.5894423723220825
7340,1,1,0.7404555,
8347,0,0,0.76298124,
5203,0,0,0.89890224,
5591,0,0,0.90398234,
5138,1,0,0.57681644,
4039,0,1,0.55518305,
5673,0,1,0.5070137,
7308,1,0,0.6096225,
7454,1,0,0.88136065,
7430,1,1,0.80434656,
7702,1,1,0.54486275,
70,0,0,0.85045815,
5563,0,0,0.83814454,
51,0,0,0.8576887,
7561,0,0,0.89098245,
4342,1,1,0.69797844,
5558,0,0,0.5853379,
7697,0,0,0.80699414,
7731,1,1,0.79500145,
7733,1,0,0.5893941,
998,0,0,0.76375717,
5676,0,0,0.75354946,
4178,0,1,0.5551544,
7617,1,0,0.5086218,
7311,1,0,0.78465605,
5652,1,1,0.76714563,
5199,0,1,0.63384366,
7462,0,0,0.8625859,
4314,1,1,0.60256565,
7738,0,0,0.7524897,
7532,0,0,0.86285114,
5546,0,0,0.8599012,
965,0,0,0.60542697,
7665,1,1,0.73880345,
5642,1,1,0.77281857,
5696,0,0,0.86628747,
4270,0,1,0.54064196,
4274,0,0,0.8359812,
7514,1,0,0.82687694,
31,0,0,0.7803342,
7437,0,0,0.726164,
5794,0,0,0.8665484,
7720,1,0,0.55208564,
4148,0,1,0.6296596,
7445,1,0,0.54771024,
5765,0,0,0.8506787,
7629,0,0,0.84763896,
4307,0,0,0.6708097,
4190,1,0,0.57142955,
4158,0,0,0.58583695,
5608,0,0,0.51937836,
7457,0,0,0.5647421,
5188,0,1,0.74137163,
7510,1,0,0.5549875,
5659,0,0,0.84541684,
967,0,0,0.85263556,
5649,0,0,0.67693025,
5745,0,0,0.73008513,
4266,1,0,0.5218394,
5767,0,1,0.50667673,
4286,0,0,0.7446885,
3891,0,1,0.5826064,
7735,1,1,0.8243576,
4240,1,0,0.6785509,
8215,0,0,0.8841581,
4316,0,0,0.66558224,
4269,1,1,0.50999707,
3893,0,0,0.60803634,
4287,1,1,0.589122,
7465,1,0,0.55011153,
5598,0,0,0.5888481,
7602,1,0,0.58055335,
5566,0,0,0.78872174,
4303,0,0,0.8745649,
5623,0,0,0.8356833,
59,0,0,0.76335883,
5169,0,0,0.8192859,
4257,0,0,0.59186757,
5807,0,0,0.8390979,
5133,1,0,0.5851795,
4138,1,0,0.678809,
23,1,1,0.5313695,
5692,0,0,0.73230153,
7416,0,0,0.8918338,
5592,0,1,0.5619126,
5155,0,0,0.65424746,
4211,1,1,0.76297617,
5731,0,0,0.83565557,
4331,0,1,0.86735857,
5533,1,1,0.69477785,
5688,0,0,0.8708604,
4119,0,0,0.8556387,
5632,0,0,0.80622554,
8223,0,0,0.88506806,
7415,0,1,0.55915934,
7493,1,1,0.66176486,
5813,1,0,0.8222435,
8232,0,0,0.8769147,
4339,0,0,0.8896422,
49,1,1,0.6289015,
4109,1,1,0.64916056,
7714,1,1,0.53927803,
7451,0,0,0.8927608,
955,0,0,0.81939095,
5684,1,0,0.6830115,
10,1,1,0.55430657,
5640,1,1,0.68115455,
4172,1,0,0.7771594,
5785,0,0,0.87554574,
5650,0,0,0.8776233,
7741,1,1,0.8859254,
5165,1,1,0.8071753,
7352,0,1,0.54887587,
7639,0,0,0.8865085,
7581,1,1,0.52974635,
7613,1,1,0.6572566,
975,1,1,0.6691787,
962,0,0,0.80700445,
5550,0,0,0.8690288,
7695,1,0,0.85020304,
7328,0,0,0.88975817,
7706,1,1,0.5052217,
5695,0,0,0.86544406,
4272,1,0,0.7993039,
