index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.096702896
7340,1,1,0.9526,0.9233197
8347,0,0,0.0474,0.32433647
5203,0,0,0.0474,0.088448115
5591,0,0,0.0474,0.15499093
5138,1,0,0.9526,0.24036665
4039,0,0,0.2689,0.3868322
5673,0,0,0.2689,0.42666748
7308,1,1,0.9526,0.5002834
7454,1,0,0.7311,0.02963613
7430,1,1,0.9526,0.94414127
7702,1,0,0.9526,0.47868145
70,0,0,0.2689,0.09611479
5563,0,0,0.0474,0.12846728
51,0,0,0.0474,0.05578302
7561,0,0,0.0474,0.08904082
4342,1,1,0.9526,0.8747464
5558,0,0,0.0474,0.43931276
7697,0,0,0.0474,0.09530244
7731,1,1,0.9526,0.9153003
7733,1,1,0.9526,0.6277938
998,0,0,0.2689,0.21896522
5676,0,0,0.0474,0.1291842
4178,0,0,0.2689,0.37489256
7617,1,0,0.9526,0.35854003
7311,1,0,0.9526,0.2050048
5652,1,1,0.9526,0.9618751
5199,0,0,0.0474,0.32256976
7462,0,0,0.0474,0.038023483
4314,1,0,0.9526,0.48793176
7738,0,0,0.0474,0.10445205
7532,0,1,0.0474,0.6346091
5546,0,0,0.0474,0.08623781
965,0,1,0.0474,0.5131977
7665,1,1,0.9526,0.97177166
5642,1,1,0.9526,0.98794425
5696,0,0,0.0474,0.09836979
4270,0,1,0.2689,0.81457335
4274,0,0,0.0474,0.05111342
7514,1,0,0.7311,0.40754616
31,0,0,0.0474,0.17580582
7437,0,0,0.2689,0.37569544
5794,0,0,0.0474,0.41260463
7720,1,1,0.9526,0.7758922
4148,0,0,0.0474,0.19475423
7445,1,0,0.9526,0.34958366
5765,0,0,0.0474,0.09004368
7629,0,0,0.0474,0.2530139
4307,0,0,0.2689,0.14065765
4190,1,0,0.9526,0.28960344
4158,0,0,0.2689,0.11805599
5608,0,0,0.0474,0.3824438
7457,0,0,0.0474,0.08752462
5188,0,0,0.0474,0.29982945
7510,1,1,0.9526,0.9108673
