index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.5000762,136.82122802734375
7340,1,1,0.500511,
8347,0,0,0.5016288,
5203,0,1,0.5012219,
5591,0,1,0.500041,
5138,1,0,0.50019604,
4039,0,1,0.500436,
5673,0,1,0.5007301,
7308,1,0,0.50028396,
7454,1,1,0.50072056,
7430,1,1,0.50075126,
7702,1,1,0.5004718,
70,0,1,0.5012313,
5563,0,1,0.5007851,
51,0,1,0.50010496,
7561,0,1,0.50073385,
4342,1,1,0.5014092,
5558,0,1,0.5012746,
7697,0,1,0.5007648,
7731,1,0,0.50059843,
7733,1,1,0.5007853,
998,0,1,0.5010522,
5676,0,1,0.50060225,
4178,0,1,0.5006416,
7617,1,1,0.50185716,
7311,1,1,0.5006145,
5652,1,1,0.5009787,
5199,0,0,0.5010535,
7462,0,1,0.50015634,
4314,1,1,0.5004836,
7738,0,1,0.50088143,
7532,0,1,0.5004042,
5546,0,1,0.50090003,
965,0,0,0.5022461,
7665,1,0,0.50037485,
5642,1,1,0.5017119,
5696,0,1,0.5004116,
4270,0,1,0.50038195,
4274,0,1,0.50027007,
7514,1,1,0.50005865,
31,0,1,0.50104755,
7437,0,1,0.5001061,
5794,0,0,0.5005148,
7720,1,0,0.50047827,
4148,0,1,0.5009492,
7445,1,0,0.5006773,
5765,0,0,0.5007108,
7629,0,1,0.5007542,
4307,0,1,0.50083584,
4190,1,1,0.5011893,
4158,0,1,0.5008135,
5608,0,1,0.5008958,
7457,0,0,0.50031984,
5188,0,1,0.501126,
7510,1,1,0.5003941,
5659,0,1,0.5002408,
967,0,1,0.50039583,
5649,0,1,0.50136244,
5745,0,1,0.50076693,
4266,1,1,0.5008251,
5767,0,1,0.5000243,
4286,0,1,0.50150186,
3891,0,0,0.5012228,
7735,1,0,0.5005177,
4240,1,1,0.5000318,
8215,0,0,0.50197995,
4316,0,1,0.50043464,
4269,1,1,0.5005299,
3893,0,0,0.5000804,
4287,1,1,0.5012777,
7465,1,1,0.5009941,
5598,0,1,0.5002061,
7602,1,1,0.5005805,
5566,0,1,0.5001963,
4303,0,1,0.5017718,
5623,0,1,0.50101537,
59,0,1,0.5000503,
5169,0,1,0.5006706,
4257,0,1,0.5016984,
5807,0,1,0.5003782,
5133,1,1,0.50005186,
4138,1,1,0.50080794,
23,1,1,0.50000465,
5692,0,1,0.50015014,
7416,0,1,0.5010931,
5592,0,1,0.5013943,
5155,0,0,0.5001035,
4211,1,1,0.50034535,
5731,0,0,0.5000467,
4331,0,1,0.50031203,
5533,1,1,0.5003737,
5688,0,0,0.50008816,
4119,0,1,0.50155824,
5632,0,1,0.5001685,
8223,0,0,0.5003854,
7415,0,1,0.5012855,
7493,1,1,0.50010014,
5813,1,0,0.500227,
8232,0,1,0.50054663,
4339,0,0,0.50007457,
49,1,0,0.50015944,
4109,1,0,0.50022,
7714,1,0,0.5009124,
7451,0,1,0.5003807,
955,0,1,0.5008826,
5684,1,1,0.5012201,
10,1,1,0.5002312,
