index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.21331927
7340,1,1,0.9526,0.8825545
8347,0,0,0.0474,0.24588177
5203,0,0,0.0474,0.20044172
5591,0,0,0.0474,0.09137675
5138,1,0,0.9526,0.2554764
4039,0,0,0.2689,0.4023855
5673,0,0,0.2689,0.41379786
7308,1,0,0.9526,0.4699995
7454,1,0,0.7311,0.064743795
7430,1,1,0.9526,1.005885
7702,1,0,0.9526,0.37664413
70,0,0,0.2689,0.1746936
5563,0,0,0.0474,0.11491186
51,0,0,0.0474,0.11690459
7561,0,0,0.0474,0.059394475
4342,1,1,0.9526,0.9582485
5558,0,0,0.0474,0.3604834
7697,0,0,0.0474,0.1796135
7731,1,1,0.9526,0.74838287
7733,1,1,0.9526,0.7858941
998,0,0,0.2689,0.10140564
5676,0,0,0.0474,0.2784
4178,0,0,0.2689,0.2820297
7617,1,0,0.9526,0.20108022
7311,1,1,0.9526,0.54583985
5652,1,1,0.9526,1.0543543
5199,0,0,0.0474,0.37603387
7462,0,1,0.0474,0.5023177
4314,1,1,0.9526,0.825654
7738,0,0,0.0474,0.43317145
7532,0,0,0.0474,0.41288215
5546,0,0,0.0474,0.12793249
965,0,1,0.0474,0.66772574
7665,1,1,0.9526,0.9543546
5642,1,1,0.9526,1.0226375
5696,0,0,0.0474,0.13376059
4270,0,1,0.2689,0.8826955
4274,0,0,0.0474,0.07748115
7514,1,0,0.7311,0.29253674
31,0,0,0.0474,0.24938776
7437,0,0,0.2689,0.33625895
5794,0,0,0.0474,0.25139415
7720,1,1,0.9526,0.8403812
4148,0,0,0.0474,0.28738064
7445,1,0,0.9526,0.25127673
5765,0,0,0.0474,0.08005121
7629,0,0,0.0474,0.1609482
4307,0,0,0.2689,0.25832093
4190,1,0,0.9526,0.33523512
4158,0,0,0.2689,0.08531345
5608,0,0,0.0474,0.43721822
7457,0,0,0.0474,0.08457991
5188,0,0,0.0474,0.45871276
7510,1,1,0.9526,0.6321727
5659,0,0,0.0474,0.21244016
967,0,1,0.0474,0.52637124
5649,0,0,0.0474,0.18809284
5745,0,0,0.0474,0.32185978
4266,1,0,0.7311,0.4265399
5767,0,0,0.0474,0.3966822
4286,0,0,0.0474,0.30347815
3891,0,1,0.2689,0.98278683
7735,1,1,0.7311,0.93256384
4240,1,1,0.7311,0.85084623
8215,0,0,0.0474,0.0668167
4316,0,0,0.2689,0.3668354
4269,1,0,0.9526,0.29907623
3893,0,0,0.2689,0.3962121
4287,1,1,0.9526,0.53577924
7465,1,0,0.7311,0.18592507
5598,0,0,0.0474,0.13556206
7602,1,0,0.7311,0.33150804
5566,0,0,0.0474,0.16330338
4303,0,0,0.0474,0.19682145
5623,0,0,0.0474,0.15007642
59,0,0,0.0474,0.37136957
5169,0,0,0.0474,0.3079046
4257,0,0,0.2689,0.22458345
5807,0,0,0.0474,0.15525098
5133,1,0,0.9526,0.46915257
4138,1,0,0.9526,0.14909434
23,1,1,0.7311,0.70619065
5692,0,0,0.2689,0.08974144
7416,0,0,0.0474,0.079730324
5592,0,0,0.0474,0.49235168
5155,0,0,0.0474,0.30248582
4211,1,1,0.9526,1.0404886
5731,0,0,0.0474,0.21234265
4331,0,1,0.2689,1.0420674
5533,1,1,0.9526,0.83749145
5688,0,0,0.0474,0.1087827
4119,0,0,0.2689,0.12907723
5632,0,0,0.0474,0.11137205
8223,0,0,0.0474,0.08522021
7415,0,0,0.0474,0.30443075
7493,1,0,0.9526,0.27864015
5813,1,0,0.9526,0.17473896
8232,0,0,0.0474,0.117445685
4339,0,0,0.0474,0.15192872
49,1,1,0.9526,0.76252216
4109,1,1,0.9526,0.6671536
7714,1,0,0.9526,0.27697483
7451,0,0,0.0474,0.13208067
955,0,0,0.0474,0.17313159
5684,1,0,0.9526,0.21529573
10,1,0,0.7311,0.2657103
5640,1,1,0.9526,0.9045209
4172,1,0,0.7311,0.23810413
5785,0,0,0.0474,0.11580197
5650,0,0,0.0474,0.16305491
7741,1,1,0.7311,0.9536398
5165,1,1,0.9526,0.875742
7352,0,0,0.2689,0.3844229
7639,0,0,0.0474,0.09046412
7581,1,0,0.7311,0.14950019
7613,1,0,0.9526,0.42923552
975,1,1,0.9526,1.0452123
962,0,0,0.0474,0.3871894
5550,0,0,0.0474,0.09963366
7695,1,0,0.7311,0.08849659
7328,0,1,0.0474,0.5358184
7706,1,1,0.9526,0.67497665
5695,0,0,0.0474,0.25721088
4272,1,0,0.9526,0.29869977
4245,0,1,0.0474,0.5196221
7507,0,0,0.2689,0.19314526
4279,0,0,0.0474,0.29608113
4289,0,0,0.0474,0.121050335
5156,0,1,0.2689,0.8034328
5768,0,0,0.0474,0.13460693
5541,0,1,0.0474,0.51362425
5554,0,0,0.0474,0.11395879
4288,0,0,0.2689,0.33326012
5200,0,0,0.0474,0.21047655
957,1,1,0.9526,0.72979254
7356,1,1,0.9526,0.9295555
5163,0,0,0.0474,0.22106832
4276,0,0,0.2689,0.24554259
5600,0,0,0.0474,0.15933827
4198,1,0,0.9526,0.49533015
39,0,1,0.2689,0.52773297
30,0,0,0.0474,0.0863199
7358,1,1,0.9526,0.9225976
4101,0,0,0.0474,0.1379135
54,0,0,0.0474,0.1015534
7644,0,0,0.0474,0.2883617
7654,1,1,0.9526,0.787512
5634,1,1,0.9526,0.5310069
7732,0,0,0.0474,0.25787246
7670,1,0,0.9526,0.44177824
3,1,1,0.7311,0.55011606
7678,1,1,0.9526,0.74159956
4224,0,0,0.0474,0.033797648
7679,1,0,0.9526,0.18480341
7540,1,1,0.9526,0.71345776
7324,0,0,0.0474,0.13284124
7417,1,0,0.9526,0.38530007
4154,0,0,0.0474,0.0925176
58,1,1,0.9526,0.85173905
63,0,0,0.0474,0.10885507
5531,0,0,0.0474,0.10178427
4313,0,1,0.2689,0.54638606
997,1,1,0.9526,0.9567706
5607,0,0,0.0474,0.14227103
8251,0,0,0.0474,0.30633718
4195,0,0,0.0474,0.07176091
5583,0,0,0.0474,0.17023669
4322,0,0,0.0474,0.1256233
5804,0,0,0.0474,0.16772057
4217,0,0,0.0474,0.15903684
4299,1,1,0.7311,0.7353513
4312,0,1,0.2689,0.5351385
4330,0,0,0.2689,0.49571458
4253,0,0,0.0474,0.3252098
66,0,0,0.0474,0.2342273
4260,0,0,0.0474,0.33346742
67,1,0,0.9526,0.17421871
5624,0,1,0.0474,0.6183535
12,0,0,0.0474,0.12038862
7333,1,1,0.9526,0.6060352
5679,0,1,0.2689,0.95622915
5537,1,0,0.7311,0.10234007
5637,1,0,0.9526,0.24281871
5702,0,0,0.0474,0.24814662
5805,0,0,0.2689,0.17897148
4164,1,1,0.7311,0.6024071
4292,1,1,0.7311,0.70226413
7359,1,1,0.9526,0.6378526
5751,0,1,0.0474,0.56869406
7685,0,1,0.2689,0.85570925
4179,1,1,0.9526,0.95626044
7317,0,0,0.0474,0.48191923
7335,0,1,0.2689,0.745987
7472,1,0,0.9526,0.4566946
4326,1,1,0.9526,0.9550645
5729,0,0,0.2689,0.370555
2,0,0,0.0474,0.1294401
5586,0,0,0.0474,0.036687717
5655,0,0,0.0474,0.2925714
5661,0,0,0.0474,0.098056324
7490,1,0,0.9526,0.36870068
4188,1,0,0.7311,0.3044458
7516,0,0,0.0474,0.37931538
8218,0,0,0.0474,0.08579242
7468,0,0,0.0474,0.18130448
8217,0,0,0.0474,0.03774093
5152,0,0,0.0474,0.15372854
5180,0,1,0.0474,0.51623183
5268,1,1,0.9526,0.89847094
5735,0,0,0.0474,0.06944073
5587,0,0,0.0474,0.17214839
4278,1,1,0.7311,0.6123051
5683,0,0,0.0474,0.17657894
5677,1,1,0.9526,1.0409065
8230,0,0,0.0474,0.12091577
8233,0,0,0.0474,0.43902653
4223,0,0,0.0474,0.158385
7439,1,1,0.9526,0.69872123
7526,1,1,0.7311,0.511273
7650,0,0,0.0474,0.26969486
4227,0,0,0.0474,0.12793681
7683,1,0,0.9526,0.40456867
7707,1,0,0.9526,0.12853996
3890,1,0,0.7311,0.40542942
