index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.15497033
7340,1,1,0.9526,0.8356448
8347,0,0,0.0474,0.34440774
5203,0,0,0.0474,0.09384448
5591,0,0,0.0474,0.18874158
5138,1,0,0.9526,0.1934667
4039,0,0,0.2689,0.4739527
5673,0,0,0.2689,0.44551304
7308,1,0,0.9526,0.44422477
7454,1,0,0.7311,0.04703214
7430,1,1,0.9526,0.86331016
7702,1,0,0.9526,0.41732863
70,0,0,0.2689,0.10052392
5563,0,0,0.0474,0.10575389
51,0,0,0.0474,0.034631267
7561,0,0,0.0474,0.09516987
4342,1,1,0.9526,0.9397667
5558,0,0,0.0474,0.3515338
7697,0,0,0.0474,0.09479605
7731,1,1,0.9526,0.8178807
7733,1,1,0.9526,0.5932166
998,0,0,0.2689,0.19214755
5676,0,0,0.0474,0.16828693
4178,0,0,0.2689,0.17852513
7617,1,0,0.9526,0.37773454
7311,1,0,0.9526,0.24295701
5652,1,1,0.9526,0.99311864
5199,0,0,0.0474,0.26615232
7462,0,0,0.0474,0.16522901
4314,1,1,0.9526,0.6472918
7738,0,0,0.0474,0.18543386
7532,0,1,0.0474,0.74420476
5546,0,0,0.0474,0.06716145
965,0,1,0.0474,0.69753414
7665,1,1,0.9526,0.8721798
5642,1,1,0.9526,0.9697329
5696,0,0,0.0474,0.12347552
4270,0,1,0.2689,0.72718173
4274,0,0,0.0474,0.05276036
7514,1,0,0.7311,0.4358052
31,0,0,0.0474,0.18673748
7437,0,0,0.2689,0.38782874
5794,0,0,0.0474,0.27596986
7720,1,1,0.9526,0.5583317
4148,0,0,0.0474,0.35627052
7445,1,0,0.9526,0.26384857
5765,0,0,0.0474,0.070770286
7629,0,0,0.0474,0.19721602
4307,0,0,0.2689,0.14643961
4190,1,0,0.9526,0.30606169
4158,0,0,0.2689,0.17746665
5608,0,0,0.0474,0.3770147
7457,0,0,0.0474,0.15414472
5188,0,0,0.0474,0.3412837
7510,1,1,0.9526,0.509825
5659,0,0,0.0474,0.15749456
967,0,0,0.0474,0.1535036
5649,0,0,0.0474,0.26805568
5745,0,0,0.0474,0.19942233
4266,1,0,0.7311,0.3666435
5767,0,1,0.0474,0.59336275
4286,0,0,0.0474,0.20170109
3891,0,1,0.2689,0.7310375
7735,1,1,0.7311,0.81894594
4240,1,0,0.7311,0.3970352
8215,0,0,0.0474,0.030244108
4316,0,0,0.2689,0.26175225
4269,1,0,0.9526,0.23620589
3893,0,0,0.2689,0.37183577
4287,1,0,0.9526,0.36084852
7465,1,0,0.7311,0.15112446
5598,0,0,0.0474,0.16216384
7602,1,0,0.7311,0.3074853
5566,0,0,0.0474,0.23357882
4303,0,0,0.0474,0.13211377
5623,0,0,0.0474,0.08252498
59,0,0,0.0474,0.24114017
5169,0,0,0.0474,0.18513052
4257,0,0,0.2689,0.28824168
5807,0,0,0.0474,0.07268907
5133,1,0,0.9526,0.30433932
4138,1,0,0.9526,0.15214334
23,1,1,0.7311,0.54251677
5692,0,0,0.2689,0.102420054
7416,0,0,0.0474,0.06523262
5592,0,0,0.0474,0.43497795
5155,0,0,0.0474,0.21208619
4211,1,1,0.9526,0.8944004
5731,0,0,0.0474,0.103067055
4331,0,1,0.2689,0.7488515
5533,1,1,0.9526,0.73857
5688,0,0,0.0474,0.07470286
4119,0,0,0.2689,0.11684166
5632,0,0,0.0474,0.21174134
8223,0,0,0.0474,0.031158607
7415,0,0,0.0474,0.17149104
7493,1,0,0.9526,0.3438594
5813,1,0,0.9526,0.16225748
8232,0,0,0.0474,0.045656987
4339,0,0,0.0474,0.0930593
49,1,1,0.9526,0.7781847
4109,1,1,0.9526,0.62164766
7714,1,0,0.9526,0.09228725
7451,0,0,0.0474,0.07785353
955,0,0,0.0474,0.087385245
5684,1,0,0.9526,0.16901882
10,1,0,0.7311,0.21318288
5640,1,1,0.9526,0.80975735
4172,1,0,0.7311,0.24754104
5785,0,0,0.0474,0.07677887
5650,0,0,0.0474,0.261814
7741,1,1,0.7311,0.9772435
5165,1,1,0.9526,0.91185725
7352,0,0,0.2689,0.2606745
7639,0,0,0.0474,0.13726014
7581,1,0,0.7311,0.28360522
7613,1,1,0.9526,0.5201127
975,1,1,0.9526,1.0538727
962,0,0,0.0474,0.16790053
5550,0,0,0.0474,0.043765362
7695,1,0,0.7311,0.12834708
7328,0,1,0.0474,0.6349847
7706,1,1,0.9526,0.6442953
5695,0,0,0.0474,0.15391585
4272,1,0,0.9526,0.31367037
4245,0,0,0.0474,0.3165262
7507,0,0,0.2689,0.26721686
4279,0,0,0.0474,0.1290874
4289,0,0,0.0474,0.03749841
5156,0,1,0.2689,0.6656523
5768,0,0,0.0474,0.07501008
5541,0,0,0.0474,0.43627334
5554,0,0,0.0474,0.10400742
4288,0,0,0.2689,0.14106622
5200,0,0,0.0474,0.07168952
957,1,1,0.9526,0.8065048
7356,1,1,0.9526,0.8189643
5163,0,0,0.0474,0.053682685
4276,0,0,0.2689,0.22758275
5600,0,0,0.0474,0.08050349
4198,1,0,0.9526,0.32926193
39,0,0,0.2689,0.3178642
30,0,0,0.0474,0.036653288
7358,1,1,0.9526,0.92317843
4101,0,0,0.0474,0.051697172
54,0,0,0.0474,0.13079621
7644,0,0,0.0474,0.4421931
7654,1,1,0.9526,0.76271844
5634,1,0,0.9526,0.46984178
7732,0,0,0.0474,0.1416397
7670,1,0,0.9526,0.4211704
3,1,1,0.7311,0.6463657
7678,1,1,0.9526,0.6699789
4224,0,0,0.0474,0.024149144
7679,1,0,0.9526,0.3785103
7540,1,1,0.9526,0.68357146
7324,0,0,0.0474,0.08424762
7417,1,0,0.9526,0.42574373
4154,0,0,0.0474,0.067148745
58,1,1,0.9526,0.7793883
63,0,0,0.0474,0.065953
5531,0,0,0.0474,0.08575578
4313,0,0,0.2689,0.25270504
997,1,1,0.9526,0.7440975
5607,0,0,0.0474,0.17161815
8251,0,0,0.0474,0.09938525
4195,0,0,0.0474,0.04727186
