index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.26810512
7340,1,1,0.9526,0.91971105
8347,0,0,0.0474,0.14698206
5203,0,0,0.0474,-0.002629985
5591,0,0,0.0474,0.16431847
5138,1,0,0.9526,0.101484805
4039,0,0,0.2689,0.2260495
5673,0,1,0.2689,0.6136143
7308,1,0,0.9526,0.17449209
7454,1,1,0.7311,0.55720556
7430,1,1,0.9526,0.90535265
7702,1,1,0.9526,0.5330647
70,0,0,0.2689,0.0897626
5563,0,0,0.0474,0.1552521
51,0,0,0.0474,0.048683584
7561,0,0,0.0474,0.088080116
4342,1,1,0.9526,0.95874417
5558,0,0,0.0474,0.4814502
7697,0,0,0.0474,0.0235937
7731,1,1,0.9526,0.7657562
7733,1,1,0.9526,0.6662694
998,0,0,0.2689,0.3615452
5676,0,0,0.0474,0.116715975
4178,0,0,0.2689,0.22807358
7617,1,0,0.9526,0.062518656
7311,1,0,0.9526,0.36913824
5652,1,1,0.9526,1.0681168
5199,0,0,0.0474,0.06129056
7462,0,0,0.0474,0.106626324
4314,1,1,0.9526,0.7791363
7738,0,0,0.0474,0.35088968
7532,0,0,0.0474,0.2498509
5546,0,0,0.0474,0.24929923
965,0,0,0.0474,0.37646443
7665,1,1,0.9526,0.7582251
5642,1,1,0.9526,0.731488
5696,0,0,0.0474,0.08087706
4270,0,1,0.2689,0.8685707
4274,0,0,0.0474,0.21052152
7514,1,0,0.7311,0.46251518
31,0,0,0.0474,0.3242213
7437,0,0,0.2689,0.39517742
5794,0,0,0.0474,0.03543101
7720,1,1,0.9526,0.8334806
4148,0,0,0.0474,0.21372181
7445,1,1,0.9526,0.703883
5765,0,0,0.0474,0.049330544
7629,0,0,0.0474,0.045513142
4307,0,0,0.2689,0.1801221
4190,1,0,0.9526,0.22261924
4158,0,0,0.2689,0.28837302
5608,0,0,0.0474,0.33767292
7457,0,0,0.0474,0.07773673
5188,0,0,0.0474,0.41718742
7510,1,0,0.9526,0.38265687
5659,0,0,0.0474,0.123850375
967,0,0,0.0474,0.33340314
5649,0,0,0.0474,0.09478369
5745,0,0,0.0474,0.11737029
4266,1,0,0.7311,0.3125976
5767,0,0,0.0474,0.061012022
4286,0,0,0.0474,0.17223567
3891,0,1,0.2689,0.7529209
7735,1,1,0.7311,1.0159969
4240,1,1,0.7311,0.56877756
8215,0,0,0.0474,0.045383226
4316,0,0,0.2689,0.27655914
4269,1,1,0.9526,0.6227042
3893,0,0,0.2689,0.49261865
4287,1,1,0.9526,0.55571055
