index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,1,0.7311,0.54961276
7340,1,1,0.9526,0.7626212
8347,0,0,0.0474,0.29343152
5203,0,0,0.0474,0.09316475
5591,0,0,0.0474,0.26227343
5138,1,0,0.9526,0.41246635
4039,0,0,0.2689,0.48110428
5673,0,0,0.2689,0.3821117
7308,1,0,0.9526,0.27056688
7454,1,0,0.7311,0.23340072
7430,1,1,0.9526,0.9031787
7702,1,1,0.9526,0.54154193
70,0,0,0.2689,0.06326141
5563,0,0,0.0474,0.1906071
51,0,0,0.0474,0.038919996
7561,0,0,0.0474,0.16071127
4342,1,1,0.9526,0.80669993
5558,0,0,0.0474,0.24968025
7697,0,0,0.0474,0.117970355
7731,1,1,0.9526,0.5235893
7733,1,1,0.9526,0.6823989
998,0,0,0.2689,0.3872581
5676,0,0,0.0474,0.03349522
4178,0,0,0.2689,0.26245508
7617,1,0,0.9526,0.34946328
7311,1,0,0.9526,0.33229992
5652,1,1,0.9526,0.8148088
5199,0,0,0.0474,0.2344346
7462,0,0,0.0474,0.47701657
4314,1,1,0.9526,0.6534084
7738,0,0,0.0474,0.42661515
7532,0,0,0.0474,0.22013126
5546,0,0,0.0474,0.18308632
965,0,0,0.0474,0.43491277
7665,1,1,0.9526,0.6748052
5642,1,1,0.9526,0.8298512
5696,0,0,0.0474,0.10644381
4270,0,1,0.2689,0.597567
4274,0,0,0.0474,0.43551832
7514,1,0,0.7311,0.21943171
31,0,0,0.0474,0.2691491
7437,0,1,0.2689,0.5543798
5794,0,0,0.0474,0.29630446
7720,1,1,0.9526,0.61359674
4148,0,0,0.0474,0.3568746
7445,1,1,0.9526,0.80972093
5765,0,0,0.0474,0.14256819
7629,0,0,0.0474,0.06381965
4307,0,0,0.2689,0.25083092
4190,1,0,0.9526,0.35083732
4158,0,0,0.2689,0.22595727
5608,0,0,0.0474,0.29570228
7457,0,1,0.0474,0.52375627
5188,0,1,0.0474,0.53547597
7510,1,1,0.9526,0.6668981
5659,0,0,0.0474,0.16974993
967,0,0,0.0474,0.25508332
5649,0,0,0.0474,0.2005988
5745,0,0,0.0474,0.09436309
4266,1,0,0.7311,0.24358885
5767,0,0,0.0474,0.23475546
4286,0,0,0.0474,0.40151775
3891,0,1,0.2689,0.554617
7735,1,1,0.7311,0.93938494
4240,1,0,0.7311,0.42256257
8215,0,0,0.0474,0.05485852
4316,0,1,0.2689,0.60890514
4269,1,1,0.9526,0.52077913
3893,0,1,0.2689,0.5096459
4287,1,1,0.9526,0.70220673
7465,1,0,0.7311,0.21679667
5598,0,0,0.0474,0.23670265
7602,1,0,0.7311,0.3081389
5566,0,0,0.0474,0.21841612
4303,0,0,0.0474,0.109321445
5623,0,0,0.0474,0.25300762
59,0,0,0.0474,0.13576941
5169,0,0,0.0474,0.2198993
4257,0,0,0.2689,0.3509363
5807,0,0,0.0474,0.12228269
5133,1,0,0.9526,0.47672415
4138,1,0,0.9526,0.23590586
23,1,0,0.7311,0.3484174
5692,0,0,0.2689,0.10612168
7416,0,0,0.0474,-0.007970284
5592,0,0,0.0474,0.30592436
5155,0,0,0.0474,0.21396768
4211,1,1,0.9526,0.79027295
5731,0,0,0.0474,0.45295316
4331,0,1,0.2689,0.8588165
5533,1,1,0.9526,0.78598833
5688,0,0,0.0474,0.14076585
4119,0,0,0.2689,0.22215804
5632,0,0,0.0474,0.17812319
8223,0,0,0.0474,0.0840719
7415,0,0,0.0474,0.3153514
7493,1,1,0.9526,0.67191005
5813,1,0,0.9526,0.2565846
8232,0,0,0.0474,0.085850276
4339,0,0,0.0474,0.25950873
49,1,0,0.9526,0.4108758
4109,1,1,0.9526,0.6365999
7714,1,1,0.9526,0.60613805
7451,0,0,0.0474,0.20569189
955,0,0,0.0474,0.16162771
5684,1,0,0.9526,0.17078209
10,1,0,0.7311,0.26466998
5640,1,1,0.9526,0.673996
4172,1,0,0.7311,0.43973476
5785,0,0,0.0474,0.20973623
5650,0,0,0.0474,0.27615973
7741,1,1,0.7311,0.85093147
5165,1,1,0.9526,0.83469784
7352,0,1,0.2689,0.5707634
7639,0,0,0.0474,0.11356393
7581,1,0,0.7311,0.31345388
7613,1,0,0.9526,0.37681657
975,1,1,0.9526,0.7496025
962,0,0,0.0474,0.30471638
5550,0,0,0.0474,0.18072945
7695,1,0,0.7311,0.254625
7328,0,0,0.0474,0.48557693
7706,1,1,0.9526,0.7648636
5695,0,0,0.0474,0.14594638
4272,1,0,0.9526,0.26323122
4245,0,0,0.0474,0.33272395
7507,0,0,0.2689,0.12083439
4279,0,0,0.0474,0.18008393
4289,0,0,0.0474,0.087550014
5156,0,1,0.2689,0.6213516
5768,0,0,0.0474,0.1469898
5541,0,1,0.0474,0.79154867
5554,0,0,0.0474,0.33948883
4288,0,0,0.2689,0.38524917
5200,0,0,0.0474,0.3150976
957,1,1,0.9526,0.86230886
7356,1,1,0.9526,0.76549965
5163,0,0,0.0474,0.09616295
4276,0,0,0.2689,0.2673893
5600,0,0,0.0474,0.12709615
4198,1,0,0.9526,0.3871233
39,0,1,0.2689,0.52444464
30,0,0,0.0474,0.033742145
7358,1,1,0.9526,0.61005676
4101,0,0,0.0474,0.23024717
54,0,0,0.0474,0.16326362
7644,0,0,0.0474,0.38216478
7654,1,1,0.9526,0.54999804
5634,1,0,0.9526,0.32299542
7732,0,0,0.0474,0.32601687
7670,1,1,0.9526,0.74962205
3,1,1,0.7311,0.5802428
7678,1,1,0.9526,0.6558661
4224,0,0,0.0474,0.1078169
7679,1,0,0.9526,0.44206616
7540,1,1,0.9526,0.7221942
7324,0,0,0.0474,0.3260932
7417,1,0,0.9526,0.47380173
4154,0,0,0.0474,0.048087195
58,1,1,0.9526,0.8979123
63,0,0,0.0474,0.13590357
5531,0,0,0.0474,0.26456073
4313,0,1,0.2689,0.58603674
997,1,1,0.9526,0.80922604
5607,0,0,0.0474,0.30641043
8251,0,0,0.0474,0.44530892
4195,0,0,0.0474,0.1615472
5583,0,0,0.0474,0.19131541
4322,0,0,0.0474,0.063916095
5804,0,0,0.0474,0.12044809
4217,0,0,0.0474,0.15684476
4299,1,1,0.7311,0.56977713
4312,0,1,0.2689,0.60100585
4330,0,1,0.2689,0.56227803
4253,0,0,0.0474,0.17217363
66,0,0,0.0474,0.2035486
4260,0,0,0.0474,0.4179994
67,1,0,0.9526,0.23447227
5624,0,0,0.0474,0.2584864
12,0,0,0.0474,0.08927602
7333,1,1,0.9526,0.5689305
5679,0,1,0.2689,0.73476243
5537,1,0,0.7311,0.16455449
5637,1,0,0.9526,0.12866892
5702,0,0,0.0474,0.42244443
5805,0,0,0.2689,0.09668253
4164,1,0,0.7311,0.30585638
4292,1,1,0.7311,0.6513268
7359,1,0,0.9526,0.47379473
5751,0,0,0.0474,0.27197555
7685,0,1,0.2689,0.6853553
4179,1,1,0.9526,0.77227956
7317,0,0,0.0474,0.12833528
7335,0,1,0.2689,0.6623747
7472,1,1,0.9526,0.7735107
4326,1,1,0.9526,0.7618998
5729,0,1,0.2689,0.64212984
2,0,0,0.0474,0.1570304
5586,0,0,0.0474,0.16170497
5655,0,0,0.0474,0.2468262
5661,0,0,0.0474,0.09668378
7490,1,0,0.9526,0.47468668
4188,1,0,0.7311,0.38645536
7516,0,0,0.0474,0.34695613
8218,0,0,0.0474,0.05345992
7468,0,0,0.0474,0.30730486
8217,0,0,0.0474,-0.0057661925
5152,0,0,0.0474,0.32116646
5180,0,1,0.0474,0.5422272
5268,1,1,0.9526,0.7767916
5735,0,0,0.0474,0.084073
5587,0,0,0.0474,0.10406893
4278,1,1,0.7311,0.5285826
5683,0,0,0.0474,0.20577759
5677,1,1,0.9526,1.0455363
8230,0,0,0.0474,0.043647952
8233,0,0,0.0474,0.19113076
4223,0,0,0.0474,0.34878504
7439,1,1,0.9526,0.55343205
7526,1,0,0.7311,0.32571974
7650,0,0,0.0474,0.48759952
4227,0,0,0.0474,0.2079322
7683,1,1,0.9526,0.6944743
7707,1,0,0.9526,0.31510314
3890,1,1,0.7311,0.5551576
5697,0,0,0.2689,0.2344897
55,0,1,0.0474,0.5650896
4193,0,0,0.0474,0.32001534
4046,0,1,0.0474,0.50300455
5179,1,1,0.7311,0.69423956
25,0,0,0.0474,0.103794165
951,1,1,0.9526,0.8315345
7511,0,0,0.0474,0.27237406
44,1,0,0.7311,0.19762146
5694,0,0,0.0474,0.47692713
5778,0,0,0.0474,0.20978221
7500,1,1,0.9526,0.62106866
5809,0,1,0.2689,0.6043375
7708,1,0,0.9526,0.3792078
7460,0,0,0.0474,0.28939664
5646,0,0,0.0474,0.22794789
7414,0,0,0.0474,0.2658301
4324,0,1,0.2689,0.7987062
4301,1,1,0.7311,0.87433565
7649,0,0,0.0474,0.18973365
5205,0,0,0.2689,0.4928492
7674,0,1,0.0474,0.5028697
4236,0,0,0.2689,0.3791832
5582,0,0,0.0474,0.12595248
7401,0,0,0.0474,0.27495983
4189,0,0,0.0474,0.047653757
4334,0,1,0.2689,0.53424644
8231,1,0,0.9526,0.38717732
7698,0,1,0.0474,0.5536613
5820,1,0,0.7311,0.40983796
5771,0,0,0.0474,0.11137614
60,0,0,0.2689,0.48294815
5196,1,1,0.7311,0.55044824
971,0,0,0.0474,0.2941844
7353,0,1,0.0474,0.5813463
4255,0,0,0.0474,0.20837723
7622,1,0,0.9526,0.42390257
5795,0,0,0.0474,0.13662273
