index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.6315692,1.8504077196121216
7340,1,1,0.5269033,
8347,0,0,0.69152653,
5203,0,0,0.72500414,
5591,0,0,0.69315326,
5138,1,0,0.66244686,
4039,0,0,0.5776802,
5673,0,0,0.6408471,
7308,1,0,0.6648504,
7454,1,0,0.669037,
7430,1,0,0.50871295,
7702,1,0,0.5170487,
70,0,0,0.69350195,
5563,0,0,0.6232795,
51,0,0,0.65066355,
7561,0,0,0.7566487,
4342,1,1,0.65860116,
5558,0,0,0.5987402,
7697,0,0,0.7934205,
7731,1,0,0.55745554,
7733,1,0,0.61736095,
998,0,0,0.6527996,
5676,0,0,0.69135374,
4178,0,0,0.5315518,
7617,1,0,0.5708666,
7311,1,0,0.5827603,
5652,1,1,0.6513909,
5199,0,0,0.7033793,
7462,0,0,0.6711693,
4314,1,1,0.56356645,
7738,0,0,0.7036629,
7532,0,0,0.5515848,
5546,0,0,0.6200135,
965,0,0,0.58924466,
7665,1,1,0.58595765,
5642,1,0,0.58616185,
5696,0,0,0.6373967,
4270,0,1,0.5528791,
4274,0,0,0.6499682,
7514,1,0,0.5770825,
31,0,0,0.64332074,
7437,0,1,0.51332504,
5794,0,0,0.7462415,
7720,1,0,0.6716748,
4148,0,0,0.53772914,
7445,1,0,0.58164877,
5765,0,0,0.6992306,
7629,0,0,0.7608475,
4307,0,0,0.6959616,
4190,1,0,0.5340837,
4158,0,0,0.5555692,
5608,0,0,0.5843758,
7457,0,0,0.64152765,
5188,0,0,0.6292211,
7510,1,0,0.5790993,
5659,0,0,0.748367,
967,0,0,0.63893235,
5649,0,0,0.6818721,
5745,0,0,0.6909171,
4266,1,0,0.5455272,
5767,0,0,0.7327579,
4286,0,0,0.5790805,
3891,0,0,0.62815577,
7735,1,1,0.6301485,
4240,1,0,0.6789121,
8215,0,0,0.7323339,
4316,0,0,0.5603465,
4269,1,0,0.5490619,
3893,0,0,0.62337834,
4287,1,0,0.5088476,
7465,1,0,0.6328812,
5598,0,0,0.5738371,
7602,1,0,0.6711364,
5566,0,0,0.5862823,
4303,0,0,0.7306843,
5623,0,0,0.55978656,
59,0,0,0.53046715,
5169,0,0,0.6219738,
4257,0,0,0.54640776,
5807,0,0,0.65519476,
5133,1,0,0.6740018,
4138,1,0,0.6521261,
23,1,0,0.5761444,
5692,0,0,0.6526764,
7416,0,0,0.70759445,
5592,0,0,0.58363193,
5155,0,0,0.6240437,
4211,1,1,0.6564713,
5731,0,0,0.72930056,
4331,0,0,0.52492374,
5533,1,1,0.5007656,
5688,0,0,0.77464306,
4119,0,0,0.69917053,
5632,0,0,0.692075,
8223,0,0,0.77368456,
7415,0,0,0.65569466,
7493,1,1,0.5112418,
5813,1,0,0.74709135,
8232,0,0,0.70016605,
4339,0,0,0.6033267,
49,1,0,0.6183518,
4109,1,0,0.58947825,
7714,1,0,0.54671925,
7451,0,0,0.69900763,
955,0,0,0.642268,
5684,1,0,0.7176021,
10,1,0,0.6438542,
5640,1,0,0.5539748,
4172,1,0,0.6293425,
5785,0,0,0.713052,
5650,0,0,0.68741465,
7741,1,1,0.53969777,
5165,1,1,0.5549946,
7352,0,1,0.5083561,
7639,0,0,0.67414427,
7581,1,0,0.7140254,
7613,1,0,0.6283037,
975,1,1,0.57738423,
962,0,0,0.67470205,
5550,0,0,0.70505184,
7695,1,0,0.7214724,
7328,0,0,0.62586915,
7706,1,0,0.50815314,
5695,0,0,0.6411609,
4272,1,0,0.69314355,
4245,0,0,0.63744336,
7507,0,0,0.681317,
4279,0,0,0.73836976,
4289,0,0,0.76048034,
5156,0,0,0.5836876,
5768,0,0,0.66897273,
5541,0,0,0.5557033,
5554,0,0,0.70065224,
4288,0,0,0.56233066,
5200,0,0,0.71135825,
957,1,0,0.5257551,
7356,1,1,0.5497626,
5163,0,0,0.7087979,
4276,0,0,0.5834607,
5600,0,0,0.5720851,
4198,1,0,0.5284678,
39,0,0,0.6194749,
30,0,0,0.6887229,
7358,1,0,0.52848804,
4101,0,0,0.5693625,
54,0,0,0.68975663,
7644,0,0,0.614165,
7654,1,0,0.63045925,
5634,1,0,0.6466207,
7732,0,0,0.59654546,
7670,1,1,0.6064061,
3,1,0,0.50696284,
7678,1,0,0.50629675,
4224,0,0,0.66265464,
7679,1,0,0.5486046,
7540,1,0,0.5156732,
7324,0,0,0.73436594,
7417,1,0,0.6131531,
4154,0,0,0.5854921,
58,1,1,0.51426864,
63,0,0,0.69287884,
5531,0,0,0.5715011,
4313,0,0,0.5240494,
997,1,0,0.50785434,
5607,0,0,0.55448467,
8251,0,0,0.6276936,
4195,0,0,0.621561,
5583,0,0,0.7983119,
4322,0,0,0.7312827,
5804,0,0,0.6568089,
4217,0,0,0.6141547,
4299,1,1,0.5000248,
4312,0,0,0.5074468,
4330,0,0,0.5005643,
4253,0,0,0.65904325,
66,0,0,0.71817553,
4260,0,0,0.58085114,
67,1,0,0.53841436,
5624,0,0,0.54057294,
12,0,0,0.73108584,
7333,1,0,0.555343,
5679,0,0,0.59865063,
5537,1,0,0.6913673,
5637,1,0,0.7539817,
5702,0,0,0.6902927,
5805,0,0,0.6975154,
4164,1,0,0.64696395,
4292,1,0,0.59266955,
7359,1,0,0.64145505,
5751,0,0,0.61371493,
7685,0,0,0.576353,
4179,1,1,0.580089,
7317,0,0,0.6817368,
7335,0,1,0.54542714,
7472,1,1,0.5956612,
4326,1,1,0.5121701,
5729,0,0,0.6621884,
2,0,0,0.51327485,
5586,0,0,0.77943146,
5655,0,0,0.7072554,
5661,0,0,0.7440478,
7490,1,0,0.5072604,
4188,1,0,0.5639384,
7516,0,0,0.73707515,
8218,0,0,0.74304026,
7468,0,0,0.6604224,
8217,0,0,0.71508414,
5152,0,0,0.6439705,
5180,0,0,0.60093826,
5268,1,0,0.6002927,
5735,0,0,0.83059996,
5587,0,0,0.6860671,
4278,1,0,0.5121532,
5683,0,0,0.76914907,
5677,1,1,0.7290662,
8230,0,0,0.58616453,
8233,0,0,0.5730535,
4223,0,0,0.6569202,
7439,1,0,0.5562963,
7526,1,0,0.6938329,
7650,0,0,0.6420061,
4227,0,0,0.71902174,
7683,1,0,0.601632,
7707,1,0,0.56076986,
3890,1,0,0.7149924,
5697,0,0,0.62098676,
55,0,0,0.5328427,
4193,0,1,0.503578,
4046,0,0,0.5962518,
5179,1,0,0.5604765,
25,0,0,0.8095185,
951,1,0,0.5429005,
7511,0,0,0.61148536,
44,1,0,0.6687696,
