index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.22292511
7340,1,1,0.9526,0.8432313
8347,0,0,0.0474,0.22626624
5203,0,0,0.0474,0.011270706
5591,0,0,0.0474,0.12484602
5138,1,0,0.9526,0.21585606
4039,0,0,0.2689,0.24105473
5673,0,0,0.2689,0.34366688
7308,1,0,0.9526,0.4727008
7454,1,0,0.7311,0.0687636
7430,1,1,0.9526,0.8677768
7702,1,1,0.9526,0.5505043
70,0,0,0.2689,0.051438153
5563,0,0,0.0474,0.062295593
51,0,0,0.0474,0.010491301
7561,0,0,0.0474,0.019981176
4342,1,1,0.9526,0.75472486
5558,0,0,0.0474,0.42329144
7697,0,0,0.0474,0.07280974
7731,1,1,0.9526,0.66339874
7733,1,1,0.9526,0.64194566
998,0,0,0.2689,0.14165781
5676,0,0,0.0474,0.2639716
4178,0,0,0.2689,0.18276432
7617,1,0,0.9526,0.32187164
7311,1,0,0.9526,0.3459208
5652,1,1,0.9526,0.9436339
5199,0,0,0.0474,0.08964019
7462,0,0,0.0474,0.12237339
4314,1,1,0.9526,0.7747838
7738,0,0,0.0474,0.110117674
7532,0,0,0.0474,0.22062029
5546,0,0,0.0474,0.059817214
965,0,0,0.0474,0.21455492
7665,1,1,0.9526,0.71195346
5642,1,1,0.9526,0.9144255
5696,0,0,0.0474,0.08963728
4270,0,1,0.2689,0.8692535
4274,0,0,0.0474,0.04603764
7514,1,0,0.7311,0.45015934
31,0,0,0.0474,0.23001815
7437,0,0,0.2689,0.13726889
5794,0,0,0.0474,0.09973911
7720,1,1,0.9526,0.7157414
4148,0,0,0.0474,0.22571652
7445,1,0,0.9526,0.16461314
5765,0,0,0.0474,0.10041552
7629,0,0,0.0474,0.094761565
4307,0,0,0.2689,0.06996484
4190,1,0,0.9526,0.2678314
4158,0,0,0.2689,0.25039968
5608,0,0,0.0474,0.2631998
7457,0,0,0.0474,0.17298332
5188,0,0,0.0474,0.18832181
7510,1,1,0.9526,0.6244623
5659,0,0,0.0474,0.12859645
967,0,0,0.0474,0.05254109
5649,0,0,0.0474,0.19743563
5745,0,0,0.0474,0.17981231
4266,1,0,0.7311,0.31631628
5767,0,0,0.0474,0.38524136
4286,0,0,0.0474,0.32452598
3891,0,1,0.2689,0.90269375
7735,1,1,0.7311,0.8618419
4240,1,1,0.7311,0.6652885
8215,0,0,0.0474,0.025904933
4316,0,0,0.2689,0.2295224
4269,1,0,0.9526,0.12071777
3893,0,0,0.2689,0.3958558
4287,1,1,0.9526,0.5356447
7465,1,0,0.7311,0.039077546
5598,0,0,0.0474,0.14635377
7602,1,0,0.7311,0.24068119
5566,0,0,0.0474,0.19372286
4303,0,0,0.0474,0.23596047
5623,0,0,0.0474,0.10228079
59,0,0,0.0474,0.23953366
5169,0,0,0.0474,0.10484444
4257,0,0,0.2689,0.21701397
5807,0,0,0.0474,0.05462788
5133,1,0,0.9526,0.27064273
4138,1,0,0.9526,0.1702349
23,1,1,0.7311,0.7390065
5692,0,0,0.2689,0.09199895
7416,0,0,0.0474,-0.0021320167
5592,0,1,0.0474,0.51087105
5155,0,0,0.0474,0.1454968
4211,1,1,0.9526,1.0220613
5731,0,0,0.0474,0.122224376
4331,0,1,0.2689,0.8709838
5533,1,1,0.9526,0.8920085
5688,0,0,0.0474,0.035842173
4119,0,0,0.2689,0.07593763
5632,0,0,0.0474,0.15624656
8223,0,0,0.0474,0.06547621
7415,0,0,0.0474,0.094341226
7493,1,0,0.9526,0.15573688
5813,1,0,0.9526,0.15468879
8232,0,0,0.0474,0.055386845
4339,0,0,0.0474,0.09817458
49,1,1,0.9526,0.8251977
4109,1,1,0.9526,0.6905908
7714,1,0,0.9526,0.34406188
7451,0,0,0.0474,0.069257595
955,0,0,0.0474,0.026702283
5684,1,0,0.9526,0.352475
10,1,0,0.7311,0.4069338
5640,1,1,0.9526,0.79233485
4172,1,0,0.7311,0.26010212
5785,0,0,0.0474,0.033844266
5650,0,0,0.0474,0.10253042
7741,1,1,0.7311,0.92722446
5165,1,1,0.9526,0.9098311
7352,0,1,0.2689,0.5952581
7639,0,0,0.0474,0.06704017
7581,1,0,0.7311,0.13704737
7613,1,1,0.9526,0.5155499
975,1,1,0.9526,0.7435871
962,0,0,0.0474,0.13615258
5550,0,0,0.0474,0.010145942
7695,1,0,0.7311,0.055899784
7328,0,0,0.0474,0.17779826
7706,1,1,0.9526,0.84831196
5695,0,0,0.0474,0.09457286
4272,1,0,0.9526,0.25727987
4245,0,0,0.0474,0.13997427
7507,0,0,0.2689,0.115452476
4279,0,0,0.0474,0.25630447
4289,0,0,0.0474,0.08369878
5156,0,0,0.2689,0.4618875
5768,0,0,0.0474,0.09424075
5541,0,0,0.0474,0.28200266
5554,0,0,0.0474,0.093564816
4288,0,0,0.2689,0.11014794
5200,0,0,0.0474,0.083640695
957,1,1,0.9526,0.73515
7356,1,1,0.9526,0.87922585
5163,0,0,0.0474,0.038494617
4276,0,0,0.2689,0.056976717
5600,0,0,0.0474,0.10109131
4198,1,0,0.9526,0.31173098
39,0,0,0.2689,0.4474746
30,0,0,0.0474,0.047752697
7358,1,1,0.9526,0.8776032
4101,0,0,0.0474,0.10125977
54,0,0,0.0474,0.16860579
7644,0,0,0.0474,0.19928618
7654,1,1,0.9526,0.89314324
5634,1,1,0.9526,0.5327893
7732,0,0,0.0474,0.17955156
7670,1,0,0.9526,0.30192077
3,1,1,0.7311,0.6463776
7678,1,1,0.9526,0.77408
4224,0,0,0.0474,0.040860597
7679,1,0,0.9526,0.25670928
7540,1,1,0.9526,0.8979453
7324,0,0,0.0474,0.07379147
7417,1,0,0.9526,0.17889564
4154,0,0,0.0474,0.05023993
58,1,1,0.9526,0.9178192
63,0,0,0.0474,0.053735737
5531,0,0,0.0474,0.024540626
4313,0,0,0.2689,0.29590183
997,1,1,0.9526,0.8958081
5607,0,0,0.0474,0.13739274
8251,0,0,0.0474,0.0677752
4195,0,0,0.0474,0.015262406
5583,0,0,0.0474,0.12626871
4322,0,0,0.0474,0.08666007
5804,0,0,0.0474,0.15705651
4217,0,0,0.0474,0.032238957
4299,1,1,0.7311,0.83652806
4312,0,0,0.2689,0.27174854
4330,0,1,0.2689,0.5892223
4253,0,0,0.0474,0.13622066
66,0,0,0.0474,0.27244574
4260,0,0,0.0474,0.07122146
67,1,1,0.9526,0.6475843
5624,0,1,0.0474,0.51553893
12,0,0,0.0474,0.15940154
7333,1,0,0.9526,0.46865538
5679,0,1,0.2689,0.7666204
5537,1,0,0.7311,-0.018435325
5637,1,0,0.9526,0.06113222
5702,0,1,0.0474,0.5270393
5805,0,0,0.2689,0.243704
4164,1,1,0.7311,0.59404266
4292,1,0,0.7311,0.4986624
7359,1,0,0.9526,0.33007467
5751,0,0,0.0474,0.33889532
7685,0,1,0.2689,0.7721202
4179,1,1,0.9526,0.91355366
7317,0,0,0.0474,0.062570326
7335,0,0,0.2689,0.47833475
7472,1,0,0.9526,0.25234398
4326,1,1,0.9526,0.9367436
5729,0,0,0.2689,0.42133352
2,0,0,0.0474,0.1548462
5586,0,0,0.0474,0.056917336
