index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.29095414
7340,1,1,0.9526,0.81867975
8347,0,0,0.0474,0.44764853
5203,0,0,0.0474,0.1736172
5591,0,0,0.0474,0.240975
5138,1,0,0.9526,0.22792174
4039,0,0,0.2689,0.20265181
5673,0,0,0.2689,0.39064202
7308,1,0,0.9526,0.26941702
7454,1,0,0.7311,0.3771873
7430,1,1,0.9526,0.98964536
7702,1,1,0.9526,0.60284853
70,0,0,0.2689,0.079093516
5563,0,0,0.0474,0.108643636
51,0,0,0.0474,0.08563855
7561,0,0,0.0474,0.096448265
4342,1,1,0.9526,1.1009407
5558,0,0,0.0474,0.18554543
7697,0,0,0.0474,0.069828406
7731,1,1,0.9526,0.61430776
7733,1,0,0.9526,0.46271825
998,0,0,0.2689,0.24114214
5676,0,0,0.0474,0.12727952
4178,0,0,0.2689,0.20018578
7617,1,0,0.9526,0.3022365
7311,1,0,0.9526,0.14363949
5652,1,1,0.9526,0.85350055
5199,0,0,0.0474,0.13135102
7462,0,0,0.0474,0.46068326
4314,1,1,0.9526,0.6489335
7738,0,0,0.0474,0.17274384
7532,0,0,0.0474,0.31258038
5546,0,0,0.0474,0.22437693
965,0,0,0.0474,0.328072
7665,1,1,0.9526,0.7546975
5642,1,1,0.9526,0.7364128
5696,0,0,0.0474,0.16897164
4270,0,1,0.2689,0.75473124
4274,0,0,0.0474,0.34648922
7514,1,1,0.7311,0.60331655
31,0,0,0.0474,0.2446448
7437,0,1,0.2689,0.6340696
5794,0,0,0.0474,0.13485183
7720,1,1,0.9526,0.576254
4148,0,0,0.0474,0.31550723
7445,1,1,0.9526,0.7418023
5765,0,0,0.0474,0.10758528
7629,0,0,0.0474,0.051583376
4307,0,0,0.2689,0.42150903
4190,1,0,0.9526,0.34987658
4158,0,0,0.2689,0.19208427
5608,0,0,0.0474,0.32067227
7457,0,0,0.0474,0.2327492
5188,0,0,0.0474,0.39522108
7510,1,1,0.9526,0.7425884
5659,0,0,0.0474,0.20440437
967,0,0,0.0474,0.25882262
5649,0,0,0.0474,0.13621633
5745,0,0,0.0474,0.2114969
4266,1,0,0.7311,0.32400277
5767,0,0,0.0474,0.067996554
4286,0,1,0.0474,0.542166
3891,0,1,0.2689,0.8007805
7735,1,1,0.7311,0.98364586
4240,1,1,0.7311,0.5252688
8215,0,0,0.0474,-0.0405338
