index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.2693209
7340,1,1,0.9526,0.887674
8347,0,0,0.0474,0.19106916
5203,0,0,0.0474,0.097152606
5591,0,0,0.0474,0.25631505
5138,1,0,0.9526,0.25277185
4039,0,0,0.2689,0.35376197
5673,0,1,0.2689,0.6225874
7308,1,1,0.9526,0.6988855
7454,1,0,0.7311,0.15419985
7430,1,1,0.9526,0.8173876
7702,1,1,0.9526,0.6910048
70,0,0,0.2689,0.17400672
5563,0,0,0.0474,0.18575588
51,0,0,0.0474,0.120158754
7561,0,0,0.0474,0.06794244
4342,1,1,0.9526,0.8476774
5558,0,1,0.0474,0.6202938
7697,0,0,0.0474,0.101571515
7731,1,1,0.9526,0.82269055
7733,1,0,0.9526,0.49360377
998,0,0,0.2689,0.07757045
5676,0,0,0.0474,0.21277893
4178,0,1,0.2689,0.6180427
7617,1,0,0.9526,0.45626533
7311,1,0,0.9526,0.22691122
5652,1,1,0.9526,0.97357726
5199,0,0,0.0474,0.33732504
7462,0,0,0.0474,0.12228016
4314,1,1,0.9526,0.6624274
7738,0,0,0.0474,0.14047772
7532,0,0,0.0474,0.38251498
5546,0,0,0.0474,0.15473467
965,0,0,0.0474,0.38597286
7665,1,1,0.9526,0.8181307
5642,1,1,0.9526,0.9218777
5696,0,0,0.0474,0.1469551
4270,0,1,0.2689,0.74879724
4274,0,0,0.0474,0.08242056
7514,1,0,0.7311,0.12619814
31,0,0,0.0474,0.346017
7437,0,0,0.2689,0.35909736
5794,0,0,0.0474,0.23576206
7720,1,1,0.9526,0.8360447
4148,0,1,0.0474,0.60313326
7445,1,1,0.9526,0.5306864
5765,0,0,0.0474,0.085130185
7629,0,0,0.0474,0.16844058
4307,0,0,0.2689,0.47325993
4190,1,0,0.9526,0.37637013
4158,0,0,0.2689,0.27921703
5608,0,1,0.0474,0.5509719
7457,0,0,0.0474,0.2713619
5188,0,1,0.0474,0.54393035
7510,1,0,0.9526,0.46851376
5659,0,0,0.0474,0.22133085
967,0,0,0.0474,0.11366386
5649,0,0,0.0474,0.2585957
5745,0,0,0.0474,0.27416897
4266,1,0,0.7311,0.33054692
5767,0,1,0.0474,0.77865845
4286,0,0,0.0474,0.30267096
3891,0,1,0.2689,1.0203072
7735,1,1,0.7311,0.868667
4240,1,1,0.7311,0.83261406
8215,0,0,0.0474,0.10186697
4316,0,1,0.2689,0.53909945
4269,1,0,0.9526,0.39725322
3893,0,0,0.2689,0.41704565
4287,1,1,0.9526,0.6334296
7465,1,0,0.7311,0.18488562
5598,0,0,0.0474,0.425234
7602,1,0,0.7311,0.12102501
5566,0,0,0.0474,0.27731162
4303,0,0,0.0474,0.21114597
5623,0,0,0.0474,0.30879688
59,0,0,0.0474,0.14764252
5169,0,0,0.0474,0.41839278
4257,0,0,0.2689,0.44724914
5807,0,0,0.0474,0.0581704
5133,1,0,0.9526,0.45863965
4138,1,0,0.9526,0.32186595
23,1,1,0.7311,0.6396082
5692,0,0,0.2689,0.29942182
7416,0,0,0.0474,0.09237085
5592,0,1,0.0474,0.7860394
5155,0,0,0.0474,0.24581987
4211,1,1,0.9526,0.9373974
5731,0,0,0.0474,0.15911411
4331,0,1,0.2689,0.8413616
5533,1,1,0.9526,0.8610535
5688,0,0,0.0474,0.11316748
4119,0,0,0.2689,0.16270083
5632,0,0,0.0474,0.31748563
8223,0,0,0.0474,0.082946375
7415,0,0,0.0474,0.29362115
7493,1,0,0.9526,0.39579782
5813,1,0,0.9526,0.32652456
8232,0,0,0.0474,0.17998534
4339,0,0,0.0474,0.15727195
49,1,1,0.9526,0.811031
4109,1,1,0.9526,0.5954327
7714,1,1,0.9526,0.78713274
7451,0,0,0.0474,0.07872223
955,0,0,0.0474,0.088493295
5684,1,0,0.9526,0.26507956
10,1,0,0.7311,0.20122421
5640,1,1,0.9526,0.72170144
4172,1,0,0.7311,0.17620684
5785,0,0,0.0474,0.14276665
5650,0,0,0.0474,0.34480947
7741,1,1,0.7311,0.8767801
5165,1,1,0.9526,0.87458587
7352,0,0,0.2689,0.3996176
7639,0,0,0.0474,0.10689871
7581,1,0,0.7311,0.26240495
7613,1,1,0.9526,0.52126604
975,1,1,0.9526,0.73042434
962,0,0,0.0474,0.12367431
5550,0,0,0.0474,0.081304885
7695,1,0,0.7311,0.088026136
7328,0,0,0.0474,0.2662257
7706,1,1,0.9526,0.8701138
5695,0,0,0.0474,0.39759496
