index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.21724333
7340,1,1,0.9526,0.79674745
8347,0,0,0.0474,0.16760908
5203,0,0,0.0474,0.073549524
5591,0,0,0.0474,0.22986837
5138,1,0,0.9526,0.27276155
4039,0,0,0.2689,0.4975583
5673,0,1,0.2689,0.5392968
7308,1,1,0.9526,0.6585101
7454,1,0,0.7311,0.39379084
7430,1,1,0.9526,0.8100295
7702,1,1,0.9526,0.64634216
70,0,0,0.2689,0.41506732
5563,0,0,0.0474,0.18755661
51,0,0,0.0474,0.40098298
7561,0,0,0.0474,0.14046633
4342,1,1,0.9526,0.89305097
5558,0,1,0.0474,0.60224724
7697,0,0,0.0474,0.14484094
7731,1,1,0.9526,0.82612133
7733,1,1,0.9526,0.88004184
998,0,1,0.2689,0.51086104
5676,0,0,0.0474,0.18327852
4178,0,0,0.2689,0.46418852
7617,1,0,0.9526,0.3193453
7311,1,0,0.9526,0.48919213
5652,1,1,0.9526,0.89910704
5199,0,1,0.0474,0.7205354
7462,0,1,0.0474,0.5703035
4314,1,1,0.9526,0.67849946
7738,0,1,0.0474,0.55028945
7532,0,0,0.0474,0.4184788
5546,0,0,0.0474,0.2654971
965,0,1,0.0474,0.8434925
7665,1,1,0.9526,0.84221745
5642,1,1,0.9526,0.9369617
5696,0,0,0.0474,0.20809583
4270,0,1,0.2689,0.81383383
4274,0,0,0.0474,0.14082293
7514,1,0,0.7311,0.20904407
31,0,1,0.0474,0.59422904
7437,0,1,0.2689,0.65945256
5794,0,0,0.0474,0.2609045
7720,1,1,0.9526,0.64055383
4148,0,0,0.0474,0.1824189
7445,1,1,0.9526,0.5971449
5765,0,0,0.0474,0.121438034
7629,0,0,0.0474,0.1443703
4307,0,0,0.2689,0.23658189
4190,1,0,0.9526,0.19847111
4158,0,0,0.2689,0.16246055
5608,0,0,0.0474,0.35782957
7457,0,1,0.0474,0.75841594
5188,0,1,0.0474,0.5683347
7510,1,1,0.9526,0.62647575
5659,0,0,0.0474,0.34995532
967,0,1,0.0474,0.82044816
5649,0,0,0.0474,0.18075125
5745,0,0,0.0474,0.33815598
4266,1,0,0.7311,0.37159824
5767,0,1,0.0474,0.57352996
4286,0,0,0.0474,0.2966786
3891,0,1,0.2689,0.83507264
7735,1,1,0.7311,0.86880696
4240,1,1,0.7311,0.5283971
8215,0,0,0.0474,0.019456942
4316,0,1,0.2689,0.5528842
4269,1,0,0.9526,0.34133875
3893,0,1,0.2689,0.5625471
4287,1,1,0.9526,0.51922435
7465,1,1,0.7311,0.5087617
5598,0,0,0.0474,0.29932296
7602,1,0,0.7311,0.37149376
5566,0,0,0.0474,0.25810307
4303,0,0,0.0474,0.1507846
5623,0,0,0.0474,0.20002057
59,0,1,0.0474,0.60503554
5169,0,0,0.0474,0.3169518
4257,0,0,0.2689,0.34222776
5807,0,0,0.0474,0.10035384
5133,1,0,0.9526,0.42824662
4138,1,0,0.9526,0.1906231
23,1,1,0.7311,0.63905233
5692,0,0,0.2689,0.18390478
7416,0,0,0.0474,0.16531673
5592,0,0,0.0474,0.499182
5155,0,0,0.0474,0.34619328
4211,1,1,0.9526,0.95089793
5731,0,0,0.0474,0.11881571
4331,0,1,0.2689,0.86291885
5533,1,1,0.9526,0.79534614
5688,0,0,0.0474,0.15451585
4119,0,0,0.2689,0.19188336
5632,0,0,0.0474,0.24741589
8223,0,0,0.0474,0.07078638
7415,0,0,0.0474,0.27814236
7493,1,0,0.9526,0.35703778
5813,1,0,0.9526,0.12594639
8232,0,0,0.0474,0.12925787
4339,0,0,0.0474,0.20726678
49,1,1,0.9526,0.6486205
4109,1,1,0.9526,0.8072406
7714,1,0,0.9526,0.4870431
7451,0,1,0.0474,0.5883602
955,0,1,0.0474,0.63566566
5684,1,0,0.9526,0.24463807
10,1,0,0.7311,0.4583034
5640,1,1,0.9526,0.7209289
4172,1,0,0.7311,0.25518018
5785,0,0,0.0474,0.16127838
5650,0,0,0.0474,0.17015629
7741,1,1,0.7311,0.92414397
5165,1,1,0.9526,0.918118
7352,0,1,0.2689,0.7078453
7639,0,0,0.0474,0.123537324
7581,1,0,0.7311,0.30609939
7613,1,1,0.9526,0.51814914
975,1,1,0.9526,0.93308115
962,0,1,0.0474,0.67295194
5550,0,0,0.0474,0.14481494
7695,1,0,0.7311,0.11561065
7328,0,0,0.0474,0.31791648
7706,1,1,0.9526,0.60097027
5695,0,0,0.0474,0.21552216
4272,1,0,0.9526,0.14223002
4245,0,0,0.0474,0.3853688
7507,0,0,0.2689,0.13604064
4279,0,0,0.0474,0.2521004
4289,0,0,0.0474,0.055213433
5156,0,1,0.2689,0.5339784
5768,0,0,0.0474,0.13898097
5541,0,1,0.0474,0.5873014
5554,0,0,0.0474,0.22183429
4288,0,0,0.2689,0.21223897
5200,0,0,0.0474,0.28067762
957,1,1,0.9526,0.9151036
7356,1,1,0.9526,0.79041284
5163,0,0,0.0474,0.061301883
4276,0,0,0.2689,0.1672244
5600,0,0,0.0474,0.21937682
4198,1,0,0.9526,0.32992986
39,0,1,0.2689,0.56860054
30,0,0,0.0474,0.409707
7358,1,1,0.9526,0.9247384
4101,0,0,0.0474,0.21624708
54,0,0,0.0474,0.31115204
7644,0,1,0.0474,0.55947924
7654,1,1,0.9526,0.8777265
5634,1,1,0.9526,0.67502934
7732,0,0,0.0474,0.3998167
7670,1,1,0.9526,0.5307508
3,1,1,0.7311,0.69176674
7678,1,1,0.9526,0.75684893
4224,0,0,0.0474,0.025171082
7679,1,0,0.9526,0.3984145
7540,1,1,0.9526,0.65574443
7324,0,0,0.0474,0.114797875
7417,1,0,0.9526,0.41961652
4154,0,0,0.0474,0.054576747
58,1,1,0.9526,0.8990828
63,0,0,0.0474,0.40382695
5531,0,0,0.0474,0.19300777
4313,0,1,0.2689,0.62247264
997,1,1,0.9526,0.913663
5607,0,0,0.0474,0.33019292
8251,0,0,0.0474,0.07433904
4195,0,0,0.0474,0.075466625
5583,0,0,0.0474,0.28292653
4322,0,0,0.0474,0.18548544
5804,0,0,0.0474,0.10953406
4217,0,0,0.0474,0.2206936
4299,1,1,0.7311,0.8023753
4312,0,1,0.2689,0.5915116
4330,0,1,0.2689,0.66167504
4253,0,1,0.0474,0.5133696
66,0,0,0.0474,0.47814044
4260,0,0,0.0474,0.42353243
67,1,0,0.9526,0.4891945
5624,0,1,0.0474,0.60696584
12,0,0,0.0474,0.45621002
7333,1,1,0.9526,0.55054164
5679,0,1,0.2689,0.96833783
5537,1,0,0.7311,0.12747584
5637,1,0,0.9526,0.1531515
5702,0,0,0.0474,0.47749746
5805,0,0,0.2689,0.17547211
4164,1,1,0.7311,0.6387249
4292,1,1,0.7311,0.64165795
7359,1,0,0.9526,0.27698267
5751,0,0,0.0474,0.27250433
7685,0,1,0.2689,0.8074769
4179,1,1,0.9526,0.95878786
7317,0,0,0.0474,0.11477234
7335,0,1,0.2689,0.7297182
7472,1,1,0.9526,0.5822823
4326,1,1,0.9526,0.85501444
5729,0,0,0.2689,0.37088948
2,0,0,0.0474,0.4177603
5586,0,0,0.0474,0.10362684
5655,0,0,0.0474,0.1518519
5661,0,0,0.0474,0.1470475
7490,1,1,0.9526,0.51188076
4188,1,0,0.7311,0.3898591
7516,0,0,0.0474,0.29941732
8218,0,0,0.0474,0.0425114
7468,0,1,0.0474,0.54434013
8217,0,0,0.0474,0.013971023
5152,0,0,0.0474,0.27683133
5180,0,0,0.0474,0.44860882
5268,1,1,0.9526,0.88737184
5735,0,0,0.0474,0.07766879
5587,0,0,0.0474,0.27078122
4278,1,1,0.7311,0.50074327
5683,0,0,0.0474,0.12188794
5677,1,1,0.9526,0.92839986
8230,0,0,0.0474,0.17551677
8233,0,0,0.0474,0.39428854
4223,0,0,0.0474,0.16653186
7439,1,1,0.9526,0.53803694
7526,1,0,0.7311,0.3627693
7650,0,0,0.0474,0.38700438
4227,0,0,0.0474,0.05304894
7683,1,0,0.9526,0.3532731
7707,1,0,0.9526,0.29070073
3890,1,1,0.7311,0.5439302
5697,0,1,0.2689,0.53059316
55,0,1,0.0474,0.8234834
4193,0,0,0.0474,0.39964232
4046,0,0,0.0474,0.48052454
5179,1,1,0.7311,0.7611879
25,0,0,0.0474,0.44718152
951,1,1,0.9526,0.9450005
7511,0,0,0.0474,0.18388833
44,1,1,0.7311,0.6424764
5694,0,0,0.0474,0.47860193
