index,stereo,stereo_pred,softmax_confidence,temperature
7724,1,0,0.70096344,1.499730110168457
7340,1,1,0.8803965,
8347,0,0,0.68237233,
5203,0,0,0.9106193,
5591,0,0,0.7453934,
5138,1,0,0.8293494,
4039,0,0,0.5797097,
5673,0,0,0.7668575,
7308,1,0,0.82644826,
7454,1,0,0.8337269,
7430,1,1,0.90142316,
7702,1,1,0.52345234,
70,0,0,0.75770813,
5563,0,0,0.7655439,
51,0,0,0.8099704,
7561,0,0,0.9186444,
4342,1,1,0.6387841,
5558,0,1,0.5071707,
7697,0,0,0.83981675,
7731,1,1,0.6509898,
7733,1,0,0.5127963,
998,0,0,0.78117305,
5676,0,0,0.90235764,
4178,0,0,0.6597961,
7617,1,0,0.65229917,
7311,1,0,0.6973096,
5652,1,1,0.5909308,
5199,0,1,0.54629916,
7462,0,0,0.7729169,
4314,1,0,0.63684654,
7738,0,0,0.62832224,
7532,0,0,0.7049556,
5546,0,0,0.93326366,
965,0,0,0.7153738,
7665,1,1,0.6123969,
5642,1,1,0.7038565,
5696,0,0,0.78322643,
4270,0,1,0.5155619,
4274,0,0,0.81959265,
7514,1,0,0.84558654,
31,0,0,0.7678556,
7437,0,0,0.6843649,
5794,0,0,0.7880004,
7720,1,0,0.5455834,
4148,0,0,0.58064795,
7445,1,0,0.57308894,
5765,0,0,0.759904,
7629,0,0,0.9349622,
4307,0,0,0.900071,
4190,1,0,0.6879158,
4158,0,0,0.69697493,
5608,0,0,0.67593914,
7457,0,1,0.5487977,
5188,0,1,0.6565382,
7510,1,0,0.73322403,
5659,0,0,0.825165,
967,0,0,0.9700282,
5649,0,0,0.82220274,
5745,0,0,0.88555247,
4266,1,0,0.6823585,
5767,0,0,0.9607577,
4286,0,0,0.8632145,
3891,0,1,0.5106613,
7735,1,1,0.6341499,
4240,1,0,0.8238378,
8215,0,0,0.8244647,
4316,0,1,0.62761146,
4269,1,0,0.7429573,
3893,0,0,0.72682065,
4287,1,0,0.52850974,
7465,1,0,0.7272194,
5598,0,0,0.5998341,
7602,1,0,0.8051414,
5566,0,0,0.703092,
4303,0,0,0.84238464,
5623,0,0,0.65415126,
59,0,0,0.7538878,
5169,0,0,0.61071926,
4257,0,0,0.5815764,
