index,stereo,stereo_pred,stereo_soft,stereo_pred_soft
7724,1,0,0.7311,0.26066938
7340,1,1,0.9526,0.8899478
8347,0,0,0.0474,0.12331381
5203,0,0,0.0474,0.03975866
5591,0,0,0.0474,0.25473908
5138,1,0,0.9526,0.13731202
4039,0,0,0.2689,0.29805356
5673,0,1,0.2689,0.80137575
7308,1,1,0.9526,0.75341046
7454,1,0,0.7311,0.20027067
7430,1,1,0.9526,0.78694135
7702,1,0,0.9526,0.44795763
70,0,0,0.2689,0.11024934
5563,0,0,0.0474,0.15281674
51,0,0,0.0474,0.15862891
7561,0,0,0.0474,0.01679125
4342,1,1,0.9526,0.93742895
5558,0,0,0.0474,0.4052646
7697,0,0,0.0474,0.023444735
7731,1,1,0.9526,0.84903705
7733,1,1,0.9526,0.5874488
998,0,0,0.2689,0.06752393
5676,0,0,0.0474,0.15558457
4178,0,1,0.2689,0.6190426
7617,1,1,0.9526,0.69752145
7311,1,0,0.9526,0.3971704
5652,1,1,0.9526,0.97449726
5199,0,0,0.0474,0.15983053
7462,0,0,0.0474,0.13119105
4314,1,1,0.9526,0.7222599
7738,0,0,0.0474,0.087436125
7532,0,0,0.0474,0.25389084
5546,0,0,0.0474,0.09435007
965,0,0,0.0474,0.21828058
7665,1,1,0.9526,0.8198057
5642,1,1,0.9526,0.9443496
5696,0,0,0.0474,0.17707135
4270,0,1,0.2689,0.8080548
4274,0,0,0.0474,0.076967575
7514,1,0,0.7311,0.13810924
31,0,0,0.0474,0.06196471
7437,0,0,0.2689,0.34539244
5794,0,0,0.0474,0.1722972
7720,1,1,0.9526,0.79848903
4148,0,0,0.0474,0.30184945
7445,1,1,0.9526,0.5651768
5765,0,0,0.0474,0.029772725
7629,0,0,0.0474,0.066540785
4307,0,0,0.2689,0.27903566
4190,1,0,0.9526,0.4331119
4158,0,0,0.2689,0.2383069
5608,0,0,0.0474,0.47648534
7457,0,0,0.0474,0.0839237
5188,0,0,0.0474,0.36046472
7510,1,0,0.9526,0.24502102
5659,0,0,0.0474,0.1664698
967,0,0,0.0474,0.2599808
5649,0,0,0.0474,0.10738912
5745,0,1,0.0474,0.5587037
4266,1,0,0.7311,0.3613697
5767,0,0,0.0474,0.3953422
4286,0,0,0.0474,0.32133344
3891,0,1,0.2689,0.7635317
7735,1,1,0.7311,0.7595006
4240,1,1,0.7311,0.67888045
8215,0,0,0.0474,-0.0015842986
4316,0,1,0.2689,0.5275233
4269,1,1,0.9526,0.60940754
3893,0,1,0.2689,0.5964984
4287,1,1,0.9526,0.6521976
7465,1,0,0.7311,0.09660272
5598,0,0,0.0474,0.31173128
7602,1,0,0.7311,0.26369926
5566,0,0,0.0474,0.40002593
4303,0,0,0.0474,0.18866351
5623,0,0,0.0474,0.19126937
59,0,0,0.0474,0.17156754
5169,0,0,0.0474,0.30355784
4257,0,0,0.2689,0.46852663
5807,0,0,0.0474,0.10237123
5133,1,0,0.9526,0.38484403
4138,1,0,0.9526,0.30997428
23,1,1,0.7311,0.69688404
5692,0,0,0.2689,0.16539124
7416,0,0,0.0474,0.030589959
5592,0,1,0.0474,0.5892985
5155,0,0,0.0474,0.14249346
4211,1,1,0.9526,0.9084735
5731,0,0,0.0474,0.1137552
4331,0,1,0.2689,0.87149507
5533,1,1,0.9526,0.81369084
5688,0,0,0.0474,0.10077652
4119,0,0,0.2689,0.06991009
5632,0,0,0.0474,0.43095365
8223,0,0,0.0474,0.046758708
7415,0,0,0.0474,0.24003199
7493,1,0,0.9526,0.34411058
5813,1,0,0.9526,0.19396424
8232,0,0,0.0474,0.07845211
4339,0,0,0.0474,0.1019111
49,1,1,0.9526,0.7813432
4109,1,0,0.9526,0.41132107
7714,1,1,0.9526,0.7663506
7451,0,0,0.0474,0.09227651
955,0,0,0.0474,0.10706651
5684,1,0,0.9526,0.1860252
10,1,0,0.7311,0.06322269
5640,1,1,0.9526,0.86031914
4172,1,0,0.7311,0.20105694
5785,0,0,0.0474,0.081594676
5650,0,0,0.0474,0.1829024
7741,1,1,0.7311,0.9694146
5165,1,1,0.9526,0.88687795
7352,0,0,0.2689,0.44011244
7639,0,0,0.0474,0.050038543
7581,1,0,0.7311,0.30828977
7613,1,1,0.9526,0.7970388
975,1,1,0.9526,0.8155819
962,0,0,0.0474,0.1402484
5550,0,0,0.0474,0.061083104
7695,1,0,0.7311,0.061765287
7328,0,0,0.0474,0.30160442
7706,1,1,0.9526,0.77399445
5695,0,0,0.0474,0.19623667
4272,1,0,0.9526,0.17929949
4245,0,1,0.0474,0.50999403
7507,0,0,0.2689,0.17809105
4279,0,1,0.0474,0.5331049
4289,0,0,0.0474,0.05147327
5156,0,0,0.2689,0.14886077
5768,0,0,0.0474,0.078511365
5541,0,0,0.0474,0.32592285
5554,0,0,0.0474,0.33642322
4288,0,0,0.2689,0.30551392
5200,0,0,0.0474,0.11953691
957,1,1,0.9526,0.6933837
7356,1,1,0.9526,0.88346374
5163,0,0,0.0474,0.057588786
4276,0,0,0.2689,0.36084974
5600,0,0,0.0474,0.096169546
4198,1,0,0.9526,0.386124
39,0,0,0.2689,0.4741381
30,0,0,0.0474,0.051410694
7358,1,1,0.9526,0.93364394
4101,0,0,0.0474,0.1449979
54,0,0,0.0474,0.06528475
7644,0,0,0.0474,0.426311
7654,1,1,0.9526,0.842494
5634,1,1,0.9526,0.7569885
7732,0,0,0.0474,0.05401314
7670,1,0,0.9526,0.35318923
3,1,1,0.7311,0.6453653
7678,1,1,0.9526,0.84997344
4224,0,0,0.0474,0.021411851
7679,1,0,0.9526,0.12963812
7540,1,1,0.9526,0.80848783
7324,0,0,0.0474,0.050049264
7417,1,0,0.9526,0.2884996
4154,0,0,0.0474,0.07920765
58,1,1,0.9526,0.911806
63,0,0,0.0474,0.09460256
5531,0,0,0.0474,0.14080676
4313,0,0,0.2689,0.37502524
997,1,1,0.9526,0.8801914
5607,0,0,0.0474,0.32614973
8251,0,0,0.0474,0.22791342
4195,0,0,0.0474,0.08183012
5583,0,0,0.0474,0.2254349
4322,0,0,0.0474,0.061529327
5804,0,0,0.0474,0.057263017
4217,0,0,0.0474,0.18934159
4299,1,1,0.7311,0.6227952
4312,0,0,0.2689,0.39999813
4330,0,1,0.2689,0.6363273
4253,0,1,0.0474,0.6318315
66,0,0,0.0474,0.07006546
4260,0,0,0.0474,0.48129687
67,1,0,0.9526,0.26207238
5624,0,1,0.0474,0.89011884
12,0,0,0.0474,0.040177327
7333,1,1,0.9526,0.57348526
5679,0,1,0.2689,0.8539337
5537,1,0,0.7311,0.0336161
5637,1,0,0.9526,0.12173517
5702,0,0,0.0474,0.23090358
5805,0,0,0.2689,0.1476871
4164,1,1,0.7311,0.5170006
4292,1,1,0.7311,0.8646432
7359,1,1,0.9526,0.69744855
5751,0,0,0.0474,0.23175405
7685,0,1,0.2689,0.6612407
4179,1,1,0.9526,0.8924984
7317,0,0,0.0474,0.085172355
7335,0,0,0.2689,0.49929807
7472,1,0,0.9526,0.4118844
4326,1,1,0.9526,0.90654445
5729,0,1,0.2689,0.5674577
2,0,0,0.0474,0.20775115
5586,0,0,0.0474,0.050912812
5655,0,0,0.0474,0.14293246
5661,0,0,0.0474,0.06623666
7490,1,0,0.9526,0.47265205
4188,1,0,0.7311,0.31115976
7516,0,0,0.0474,0.39796877
8218,0,0,0.0474,-0.0029226183
7468,0,0,0.0474,0.21878447
8217,0,0,0.0474,0.029023359
5152,0,0,0.0474,0.13601388
5180,0,0,0.0474,0.41724172
5268,1,1,0.9526,0.79794323
5735,0,0,0.0474,0.09537864
5587,0,0,0.0474,0.076918654
4278,1,1,0.7311,0.5965948
5683,0,0,0.0474,0.051192246
5677,1,1,0.9526,0.9217687
8230,0,0,0.0474,0.09457808
8233,0,0,0.0474,0.32859862
4223,0,0,0.0474,0.11609229
7439,1,1,0.9526,0.6950466
7526,1,0,0.7311,0.3571624
7650,0,1,0.0474,0.61399335
4227,0,0,0.0474,0.08518264
7683,1,1,0.9526,0.624724
7707,1,0,0.9526,0.119299725
3890,1,1,0.7311,0.5475488
5697,0,1,0.2689,0.9602332
55,0,1,0.0474,0.78328824
4193,0,0,0.0474,0.39598435
4046,0,0,0.0474,0.35450867
5179,1,1,0.7311,0.6189381
25,0,0,0.0474,0.049160272
951,1,1,0.9526,0.9485894
7511,0,0,0.0474,0.07656249
44,1,1,0.7311,0.50933075
5694,0,0,0.0474,0.41195723
5778,0,0,0.0474,0.11432664
7500,1,0,0.9526,0.4190366
5809,0,1,0.2689,0.7772926
7708,1,0,0.9526,0.25334245
7460,0,0,0.0474,0.10638565
5646,0,0,0.0474,0.088432
7414,0,0,0.0474,0.037016943
4324,0,1,0.2689,0.86731637
4301,1,1,0.7311,0.8796207
7649,0,0,0.0474,0.0753834
5205,0,1,0.2689,0.79716194
7674,0,0,0.0474,0.25803536
4236,0,1,0.2689,0.5914922
5582,0,0,0.0474,0.11198103
7401,0,0,0.0474,0.1128709
4189,0,0,0.0474,0.11279544
4334,0,0,0.2689,0.35731387
8231,1,0,0.9526,0.19180442
7698,0,1,0.0474,0.59644186
5820,1,1,0.7311,0.85005087
5771,0,0,0.0474,0.09134475
60,0,1,0.2689,0.607115
5196,1,0,0.7311,0.3377496
971,0,0,0.0474,0.29654026
7353,0,0,0.0474,0.31711826
4255,0,0,0.0474,0.040570445
7622,1,1,0.9526,0.6617507
5795,0,0,0.0474,0.1610625
5703,0,0,0.0474,0.057168685
5551,0,1,0.0474,0.69714147
4162,0,0,0.0474,0.27722117
5717,0,0,0.0474,0.39011157
4332,1,1,0.9526,0.9359447
3894,0,0,0.0474,0.26567832
5135,0,0,0.0474,0.18316472
5780,0,0,0.0474,0.2783613
7662,1,1,0.9526,0.81288505
5543,0,0,0.0474,0.4523831
4298,1,0,0.7311,0.3813563
4308,0,0,0.0474,0.2605466
4241,0,1,0.2689,0.7475008
5736,0,0,0.0474,0.109029904
5619,0,0,0.0474,0.1261498
5635,1,1,0.9526,0.89539635
7458,1,1,0.9526,0.9324962
4102,1,0,0.9526,0.4549385
4311,0,0,0.2689,0.26561558
7483,1,0,0.9526,0.20082644
5615,0,1,0.0474,0.57370937
5727,0,0,0.0474,0.19123858
5706,1,1,0.9526,0.6101496
29,0,0,0.0474,0.08176175
4145,0,1,0.0474,0.73489064
4228,0,0,0.2689,0.39438105
8213,0,0,0.0474,0.023136288
7339,1,1,0.9526,0.9147813
7310,1,1,0.9526,0.7661173
5186,0,1,0.0474,0.5684566
8228,0,0,0.0474,0.04450465
7742,0,0,0.0474,0.0776235
5690,1,1,0.9526,0.78328866
65,0,0,0.0474,0.041592933
7675,0,0,0.0474,0.12081823
7659,1,0,0.9526,0.44520926
4234,1,1,0.7311,0.9014529
7344,1,1,0.9526,0.8899478
4335,1,1,0.7311,0.58559525
4201,1,0,0.7311,0.35643005
4215,0,0,0.2689,0.16763622
7330,0,0,0.0474,0.07245086
5669,0,0,0.0474,0.40643504
4285,0,0,0.0474,0.07960673
5596,0,0,0.0474,0.24390379
5715,0,0,0.0474,0.090045094
7745,1,1,0.9526,0.88756245
4229,0,0,0.0474,0.1265918
7350,1,0,0.7311,0.17591229
5549,0,0,0.0474,0.16264786
71,0,0,0.0474,0.03238492
973,0,1,0.0474,0.88993925
33,0,0,0.0474,0.0573238
5776,0,0,0.2689,0.26852867
4239,1,0,0.7311,0.23571062
4184,0,0,0.0474,0.057816975
5648,0,0,0.0474,0.090561315
5750,0,0,0.0474,0.041550733
5756,0,0,0.0474,0.19189475
956,0,0,0.0474,0.29516396
963,0,0,0.0474,0.11904658
5139,1,1,0.9526,0.6684805
961,0,0,0.0474,0.08037824
5552,0,0,0.0474,0.31508106
7700,0,0,0.0474,0.12930351
5737,1,1,0.9526,0.6066012
5686,0,1,0.2689,0.5294987
5617,0,1,0.0474,0.5975379
5653,0,1,0.0474,0.5008648
4341,1,0,0.7311,0.095748425
5,1,1,0.7311,0.7098272
4290,0,0,0.0474,0.2178345
5798,0,1,0.0474,0.5295488
3877,0,0,0.2689,0.4982544
976,0,0,0.0474,0.1939426
7471,1,1,0.9526,0.8508976
5579,0,0,0.0474,0.37545803
4294,0,0,0.0474,0.07492363
5568,0,0,0.0474,0.2631932
5565,0,0,0.0474,0.21771578
7703,1,1,0.9526,0.6580087
4261,0,0,0.0474,0.058847766
5691,0,0,0.0474,0.18554565
4246,0,1,0.2689,0.5308548
5630,0,0,0.0474,0.41888344
5594,0,0,0.0474,0.16088405
7473,1,0,0.9526,0.43969092
5595,0,0,0.0474,0.404924
7711,1,0,0.9526,0.43478948
5689,0,1,0.0474,0.96052
4044,1,1,0.9526,0.87729836
5576,0,0,0.0474,0.14807537
4230,1,1,0.7311,0.7754704
5671,1,1,0.9526,0.8261784
4265,0,0,0.0474,0.19958936
5206,1,1,0.9526,0.8102084
9,0,0,0.0474,0.0063619395
8222,0,0,0.0474,0.06824363
4176,0,0,0.0474,0.2517161
7466,1,1,0.9526,0.5557033
960,0,0,0.0474,0.13801932
5712,0,0,0.0474,0.13229816
5658,0,0,0.0474,0.103195705
8240,0,0,0.0474,0.18557173
4219,0,1,0.2689,0.6767566
7522,0,0,0.0474,0.24652085
4191,0,1,0.2689,0.6005805
7446,1,0,0.9526,0.2603164
8349,0,0,0.0474,0.34394547
5644,1,0,0.9526,0.12237828
4207,1,1,0.7311,0.5585919
7691,1,0,0.7311,0.19969665
7351,1,1,0.9526,0.72453284
7325,0,0,0.0474,0.035433415
7538,1,0,0.9526,0.1798754
4157,0,0,0.0474,0.047013488
8226,0,0,0.0474,0.04838666
5685,0,0,0.0474,0.016656496
7607,0,0,0.0474,0.08696765
7544,1,0,0.9526,0.39254972
5184,0,1,0.2689,0.6646764
5580,0,1,0.0474,0.5205611
5578,0,0,0.0474,0.42062426
7,1,1,0.9526,0.6507574
5173,0,0,0.0474,0.11832942
4135,1,1,0.9526,0.6708959
4337,0,0,0.0474,0.1059763
7452,0,1,0.2689,0.86806047
4203,0,0,0.0474,0.07321517
4309,1,1,0.9526,0.95854485
5662,0,0,0.0474,0.065381356
5757,0,1,0.2689,0.6206957
7517,0,1,0.0474,0.52926314
5559,0,0,0.0474,0.49402234
7426,1,1,0.9526,0.83016694
7482,1,0,0.9526,0.4195162
5536,0,0,0.0474,0.010432504
5753,0,1,0.0474,0.7246215
8225,0,0,0.0474,0.10233005
7584,0,0,0.0474,0.105112
5627,0,0,0.0474,0.34909946
5698,0,0,0.2689,0.3843799
7754,0,0,0.0474,0.34712437
7661,1,1,0.9526,0.705497
7433,0,0,0.2689,0.32698768
7449,0,0,0.2689,0.18383887
4143,0,0,0.2689,0.2619009
4208,0,0,0.0474,0.07667353
7322,0,0,0.0474,0.12578022
8206,0,0,0.0474,0.3670831
4192,0,0,0.2689,0.10050913
7503,1,0,0.9526,0.21011218
958,1,0,0.7311,0.25217724
4128,1,1,0.9526,0.74145377
4282,0,0,0.2689,0.31588945
5540,0,0,0.0474,0.09796667
5744,0,0,0.0474,0.07843201
8221,0,0,0.0474,0.06450668
7501,1,0,0.9526,0.46659195
43,0,0,0.2689,0.16223577
7740,1,1,0.9526,0.93531877
4073,0,0,0.0474,0.075021684
5721,1,1,0.9526,0.9064859
7608,0,0,0.0474,0.073539205
5668,0,1,0.0474,0.73958516
4291,0,0,0.0474,0.04826813
5183,1,1,0.7311,0.61229265
5639,0,1,0.0474,0.6722953
8236,0,0,0.0474,0.38727847
7596,0,0,0.0474,0.43329838
7528,1,0,0.7311,0.48743746
7487,0,0,0.2689,0.27489296
0,0,0,0.0474,0.21851955
5605,0,0,0.0474,0.27044994
4340,0,0,0.0474,0.118582815
5157,0,0,0.0474,0.15344994
4296,0,0,0.0474,0.09739092
7539,1,0,0.9526,0.4438783
5718,0,0,0.0474,0.21140689
5548,0,0,0.0474,0.4702989
5700,0,1,0.2689,0.7359406
8224,0,0,0.0474,0.08524263
5614,0,0,0.0474,0.14479455
4152,0,0,0.0474,0.26677054
4065,0,0,0.0474,0.08557306
7343,1,1,0.9526,0.6338459
5631,0,0,0.0474,0.335052
5723,0,0,0.0474,0.09467053
7744,0,0,0.0474,0.06326023
969,0,0,0.0474,0.093930796
8229,0,0,0.0474,0.08843647
4161,1,1,0.9526,0.89809185
4343,0,0,0.0474,0.47006896
5628,0,0,0.0474,0.3012921
4254,1,0,0.9526,0.28479663
7422,0,0,0.0474,0.18944432
7734,0,0,0.0474,0.47645733
69,1,1,0.7311,0.7941135
