comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.780394,1.0085586309432983
321,3,0,0,0.9734144,
819,1,1,1,0.935255,
746,1,0,0,0.878631,
397,8,1,0,0.71791655,
397,2,0,0,0.9623229,
264,17,1,1,0.92279863,
85,1,0,0,0.8849947,
202,2,1,0,0.75082797,
282,1,0,0,0.97114605,
339,6,1,1,0.801826,
264,9,0,0,0.83321536,
628,1,0,0,0.9637965,
559,1,0,0,0.8926327,
121,2,1,1,0.94645965,
342,4,0,0,0.92582524,
791,1,0,0,0.8617506,
662,1,0,0,0.9635797,
578,1,1,0,0.6479696,
250,10,0,0,0.8146889,
560,4,1,1,0.71053493,
250,11,0,0,0.6873856,
190,3,1,1,0.93030524,
616,2,0,1,0.64538395,
48,1,1,1,0.6484284,
50,1,0,0,0.96486557,
685,1,0,0,0.9812408,
174,1,0,0,0.95251185,
244,2,1,1,0.87468565,
622,1,0,0,0.970355,
354,5,0,0,0.9131702,
164,3,0,1,0.9515103,
663,1,0,0,0.9759704,
725,1,0,0,0.95281184,
647,2,0,0,0.88768584,
507,3,0,0,0.81142163,
237,1,1,0,0.53917927,
553,2,0,0,0.91328055,
253,4,0,1,0.5388531,
518,1,0,1,0.87143975,
693,3,0,0,0.6177544,
714,1,0,0,0.92552,
284,1,0,0,0.77604187,
760,2,0,1,0.9361922,
606,2,0,0,0.7780256,
780,1,0,0,0.8084688,
121,4,0,0,0.71137834,
250,2,0,0,0.9766004,
307,3,0,0,0.7033058,
604,5,1,1,0.7839923,
250,9,0,0,0.7263824,
250,14,0,0,0.74926984,
264,3,0,0,0.8644926,
680,1,0,0,0.8495815,
366,5,0,0,0.96823245,
524,1,0,0,0.51841676,
32,5,0,0,0.6980737,
741,3,1,1,0.86561614,
267,1,1,1,0.7412251,
362,1,0,1,0.6995771,
267,2,0,1,0.6135768,
11,2,0,0,0.6298988,
179,1,0,0,0.6907334,
210,1,0,1,0.5611546,
377,1,0,0,0.72351706,
468,1,0,0,0.9841009,
794,2,1,1,0.95923257,
692,1,0,0,0.82211393,
103,1,0,0,0.9507973,
63,1,1,1,0.85439855,
229,1,0,0,0.67650634,
110,3,0,0,0.9324845,
390,6,0,0,0.64745146,
34,3,0,0,0.7328602,
778,3,0,0,0.9628519,
118,3,0,1,0.66443175,
781,3,0,0,0.7534292,
