comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.85300916,1.3428531885147095
321,3,0,0,0.96584153,
819,1,1,1,0.8415633,
746,1,0,0,0.895212,
397,8,1,0,0.7030548,
397,2,0,0,0.9611919,
264,17,1,1,0.9342732,
85,1,0,0,0.9369905,
202,2,1,0,0.93068445,
282,1,0,0,0.9580981,
339,6,1,1,0.7796141,
264,9,0,0,0.94055617,
628,1,0,0,0.97771716,
559,1,0,0,0.95398647,
121,2,1,1,0.83991164,
342,4,0,0,0.9354083,
791,1,0,0,0.8095696,
662,1,0,0,0.9326094,
578,1,1,0,0.8145378,
250,10,0,0,0.844925,
560,4,1,1,0.623546,
250,11,0,0,0.58250463,
190,3,1,1,0.9161538,
616,2,0,0,0.7440924,
48,1,1,0,0.6260216,
50,1,0,0,0.9618932,
685,1,0,0,0.968139,
174,1,0,0,0.97987056,
244,2,1,1,0.8371067,
622,1,0,0,0.97397214,
354,5,0,0,0.8509992,
164,3,0,1,0.8622499,
663,1,0,0,0.9785553,
725,1,0,0,0.9762471,
647,2,0,0,0.8286217,
507,3,0,0,0.8757549,
237,1,1,0,0.5381383,
553,2,0,0,0.92817664,
253,4,0,1,0.5837796,
518,1,0,1,0.8255301,
693,3,0,0,0.53357303,
714,1,0,0,0.9698761,
284,1,0,0,0.8803684,
760,2,0,1,0.7239973,
606,2,0,0,0.8361188,
780,1,0,0,0.69152063,
121,4,0,0,0.8151225,
250,2,0,0,0.9592928,
307,3,0,0,0.8860609,
604,5,1,1,0.89637434,
250,9,0,0,0.95500344,
250,14,0,0,0.8238951,
264,3,0,0,0.8967741,
680,1,0,0,0.9304722,
366,5,0,0,0.9455294,
524,1,0,0,0.6143667,
32,5,0,0,0.77436596,
741,3,1,1,0.7229683,
267,1,1,1,0.66981393,
362,1,0,1,0.8039248,
267,2,0,1,0.50318176,
11,2,0,0,0.8319568,
179,1,0,0,0.9370239,
210,1,0,0,0.6115673,
377,1,0,0,0.8949225,
468,1,0,0,0.9808491,
794,2,1,1,0.9358093,
692,1,0,0,0.94704294,
103,1,0,0,0.97757876,
63,1,1,1,0.744272,
229,1,0,0,0.74636126,
110,3,0,0,0.9679289,
390,6,0,1,0.6233638,
34,3,0,0,0.6041845,
778,3,0,0,0.9508582,
118,3,0,1,0.6074289,
781,3,0,0,0.81994754,
528,2,0,1,0.6195619,
264,12,0,0,0.58967215,
412,4,0,0,0.8143684,
598,2,0,0,0.97885317,
718,2,0,0,0.7458406,
127,1,0,0,0.8456498,
188,1,0,0,0.96422553,
666,1,0,0,0.9278988,
318,11,1,1,0.50976104,
288,1,0,0,0.9377256,
162,1,0,0,0.9591329,
8,1,0,0,0.67153937,
412,7,1,1,0.8652861,
824,4,1,0,0.70963055,
561,1,1,0,0.6518992,
539,1,0,0,0.9377309,
816,1,0,0,0.91785026,
584,1,0,0,0.8114129,
419,1,0,0,0.9410136,
764,1,1,1,0.8429103,
