comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.66887236,1.555938959121704
321,3,0,0,0.96193874,
819,1,1,1,0.78932333,
746,1,0,0,0.8882025,
397,8,1,0,0.56630725,
397,2,0,0,0.93683445,
264,17,1,0,0.70706135,
85,1,0,0,0.87802374,
202,2,1,0,0.9547838,
282,1,0,0,0.96274436,
339,6,1,1,0.5832343,
264,9,0,0,0.7912631,
628,1,0,0,0.9538797,
559,1,0,0,0.9394344,
121,2,1,1,0.8004329,
342,4,0,0,0.94139415,
791,1,0,0,0.9461139,
662,1,0,0,0.92190063,
578,1,1,0,0.6875843,
250,10,0,0,0.73459685,
560,4,1,1,0.84100306,
250,11,0,0,0.805939,
190,3,1,1,0.70610094,
616,2,0,0,0.64482445,
48,1,1,1,0.65061486,
50,1,0,0,0.94414365,
685,1,0,0,0.9593274,
174,1,0,0,0.96122724,
244,2,1,1,0.6247169,
622,1,0,0,0.9525415,
354,5,0,0,0.6537442,
164,3,0,1,0.79579943,
663,1,0,0,0.9618743,
725,1,0,0,0.9610382,
647,2,0,0,0.9547837,
507,3,0,0,0.9165309,
237,1,1,0,0.7829381,
553,2,0,0,0.9517664,
253,4,0,0,0.7151092,
518,1,0,1,0.56556207,
693,3,0,0,0.7084272,
714,1,0,0,0.95888084,
284,1,0,0,0.8642752,
760,2,0,1,0.59311694,
606,2,0,0,0.8662779,
780,1,0,0,0.89536035,
121,4,0,0,0.88088655,
250,2,0,0,0.9243896,
307,3,0,0,0.5854301,
604,5,1,1,0.7239103,
250,9,0,0,0.9516855,
250,14,0,0,0.91568714,
264,3,0,0,0.95847994,
680,1,0,0,0.9329038,
366,5,0,0,0.9401293,
524,1,0,1,0.58091855,
32,5,0,0,0.5826193,
741,3,1,0,0.8120241,
267,1,1,1,0.5273874,
362,1,0,1,0.7601063,
267,2,0,1,0.5113504,
11,2,0,0,0.7191002,
179,1,0,0,0.9544464,
210,1,0,0,0.5640186,
377,1,0,0,0.8792064,
468,1,0,0,0.9604475,
794,2,1,1,0.86165714,
692,1,0,0,0.9370914,
103,1,0,0,0.94249636,
63,1,1,1,0.71787256,
229,1,0,1,0.63313884,
110,3,0,0,0.9441542,
390,6,0,1,0.6030104,
34,3,0,0,0.6039905,
778,3,0,0,0.9536256,
118,3,0,0,0.643937,
781,3,0,0,0.67514586,
528,2,0,0,0.6032075,
264,12,0,0,0.8896635,
412,4,0,0,0.89936256,
598,2,0,0,0.9634561,
718,2,0,0,0.87876815,
127,1,0,0,0.9278954,
188,1,0,0,0.96303105,
666,1,0,0,0.7393671,
318,11,1,0,0.64943063,
288,1,0,0,0.8587967,
162,1,0,0,0.9043123,
8,1,0,0,0.93475276,
412,7,1,1,0.65187687,
824,4,1,0,0.83076394,
561,1,1,0,0.8464856,
539,1,0,0,0.57472193,
816,1,0,0,0.89559907,
584,1,0,0,0.9375266,
419,1,0,0,0.93327737,
764,1,1,1,0.72322184,
353,3,0,0,0.8923391,
433,1,0,0,0.95911056,
762,1,1,1,0.72344625,
250,13,0,0,0.7838125,
288,2,0,0,0.7862557,
327,1,0,0,0.9618154,
264,22,0,0,0.8935518,
190,2,0,0,0.9611015,
229,2,0,0,0.91762227,
583,1,0,0,0.95742875,
632,7,1,1,0.78275913,
797,2,0,1,0.5053929,
675,1,0,0,0.7489343,
109,2,0,0,0.89421153,
331,1,1,1,0.7452718,
501,6,0,0,0.9581578,
323,1,0,0,0.7820274,
613,1,1,1,0.6272216,
570,2,1,1,0.6009163,
710,3,1,0,0.91675,
318,17,1,1,0.57421756,
297,2,0,0,0.8369915,
622,4,0,0,0.73272336,
288,5,0,0,0.9527441,
299,5,0,0,0.95534104,
290,2,0,0,0.9443624,
51,1,0,0,0.9606048,
372,1,0,0,0.9466338,
313,1,0,0,0.95872915,
150,2,1,0,0.67391676,
264,18,0,0,0.95550734,
740,3,0,0,0.89865947,
659,2,1,1,0.7184562,
210,2,0,0,0.9017756,
191,1,0,0,0.9615835,
185,1,0,1,0.52299803,
468,2,1,0,0.76381135,
169,1,1,0,0.76338756,
701,1,0,0,0.960269,
588,2,1,0,0.88642925,
264,1,0,0,0.9220756,
774,9,0,0,0.9284314,
130,1,0,0,0.91084594,
699,1,0,0,0.95741117,
369,3,0,0,0.8186738,
55,1,0,0,0.91374785,
339,1,1,0,0.8892735,
201,1,1,1,0.706398,
22,2,0,0,0.8063928,
280,3,1,0,0.6031666,
257,3,1,0,0.8395671,
477,1,0,0,0.9443556,
95,3,0,0,0.9634333,
145,2,1,0,0.9221178,
618,4,0,0,0.68246746,
265,1,0,0,0.9429613,
641,1,0,0,0.9616279,
755,1,1,0,0.5826706,
759,2,0,0,0.85825074,
157,1,0,0,0.9508571,
811,2,1,0,0.6429268,
793,3,1,0,0.91361386,
37,3,1,0,0.7549296,
264,8,0,0,0.8612831,
596,2,0,0,0.92392886,
374,1,0,0,0.96209276,
35,1,1,0,0.64496183,
321,1,0,0,0.9556521,
34,2,0,0,0.9348469,
79,1,0,0,0.9478861,
322,4,0,0,0.7210241,
273,4,1,0,0.867726,
397,6,0,0,0.9491432,
235,2,0,0,0.96319956,
228,1,0,0,0.9632093,
490,1,1,0,0.9271148,
814,4,1,0,0.73217815,
465,2,0,0,0.9377874,
265,2,0,0,0.95958,
453,7,0,0,0.95715153,
311,5,1,1,0.5345203,
37,1,0,0,0.6173038,
693,1,1,0,0.88535,
290,4,0,0,0.5296616,
608,2,1,1,0.8284132,
487,4,0,0,0.903409,
571,1,0,0,0.9598928,
419,2,0,0,0.78508794,
498,3,0,0,0.94933146,
787,2,0,1,0.77212477,
202,1,0,0,0.9605685,
484,2,0,0,0.67227507,
784,1,0,0,0.65930045,
493,5,0,0,0.8312254,
12,1,0,0,0.84326243,
506,1,1,1,0.65272343,
719,1,1,1,0.76897347,
562,1,1,1,0.66208214,
525,2,0,0,0.9208897,
664,1,0,0,0.94301426,
459,2,0,0,0.8061754,
632,6,1,1,0.81449485,
640,2,0,0,0.963514,
46,3,0,0,0.9419159,
297,1,0,0,0.7585426,
