comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.36364308
321,3,0,0,0.2689,0.057824742
819,1,1,1,0.9526,0.7333461
746,1,0,0,0.0474,0.14232476
397,8,1,0,0.9526,0.4297653
397,2,0,0,0.0474,0.15659933
264,17,1,0,0.9526,0.4117893
85,1,0,1,0.0474,0.79572976
202,2,1,0,0.9526,0.2853183
282,1,0,0,0.0474,0.26876998
339,6,1,1,0.9526,0.67208135
264,9,0,0,0.0474,0.2524032
628,1,0,0,0.0474,0.033007275
559,1,0,0,0.0474,0.055726428
121,2,1,1,0.9526,0.9733883
342,4,0,0,0.0474,0.096750006
791,1,0,0,0.0474,0.10575585
662,1,0,0,0.2689,0.3959409
578,1,1,0,0.9526,0.35832375
250,10,0,0,0.0474,0.21150143
560,4,1,1,0.9526,1.0587991
250,11,0,0,0.0474,0.39001992
190,3,1,1,0.9526,0.89990276
616,2,0,1,0.2689,0.61723965
48,1,1,1,0.9526,0.87499994
50,1,0,0,0.0474,0.050734486
685,1,0,0,0.0474,0.024364823
174,1,0,0,0.0474,0.02941973
244,2,1,1,0.9526,0.58258116
622,1,0,0,0.0474,0.39016643
354,5,0,1,0.0474,0.7372212
164,3,0,1,0.0474,0.784242
663,1,0,0,0.0474,0.07971552
725,1,0,0,0.0474,0.09143564
647,2,0,0,0.0474,0.015277385
507,3,0,0,0.0474,0.29381603
237,1,1,0,0.9526,0.23901919
553,2,0,0,0.2689,0.09291209
253,4,0,0,0.0474,0.4305773
518,1,0,1,0.2689,0.8770121
693,3,0,0,0.0474,0.2919777
714,1,0,0,0.0474,0.11070289
284,1,0,0,0.2689,0.12065211
760,2,0,0,0.2689,0.43937615
606,2,0,0,0.2689,0.2789396
780,1,0,0,0.2689,0.41529822
121,4,0,0,0.0474,0.29446584
250,2,0,0,0.0474,0.29602963
307,3,0,1,0.2689,0.7251999
604,5,1,1,0.9526,0.8391542
250,9,0,0,0.0474,0.18283604
250,14,0,0,0.0474,0.27185246
264,3,0,0,0.0474,0.17961258
680,1,0,0,0.0474,0.10791978
366,5,0,0,0.0474,0.18110971
524,1,0,1,0.0474,0.5210687
32,5,0,0,0.0474,0.27440843
741,3,1,0,0.9526,0.45683283
267,1,1,1,0.9526,0.71417284
362,1,0,1,0.0474,0.7883052
267,2,0,1,0.0474,0.8532369
11,2,0,0,0.0474,0.3953994
179,1,0,0,0.0474,0.1670252
210,1,0,1,0.0474,0.57230663
377,1,0,0,0.0474,0.2673651
468,1,0,0,0.0474,0.0023401568
794,2,1,1,0.9526,0.90853417
692,1,0,0,0.2689,0.12604521
103,1,0,0,0.0474,0.034609962
63,1,1,1,0.9526,0.9931453
229,1,0,1,0.0474,0.5506992
110,3,0,0,0.0474,0.06010931
390,6,0,1,0.0474,0.7330951
34,3,0,0,0.0474,0.4407065
778,3,0,0,0.0474,0.070842296
118,3,0,0,0.2689,0.37595677
781,3,0,1,0.2689,0.53998494
528,2,0,0,0.2689,0.39937416
264,12,0,0,0.0474,0.31501153
412,4,0,0,0.2689,0.18617766
598,2,0,0,0.2689,0.0798737
718,2,0,0,0.0474,0.19325408
127,1,0,0,0.0474,0.07542425
188,1,0,0,0.0474,0.103926495
666,1,0,0,0.2689,0.34687108
318,11,1,0,0.9526,0.3741169
288,1,0,0,0.0474,0.3567972
162,1,0,0,0.0474,0.237161
8,1,0,0,0.0474,0.06624161
412,7,1,1,0.9526,0.6764069
824,4,1,0,0.9526,0.47485507
561,1,1,1,0.9526,0.51791966
539,1,0,0,0.0474,0.2513289
816,1,0,0,0.0474,0.11108951
584,1,0,0,0.0474,0.22031857
419,1,0,0,0.2689,0.124552354
764,1,1,1,0.9526,0.85920805
353,3,0,0,0.0474,0.33785105
433,1,0,0,0.0474,0.03564522
762,1,1,1,0.9526,0.8147276
250,13,0,0,0.0474,0.45816568
288,2,0,0,0.0474,0.3701621
327,1,0,0,0.0474,0.27702308
264,22,0,0,0.0474,0.19633214
190,2,0,0,0.2689,0.11597255
229,2,0,0,0.0474,0.15697186
583,1,0,0,0.0474,0.030125173
632,7,1,1,0.9526,0.83129036
797,2,0,1,0.2689,0.60461956
675,1,0,0,0.2689,0.12575395
109,2,0,0,0.0474,0.11527571
331,1,1,1,0.9526,0.75182873
501,6,0,0,0.0474,0.06145298
323,1,0,0,0.0474,0.2965309
613,1,1,1,0.9526,0.81425804
570,2,1,1,0.9526,0.6635352
710,3,1,0,0.9526,0.15904032
318,17,1,1,0.9526,0.592431
297,2,0,0,0.0474,0.217646
622,4,0,0,0.0474,0.39708632
288,5,0,0,0.2689,0.07336658
299,5,0,0,0.0474,0.0364804
290,2,0,0,0.2689,0.19300939
51,1,0,0,0.0474,0.14192815
372,1,0,0,0.0474,0.31204164
313,1,0,0,0.0474,0.09064813
150,2,1,0,0.9526,0.3249957
264,18,0,0,0.0474,0.22885334
740,3,0,0,0.0474,0.16375953
659,2,1,1,0.9526,0.8120286
210,2,0,0,0.0474,0.2426302
191,1,0,0,0.0474,0.028000362
185,1,0,1,0.0474,0.63620394
468,2,1,1,0.9526,0.53628534
169,1,1,0,0.9526,0.20696451
701,1,0,0,0.2689,0.4397013
588,2,1,0,0.9526,0.05324268
264,1,0,0,0.0474,0.27475736
774,9,0,0,0.0474,0.05865955
130,1,0,0,0.2689,0.26788288
699,1,0,0,0.0474,0.092613414
369,3,0,1,0.0474,0.5010297
55,1,0,0,0.0474,0.23684983
339,1,1,1,0.9526,0.59392387
201,1,1,1,0.9526,1.0931257
22,2,0,0,0.0474,0.25461295
280,3,1,0,0.9526,0.28575325
257,3,1,1,0.9526,0.5377558
477,1,0,0,0.0474,0.06557414
95,3,0,0,0.0474,0.012861011
145,2,1,0,0.9526,0.18327038
618,4,0,0,0.0474,0.2916414
265,1,0,0,0.0474,0.21873811
641,1,0,0,0.0474,0.040344123
755,1,1,1,0.9526,0.51893765
759,2,0,0,0.0474,0.19517124
157,1,0,0,0.0474,0.09138794
811,2,1,1,0.9526,0.5840227
793,3,1,0,0.9526,0.1459004
37,3,1,1,0.9526,0.5160423
264,8,0,0,0.2689,0.25635046
596,2,0,0,0.0474,0.2824764
374,1,0,0,0.0474,0.13967548
35,1,1,0,0.9526,0.46318734
321,1,0,0,0.0474,0.082123056
34,2,0,0,0.0474,0.17236108
79,1,0,0,0.0474,0.39850187
322,4,0,0,0.2689,0.24683028
273,4,1,0,0.9526,0.17416868
397,6,0,0,0.0474,0.11020656
235,2,0,0,0.0474,0.07664447
228,1,0,0,0.0474,0.019975329
490,1,1,0,0.9526,0.13803513
814,4,1,0,0.9526,0.124881506
465,2,0,0,0.2689,0.11698462
265,2,0,0,0.0474,0.13393371
453,7,0,0,0.0474,0.028290665
311,5,1,1,0.9526,0.711962
37,1,0,1,0.2689,0.8086223
693,1,1,0,0.9526,0.11527729
290,4,0,0,0.2689,0.4019276
608,2,1,1,0.9526,0.8670352
487,4,0,0,0.0474,0.053867366
571,1,0,0,0.2689,0.22989677
419,2,0,0,0.0474,0.24070816
498,3,0,0,0.0474,0.09469792
787,2,0,1,0.0474,0.8616827
202,1,0,0,0.0474,0.14271545
484,2,0,0,0.0474,0.42575184
784,1,0,0,0.2689,0.35141915
493,5,0,0,0.0474,0.23073196
12,1,0,0,0.0474,0.105819196
506,1,1,1,0.9526,0.768202
719,1,1,1,0.9526,0.9668721
562,1,1,1,0.9526,0.8105704
525,2,0,0,0.0474,0.07948531
664,1,0,0,0.0474,0.028945284
459,2,0,1,0.0474,0.5538359
632,6,1,1,0.9526,0.7688984
