comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.16125311
321,3,0,0,0.2689,0.07682392
819,1,1,1,0.9526,0.77076185
746,1,0,0,0.0474,0.1420546
397,8,1,0,0.9526,0.240716
397,2,0,0,0.0474,0.066957295
264,17,1,0,0.9526,0.44571465
85,1,0,0,0.0474,0.11334044
202,2,1,0,0.9526,0.17270015
282,1,0,0,0.0474,0.06444433
339,6,1,1,0.9526,0.8657941
264,9,0,0,0.0474,0.2665093
628,1,0,0,0.0474,0.005793888
559,1,0,0,0.0474,0.06960684
121,2,1,1,0.9526,0.9268204
342,4,0,0,0.0474,0.17650144
791,1,0,0,0.0474,0.17032632
662,1,0,0,0.2689,0.19951314
578,1,1,0,0.9526,0.4959098
250,10,0,0,0.0474,-0.035471573
560,4,1,1,0.9526,0.9100041
250,11,0,1,0.0474,0.5220335
190,3,1,1,0.9526,0.7513902
616,2,0,0,0.2689,0.40513188
48,1,1,1,0.9526,0.9790278
50,1,0,0,0.0474,0.004601501
685,1,0,0,0.0474,-0.048300877
174,1,0,0,0.0474,0.06266393
244,2,1,1,0.9526,0.86478525
622,1,0,0,0.0474,-0.0082828365
354,5,0,0,0.0474,0.2842457
164,3,0,1,0.0474,0.92975914
663,1,0,0,0.0474,0.024058996
725,1,0,0,0.0474,0.14175321
647,2,0,0,0.0474,0.12758967
507,3,0,0,0.0474,0.1859899
237,1,1,0,0.9526,0.4934851
553,2,0,0,0.2689,0.13743222
253,4,0,0,0.0474,0.4299215
518,1,0,1,0.2689,1.0116109
693,3,0,0,0.0474,0.46800673
714,1,0,0,0.0474,0.17717208
284,1,0,0,0.2689,0.1500933
760,2,0,1,0.2689,0.8783575
606,2,0,0,0.2689,0.15958725
780,1,0,0,0.2689,0.46810085
121,4,0,0,0.0474,0.41983134
250,2,0,0,0.0474,0.011359138
307,3,0,0,0.2689,0.19013895
604,5,1,1,0.9526,1.0161524
250,9,0,0,0.0474,0.12563224
250,14,0,0,0.0474,0.0586316
264,3,0,0,0.0474,0.044348698
680,1,0,0,0.0474,0.051047273
366,5,0,0,0.0474,0.028056126
524,1,0,0,0.0474,0.48319778
32,5,0,0,0.0474,0.42820644
741,3,1,0,0.9526,0.4399855
267,1,1,1,0.9526,0.8040865
362,1,0,1,0.0474,0.8975053
267,2,0,1,0.0474,0.71492
11,2,0,0,0.0474,0.19926636
179,1,0,0,0.0474,0.11165297
210,1,0,0,0.0474,0.15331033
377,1,0,0,0.0474,0.15338205
468,1,0,0,0.0474,0.058082003
794,2,1,1,0.9526,1.0334196
692,1,0,0,0.2689,0.026920756
103,1,0,0,0.0474,0.017626546
