comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.24777873
321,3,0,0,0.2689,0.024902154
819,1,1,1,0.9526,0.878822
746,1,0,0,0.0474,0.31083864
397,8,1,0,0.9526,0.25837815
397,2,0,0,0.0474,0.049098704
264,17,1,0,0.9526,0.49422032
85,1,0,1,0.0474,0.52722466
202,2,1,0,0.9526,0.20814762
282,1,0,0,0.0474,0.06248917
339,6,1,1,0.9526,0.6659765
264,9,0,0,0.0474,0.11167016
628,1,0,0,0.0474,0.11269604
559,1,0,0,0.0474,0.20208767
121,2,1,1,0.9526,0.9470116
342,4,0,0,0.0474,-0.016988352
791,1,0,0,0.0474,0.19546571
662,1,0,0,0.2689,0.23575069
578,1,1,0,0.9526,0.43677038
250,10,0,0,0.0474,0.018166061
560,4,1,1,0.9526,0.58444846
250,11,0,0,0.0474,0.36883464
190,3,1,1,0.9526,0.6186699
616,2,0,0,0.2689,0.38220537
48,1,1,1,0.9526,0.7099165
50,1,0,0,0.0474,0.11864243
685,1,0,0,0.0474,0.014308204
174,1,0,0,0.0474,-0.063358
244,2,1,1,0.9526,0.6532726
622,1,0,0,0.0474,-0.021170165
354,5,0,0,0.0474,0.31529987
164,3,0,1,0.0474,0.8955532
663,1,0,0,0.0474,-0.09726388
725,1,0,0,0.0474,0.24082214
647,2,0,0,0.0474,0.21874896
507,3,0,0,0.0474,0.24401933
237,1,1,0,0.9526,0.38689178
553,2,0,0,0.2689,0.101154976
253,4,0,0,0.0474,0.2567093
518,1,0,1,0.2689,0.7915376
693,3,0,0,0.0474,0.28212377
714,1,0,0,0.0474,0.17469718
284,1,0,0,0.2689,0.29322267
760,2,0,1,0.2689,0.6203673
606,2,0,0,0.2689,0.24707611
780,1,0,1,0.2689,0.51183254
121,4,0,0,0.0474,0.38486278
250,2,0,0,0.0474,-0.020279616
307,3,0,0,0.2689,0.1565356
604,5,1,1,0.9526,0.76616096
250,9,0,0,0.0474,0.023041964
250,14,0,0,0.0474,0.1648627
264,3,0,0,0.0474,0.07534452
680,1,0,0,0.0474,0.23559462
366,5,0,0,0.0474,0.09867447
524,1,0,0,0.0474,0.49386117
32,5,0,0,0.0474,0.17926377
741,3,1,1,0.9526,0.5855155
267,1,1,1,0.9526,0.7177637
362,1,0,1,0.0474,0.79045695
267,2,0,0,0.0474,0.35191244
11,2,0,0,0.0474,0.37586176
179,1,0,0,0.0474,0.20905234
210,1,0,1,0.0474,0.50407684
377,1,0,0,0.0474,0.36272734
468,1,0,0,0.0474,-0.11495885
794,2,1,1,0.9526,0.90944666
692,1,0,0,0.2689,0.39804876
103,1,0,0,0.0474,-0.03687669
63,1,1,1,0.9526,0.86717564
229,1,0,0,0.0474,0.48477036
110,3,0,0,0.0474,0.097632386
390,6,0,0,0.0474,0.4552815
34,3,0,0,0.0474,0.36784604
778,3,0,0,0.0474,0.12548977
118,3,0,1,0.2689,0.5568997
781,3,0,0,0.2689,0.34408692
528,2,0,0,0.2689,0.26364103
264,12,0,0,0.0474,0.19537044
412,4,0,0,0.2689,0.19206661
598,2,0,0,0.2689,0.14714757
718,2,0,0,0.0474,0.19828598
127,1,0,0,0.0474,0.22388402
188,1,0,0,0.0474,0.12691593
666,1,0,0,0.2689,0.14978373
