comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.6197265,1.1277865171432495
321,3,0,0,0.9504866,
819,1,1,1,0.8258089,
746,1,0,0,0.86176175,
397,8,1,0,0.86728966,
397,2,0,0,0.8938045,
264,17,1,1,0.5098203,
85,1,0,0,0.6620998,
202,2,1,0,0.7810178,
282,1,0,0,0.9437192,
339,6,1,0,0.5138391,
264,9,0,0,0.89784646,
628,1,0,0,0.86940163,
559,1,0,0,0.90118396,
121,2,1,0,0.50006735,
342,4,0,0,0.5527289,
791,1,0,0,0.8938937,
662,1,0,0,0.83103895,
578,1,1,0,0.59180254,
250,10,0,0,0.5949094,
560,4,1,1,0.7734505,
250,11,0,1,0.609477,
190,3,1,1,0.69038576,
616,2,0,0,0.5228442,
48,1,1,0,0.7259218,
50,1,0,0,0.90148747,
685,1,0,0,0.9525247,
174,1,0,0,0.8823603,
244,2,1,0,0.50973976,
622,1,0,0,0.954976,
354,5,0,0,0.5260826,
164,3,0,1,0.5214852,
663,1,0,0,0.92542887,
725,1,0,0,0.92065954,
647,2,0,0,0.746921,
507,3,0,1,0.52646184,
237,1,1,0,0.70480466,
553,2,0,0,0.9500938,
253,4,0,0,0.6777793,
518,1,0,0,0.5300917,
693,3,0,0,0.52486783,
714,1,0,0,0.8907345,
284,1,0,0,0.68780017,
760,2,0,0,0.8284639,
606,2,0,0,0.64428145,
780,1,0,0,0.69026804,
121,4,0,0,0.81841964,
250,2,0,0,0.8799102,
307,3,0,0,0.623661,
604,5,1,1,0.5105726,
250,9,0,0,0.8342317,
250,14,0,0,0.5700731,
264,3,0,0,0.9389962,
680,1,0,0,0.9016875,
366,5,0,0,0.5317028,
524,1,0,0,0.5364397,
32,5,0,1,0.5345603,
741,3,1,1,0.53441846,
267,1,1,1,0.7258858,
362,1,0,1,0.52555937,
267,2,0,1,0.7285781,
11,2,0,0,0.8625153,
179,1,0,0,0.9114835,
210,1,0,0,0.5064648,
377,1,0,0,0.5470381,
468,1,0,0,0.9438215,
794,2,1,0,0.5210273,
