comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.7715392,1.5376598834991455
321,3,0,0,0.94121504,
819,1,1,1,0.8692291,
746,1,0,0,0.80673355,
397,8,1,0,0.72952026,
397,2,0,0,0.93630666,
264,17,1,1,0.72581315,
85,1,0,0,0.59771746,
202,2,1,0,0.9294873,
282,1,0,0,0.92849565,
339,6,1,1,0.6814215,
264,9,0,0,0.9210086,
628,1,0,0,0.9422856,
559,1,0,0,0.88683224,
121,2,1,1,0.8618566,
342,4,0,0,0.92554647,
791,1,0,0,0.9375563,
662,1,0,0,0.72784555,
578,1,1,0,0.747014,
250,10,0,0,0.85310537,
560,4,1,1,0.89204973,
250,11,0,0,0.68621325,
190,3,1,1,0.7288704,
616,2,0,1,0.6327714,
48,1,1,1,0.7750069,
50,1,0,0,0.9263011,
685,1,0,0,0.9343969,
174,1,0,0,0.9387851,
244,2,1,1,0.71704406,
622,1,0,0,0.9412653,
354,5,0,1,0.5445275,
164,3,0,1,0.7952199,
663,1,0,0,0.94098973,
725,1,0,0,0.9363547,
647,2,0,0,0.89009416,
507,3,0,0,0.8632942,
237,1,1,0,0.7944217,
553,2,0,0,0.9386273,
253,4,0,0,0.53832555,
518,1,0,1,0.69500375,
693,3,0,0,0.74463296,
714,1,0,0,0.9280185,
284,1,0,0,0.9132057,
760,2,0,0,0.6955173,
606,2,0,0,0.7144768,
780,1,0,0,0.93818957,
121,4,0,0,0.84882814,
250,2,0,0,0.86208016,
307,3,0,0,0.6760818,
604,5,1,1,0.78510493,
250,9,0,0,0.8759135,
250,14,0,0,0.79354465,
264,3,0,0,0.9464119,
680,1,0,0,0.93062073,
366,5,0,0,0.6185013,
524,1,0,1,0.6524394,
32,5,0,0,0.8044217,
741,3,1,1,0.5688888,
267,1,1,1,0.6187755,
362,1,0,1,0.80858856,
267,2,0,1,0.716444,
11,2,0,0,0.58361536,
179,1,0,0,0.9271272,
210,1,0,0,0.75281787,
377,1,0,0,0.6527855,
468,1,0,0,0.9539858,
794,2,1,1,0.86854345,
692,1,0,0,0.93872625,
103,1,0,0,0.69711834,
63,1,1,1,0.85116315,
229,1,0,1,0.63966805,
110,3,0,0,0.9146794,
390,6,0,1,0.618332,
34,3,0,0,0.69177526,
778,3,0,0,0.93061435,
118,3,0,0,0.75278467,
781,3,0,0,0.50341433,
528,2,0,0,0.89760953,
264,12,0,0,0.663752,
412,4,0,0,0.8669575,
598,2,0,0,0.93532217,
718,2,0,0,0.88125634,
127,1,0,0,0.91046387,
188,1,0,0,0.9312614,
666,1,0,0,0.8610065,
318,11,1,0,0.69523156,
288,1,0,0,0.9272769,
162,1,0,0,0.9233168,
8,1,0,0,0.90403223,
412,7,1,1,0.82113546,
824,4,1,0,0.788134,
561,1,1,1,0.64942497,
539,1,0,1,0.7039061,
816,1,0,0,0.8590682,
584,1,0,0,0.87217385,
