comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.21955965
321,3,0,0,0.2689,0.10074161
819,1,1,1,0.9526,1.1057839
746,1,0,0,0.0474,0.212258
397,8,1,0,0.9526,0.42888957
397,2,0,0,0.0474,0.060548414
264,17,1,1,0.9526,0.79865706
85,1,0,0,0.0474,0.119430274
202,2,1,0,0.9526,0.38679695
282,1,0,0,0.0474,0.05180858
339,6,1,1,0.9526,0.6307313
264,9,0,0,0.0474,0.16215204
628,1,0,0,0.0474,0.045758456
559,1,0,0,0.0474,0.1622788
121,2,1,1,0.9526,1.0966175
342,4,0,0,0.0474,0.22073121
791,1,0,0,0.0474,0.111877054
662,1,0,0,0.2689,0.23488753
578,1,1,0,0.9526,0.33757815
250,10,0,0,0.0474,0.24618252
560,4,1,1,0.9526,0.7843295
250,11,0,0,0.0474,0.43237692
190,3,1,1,0.9526,0.8818773
616,2,0,0,0.2689,0.22621296
48,1,1,1,0.9526,0.5806832
50,1,0,0,0.0474,0.063789636
685,1,0,0,0.0474,-0.026858227
174,1,0,0,0.0474,0.022946239
244,2,1,1,0.9526,0.7556031
622,1,0,0,0.0474,-0.048933253
354,5,0,0,0.0474,0.16848892
164,3,0,1,0.0474,0.8437525
663,1,0,0,0.0474,-0.039674215
725,1,0,0,0.0474,0.15343228
647,2,0,0,0.0474,0.20042682
507,3,0,0,0.0474,0.30713528
237,1,1,0,0.9526,0.42296028
553,2,0,0,0.2689,0.20552857
253,4,0,0,0.0474,0.4595256
518,1,0,0,0.2689,0.4698121
693,3,0,0,0.0474,0.41342482
714,1,0,0,0.0474,0.21746999
284,1,0,0,0.2689,0.20369254
760,2,0,1,0.2689,0.5907215
606,2,0,0,0.2689,0.09360723
780,1,0,0,0.2689,0.4318283
121,4,0,0,0.0474,0.36103395
250,2,0,0,0.0474,0.10519388
307,3,0,0,0.2689,0.20643708
604,5,1,1,0.9526,0.98298645
250,9,0,0,0.0474,0.16681628
250,14,0,0,0.0474,0.027124902
264,3,0,0,0.0474,0.3536922
680,1,0,0,0.0474,0.109693475
366,5,0,0,0.0474,0.14436753
524,1,0,0,0.0474,0.27940664
32,5,0,0,0.0474,0.4902428
741,3,1,0,0.9526,0.39771473
267,1,1,1,0.9526,0.5341617
362,1,0,1,0.0474,0.6059458
267,2,0,1,0.0474,0.57030946
11,2,0,0,0.0474,0.15490396
179,1,0,0,0.0474,0.17917764
210,1,0,0,0.0474,0.4339706
377,1,0,0,0.0474,0.17297496
468,1,0,0,0.0474,0.025905324
794,2,1,1,0.9526,0.94885826
692,1,0,0,0.2689,0.12316145
103,1,0,0,0.0474,-0.030491835
63,1,1,1,0.9526,0.771383
229,1,0,0,0.0474,0.31620964
110,3,0,0,0.0474,0.29506493
390,6,0,0,0.0474,0.3759395
34,3,0,0,0.0474,0.37675223
778,3,0,0,0.0474,0.053424135
118,3,0,0,0.2689,0.47503892
781,3,0,0,0.2689,0.35284355
528,2,0,0,0.2689,0.4032027
264,12,0,0,0.0474,0.3884088
412,4,0,0,0.2689,0.3631593
598,2,0,0,0.2689,0.13252486
718,2,0,0,0.0474,0.18225165
127,1,0,0,0.0474,0.26193675
188,1,0,0,0.0474,0.19189122
666,1,0,0,0.2689,0.0598617
318,11,1,1,0.9526,0.62381965
288,1,0,0,0.0474,0.13868567
162,1,0,0,0.0474,0.21550046
8,1,0,0,0.0474,0.3051129
412,7,1,1,0.9526,0.8956231
824,4,1,1,0.9526,0.6628438
561,1,1,0,0.9526,0.36372104
539,1,0,0,0.0474,0.2706507
816,1,0,0,0.0474,0.23941068
584,1,0,0,0.0474,0.3357845
419,1,0,0,0.2689,0.16220698
764,1,1,1,0.9526,0.7780713
353,3,0,0,0.0474,0.08820835
433,1,0,0,0.0474,0.07659918
762,1,1,1,0.9526,0.700657
250,13,0,0,0.0474,0.12635641
288,2,0,0,0.0474,0.17782599
327,1,0,0,0.0474,0.077198766
264,22,0,0,0.0474,0.36912915
190,2,0,0,0.2689,0.22182254
229,2,0,0,0.0474,0.104447454
583,1,0,0,0.0474,0.16315506
632,7,1,1,0.9526,1.166804
797,2,0,1,0.2689,0.5392964
675,1,0,0,0.2689,0.28803834
109,2,0,0,0.0474,0.4577447
331,1,1,1,0.9526,0.63139176
501,6,0,0,0.0474,0.080196574
323,1,0,0,0.0474,0.11982733
613,1,1,1,0.9526,0.6654551
570,2,1,1,0.9526,0.564754
710,3,1,0,0.9526,0.09676887
318,17,1,0,0.9526,0.3692413
297,2,0,0,0.0474,0.20688865
622,4,0,0,0.0474,0.39050242
288,5,0,0,0.2689,0.15504226
299,5,0,0,0.0474,0.17513216
290,2,0,0,0.2689,0.116550565
51,1,0,0,0.0474,0.050884884
372,1,0,1,0.0474,0.52055544
313,1,0,0,0.0474,0.09652433
150,2,1,0,0.9526,0.3677329
264,18,0,0,0.0474,0.17787196
740,3,0,0,0.0474,0.21477632
659,2,1,1,0.9526,0.7017348
210,2,0,0,0.0474,0.2095314
191,1,0,0,0.0474,0.09613862
185,1,0,0,0.0474,0.47684848
468,2,1,0,0.9526,0.26460642
169,1,1,0,0.9526,0.2377357
701,1,0,0,0.2689,0.257142
588,2,1,0,0.9526,0.42009446
264,1,0,0,0.0474,0.3580325
774,9,0,0,0.0474,0.280317
130,1,0,0,0.2689,0.16212249
699,1,0,0,0.0474,0.22819458
369,3,0,1,0.0474,0.53031087
55,1,0,0,0.0474,0.2899115
339,1,1,0,0.9526,0.24067262
201,1,1,1,0.9526,0.963603
22,2,0,0,0.0474,0.27103707
280,3,1,1,0.9526,0.5404679
257,3,1,1,0.9526,0.5815116
477,1,0,0,0.0474,0.07838434
95,3,0,0,0.0474,0.27188823
145,2,1,0,0.9526,0.08475752
618,4,0,0,0.0474,0.11035788
265,1,0,0,0.0474,0.15168115
641,1,0,0,0.0474,0.09609605
755,1,1,1,0.9526,0.560768
759,2,0,0,0.0474,0.3764454
157,1,0,0,0.0474,0.030473642
811,2,1,0,0.9526,0.38875854
793,3,1,0,0.9526,0.4053715
37,3,1,1,0.9526,0.7126271
264,8,0,0,0.2689,0.4159294
596,2,0,0,0.0474,0.079068355
374,1,0,0,0.0474,0.04410266
35,1,1,1,0.9526,0.5033751
321,1,0,0,0.0474,0.2646452
34,2,0,0,0.0474,0.116334856
79,1,0,0,0.0474,0.14451635
322,4,0,0,0.2689,0.12517583
273,4,1,0,0.9526,0.33647937
397,6,0,0,0.0474,0.13893633
235,2,0,0,0.0474,0.083921775
228,1,0,0,0.0474,0.06936121
490,1,1,0,0.9526,0.06922949
814,4,1,0,0.9526,0.29606104
