comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.7548747,1.2940802574157715
321,3,0,0,0.9567008,
819,1,1,1,0.9289591,
746,1,0,0,0.89945114,
397,8,1,1,0.6703833,
397,2,0,0,0.90147656,
264,17,1,1,0.9483545,
85,1,0,0,0.7936945,
202,2,1,0,0.80600375,
282,1,0,0,0.93353236,
339,6,1,1,0.7964497,
264,9,0,0,0.9024333,
628,1,0,0,0.95098186,
559,1,0,0,0.8240707,
121,2,1,1,0.9494521,
342,4,0,0,0.9406539,
791,1,0,0,0.554179,
662,1,0,0,0.9362226,
578,1,1,0,0.6366349,
250,10,0,0,0.79647434,
560,4,1,1,0.8790652,
250,11,0,1,0.69963455,
190,3,1,1,0.9505296,
616,2,0,1,0.66493964,
48,1,1,0,0.64651793,
50,1,0,0,0.9573073,
685,1,0,0,0.9616201,
174,1,0,0,0.86904335,
244,2,1,1,0.9182598,
622,1,0,0,0.93160856,
354,5,0,0,0.7546242,
164,3,0,1,0.88095623,
663,1,0,0,0.9699009,
725,1,0,0,0.9411235,
647,2,0,0,0.75835323,
507,3,0,0,0.796558,
237,1,1,1,0.54262894,
553,2,0,0,0.9059718,
253,4,0,1,0.77297777,
518,1,0,1,0.82910705,
693,3,0,0,0.55828,
714,1,0,0,0.8817443,
284,1,0,0,0.86825305,
760,2,0,1,0.9085722,
606,2,0,0,0.82601917,
780,1,0,0,0.71940136,
121,4,0,0,0.67755276,
250,2,0,0,0.96405977,
307,3,0,0,0.79984677,
604,5,1,1,0.9432911,
250,9,0,0,0.87259996,
250,14,0,0,0.7591014,
264,3,0,0,0.90882754,
680,1,0,0,0.901748,
366,5,0,0,0.94918793,
524,1,0,1,0.5276702,
32,5,0,1,0.58709794,
741,3,1,1,0.8620761,
267,1,1,1,0.8021094,
362,1,0,1,0.8286456,
267,2,0,1,0.669525,
11,2,0,0,0.59926665,
179,1,0,0,0.86583996,
210,1,0,1,0.63616896,
377,1,0,0,0.7408688,
468,1,0,0,0.97056645,
794,2,1,1,0.94633067,
692,1,0,0,0.62040824,
103,1,0,0,0.96545404,
63,1,1,1,0.8903566,
229,1,0,1,0.52985847,
110,3,0,0,0.92385817,
390,6,0,1,0.5093696,
34,3,0,0,0.5518791,
778,3,0,0,0.9598228,
118,3,0,1,0.8065758,
781,3,0,0,0.7696216,
528,2,0,1,0.51945645,
264,12,0,1,0.54853994,
412,4,0,0,0.66560024,
598,2,0,0,0.9723159,
718,2,0,0,0.6182233,
127,1,0,0,0.51982075,
188,1,0,0,0.9349649,
666,1,0,0,0.93902177,
318,11,1,1,0.6031398,
288,1,0,0,0.9132587,
162,1,0,0,0.91334254,
8,1,0,1,0.6392865,
412,7,1,1,0.8149222,
824,4,1,0,0.74207664,
561,1,1,0,0.57103777,
539,1,0,0,0.7711322,
816,1,0,0,0.9044945,
584,1,0,0,0.67867506,
419,1,0,0,0.89466643,
764,1,1,1,0.91128546,
353,3,0,0,0.88404894,
