comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.7259871,1.3513158559799194
321,3,0,0,0.96105224,
819,1,1,1,0.80022955,
746,1,0,0,0.8072707,
397,8,1,0,0.81805,
397,2,0,0,0.8760934,
264,17,1,1,0.83264047,
85,1,0,0,0.63320816,
202,2,1,0,0.60855895,
282,1,0,0,0.9637688,
339,6,1,1,0.7412377,
264,9,0,0,0.9393204,
628,1,0,0,0.84759,
559,1,0,0,0.79117507,
121,2,1,1,0.8883263,
342,4,0,0,0.8369468,
791,1,0,0,0.9324595,
662,1,0,0,0.85896873,
578,1,1,0,0.6852396,
250,10,0,0,0.69059217,
560,4,1,1,0.6531636,
250,11,0,0,0.53533566,
190,3,1,0,0.52707005,
616,2,0,1,0.5024788,
48,1,1,0,0.5055633,
50,1,0,0,0.9305548,
685,1,0,0,0.94962096,
174,1,0,0,0.96213037,
244,2,1,0,0.6811441,
622,1,0,0,0.9674499,
354,5,0,0,0.8154917,
164,3,0,1,0.8650072,
663,1,0,0,0.92617697,
725,1,0,0,0.9731482,
647,2,0,0,0.94499177,
507,3,0,1,0.62267816,
237,1,1,0,0.6243701,
553,2,0,0,0.97168666,
253,4,0,0,0.5712389,
518,1,0,1,0.73317116,
693,3,0,0,0.6613744,
714,1,0,0,0.9538673,
284,1,0,0,0.8813353,
760,2,0,0,0.8235436,
606,2,0,0,0.79503447,
780,1,0,0,0.6870457,
121,4,0,0,0.8716979,
250,2,0,0,0.9287395,
307,3,0,0,0.65791965,
604,5,1,1,0.86548215,
250,9,0,0,0.891533,
250,14,0,0,0.79333115,
264,3,0,0,0.95651066,
680,1,0,0,0.8901163,
366,5,0,0,0.85882133,
524,1,0,0,0.8023147,
32,5,0,1,0.6503565,
741,3,1,0,0.57131994,
267,1,1,1,0.500881,
362,1,0,1,0.844054,
267,2,0,1,0.61862427,
11,2,0,0,0.91029036,
179,1,0,0,0.9339711,
210,1,0,0,0.59570026,
377,1,0,0,0.70448446,
468,1,0,0,0.96842813,
794,2,1,1,0.7931922,
692,1,0,0,0.93214536,
103,1,0,0,0.8666385,
63,1,1,1,0.7210635,
229,1,0,1,0.68691415,
110,3,0,0,0.94667315,
390,6,0,1,0.5808583,
34,3,0,0,0.57285446,
778,3,0,0,0.8847496,
118,3,0,1,0.64132977,
781,3,0,0,0.65721375,
528,2,0,0,0.6748054,
264,12,0,0,0.7386062,
412,4,0,0,0.81346714,
598,2,0,0,0.96617234,
718,2,0,0,0.622312,
127,1,0,0,0.7073907,
188,1,0,0,0.9730936,
666,1,0,0,0.7523503,
318,11,1,0,0.7025754,
288,1,0,0,0.6352381,
162,1,0,0,0.92878586,
8,1,0,0,0.9093376,
412,7,1,0,0.5731556,
824,4,1,0,0.78276664,
561,1,1,0,0.57364494,
539,1,0,0,0.87557214,
816,1,0,0,0.8902133,
584,1,0,0,0.8572965,
419,1,0,0,0.8731282,
764,1,1,1,0.69172347,
353,3,0,0,0.8081485,
433,1,0,0,0.97120327,
762,1,1,0,0.5321993,
250,13,0,0,0.66837347,
288,2,0,0,0.76780015,
327,1,0,0,0.97402734,
264,22,0,0,0.9059596,
190,2,0,0,0.9661717,
229,2,0,0,0.8728886,
583,1,0,0,0.94833326,
632,7,1,1,0.7467436,
797,2,0,0,0.50596774,
675,1,0,1,0.54633564,
109,2,0,1,0.67046475,
331,1,1,1,0.5109999,
501,6,0,0,0.96547925,
323,1,0,0,0.7469036,
613,1,1,1,0.76404464,
570,2,1,0,0.6139131,
710,3,1,0,0.8587751,
318,17,1,0,0.5734632,
297,2,0,0,0.85547525,
622,4,0,0,0.78016067,
288,5,0,0,0.902064,
299,5,0,0,0.96038395,
290,2,0,0,0.9565604,
51,1,0,0,0.9118098,
