comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,1,0.5015178,-89.33271026611328
321,3,0,1,0.5063781,
819,1,1,0,0.5003462,
746,1,0,1,0.503062,
397,8,1,1,0.50218326,
397,2,0,1,0.50457346,
264,17,1,0,0.5017933,
85,1,0,1,0.50175214,
202,2,1,1,0.50290006,
282,1,0,1,0.50686395,
339,6,1,1,0.50027794,
264,9,0,1,0.5062144,
628,1,0,1,0.50250965,
559,1,0,1,0.5013246,
121,2,1,0,0.5004571,
342,4,0,1,0.50492644,
791,1,0,1,0.50646144,
662,1,0,1,0.5041849,
578,1,1,1,0.501704,
250,10,0,1,0.502426,
560,4,1,0,0.50016457,
250,11,0,1,0.50143516,
190,3,1,1,0.5007516,
616,2,0,1,0.5020603,
48,1,1,1,0.50176346,
50,1,0,1,0.5042351,
685,1,0,1,0.5070037,
174,1,0,1,0.50492114,
244,2,1,1,0.50100094,
622,1,0,1,0.50747925,
354,5,0,1,0.50348353,
164,3,0,0,0.50032914,
663,1,0,1,0.50760806,
725,1,0,1,0.5075699,
647,2,0,1,0.5045155,
507,3,0,0,0.5001855,
237,1,1,1,0.50156087,
553,2,0,1,0.50574464,
253,4,0,1,0.50083965,
518,1,0,1,0.5001557,
693,3,0,1,0.5018629,
714,1,0,1,0.50606453,
284,1,0,1,0.50524855,
760,2,0,1,0.50304073,
606,2,0,1,0.5020448,
780,1,0,1,0.50402564,
121,4,0,1,0.5026122,
250,2,0,1,0.5048585,
307,3,0,1,0.5022121,
604,5,1,1,0.5001558,
250,9,0,1,0.50515157,
250,14,0,1,0.50280553,
264,3,0,1,0.5064277,
680,1,0,1,0.50536406,
366,5,0,1,0.5033253,
524,1,0,1,0.5019026,
32,5,0,1,0.5004073,
741,3,1,0,0.50009644,
267,1,1,1,0.5008687,
362,1,0,0,0.50072974,
267,2,0,1,0.5000792,
11,2,0,1,0.5050254,
179,1,0,1,0.50552756,
210,1,0,1,0.500626,
377,1,0,1,0.5029615,
468,1,0,1,0.50750613,
794,2,1,0,0.5008126,
692,1,0,1,0.5061612,
103,1,0,1,0.50421005,
63,1,1,1,0.500141,
229,1,0,1,0.5017156,
110,3,0,1,0.50783193,
390,6,0,1,0.5032241,
34,3,0,1,0.50087494,
778,3,0,1,0.5042172,
118,3,0,1,0.5003938,
781,3,0,1,0.5014294,
528,2,0,1,0.5028965,
