comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.1145603
321,3,0,0,0.2689,0.017897341
819,1,1,1,0.9526,0.87455237
746,1,0,0,0.0474,0.059932277
397,8,1,0,0.9526,0.37022743
397,2,0,0,0.0474,0.014588087
264,17,1,1,0.9526,0.7167091
85,1,0,0,0.0474,0.09796535
202,2,1,0,0.9526,0.28900114
282,1,0,0,0.0474,0.0143090775
339,6,1,1,0.9526,0.8450366
264,9,0,0,0.0474,0.1285496
628,1,0,0,0.0474,0.027718429
559,1,0,0,0.0474,0.181512
121,2,1,1,0.9526,1.0537974
342,4,0,0,0.0474,0.1389869
791,1,0,0,0.0474,0.098663926
662,1,0,0,0.2689,0.2534604
578,1,1,0,0.9526,0.34509856
250,10,0,0,0.0474,0.08682235
560,4,1,1,0.9526,0.6391327
250,11,0,1,0.0474,0.5048717
190,3,1,1,0.9526,0.7169134
616,2,0,0,0.2689,0.15194201
48,1,1,1,0.9526,0.6696583
50,1,0,0,0.0474,0.06339755
685,1,0,0,0.0474,0.009534835
174,1,0,0,0.0474,-0.044151306
244,2,1,1,0.9526,0.770567
622,1,0,0,0.0474,0.07435725
354,5,0,0,0.0474,0.3674726
164,3,0,1,0.0474,0.7262501
663,1,0,0,0.0474,-0.023156688
725,1,0,0,0.0474,0.13896073
647,2,0,0,0.0474,0.21939269
507,3,0,0,0.0474,0.14509095
237,1,1,0,0.9526,0.47364524
553,2,0,0,0.2689,0.19356006
253,4,0,0,0.0474,0.27019775
518,1,0,1,0.2689,0.6876619
693,3,0,0,0.0474,0.27975464
714,1,0,0,0.0474,0.07594156
284,1,0,0,0.2689,0.21409874
760,2,0,0,0.2689,0.4943595
606,2,0,0,0.2689,0.25057885
780,1,0,0,0.2689,0.2944297
121,4,0,0,0.0474,0.20032525
250,2,0,0,0.0474,0.10245452
307,3,0,0,0.2689,0.11923671
604,5,1,1,0.9526,0.847811
250,9,0,0,0.0474,0.14787863
250,14,0,0,0.0474,0.18807526
264,3,0,0,0.0474,0.10632323
680,1,0,0,0.0474,0.19536313
366,5,0,0,0.0474,0.046993736
524,1,0,0,0.0474,0.4388001
32,5,0,1,0.0474,0.6184486
741,3,1,1,0.9526,0.51871324
267,1,1,1,0.9526,0.6503063
362,1,0,1,0.0474,0.9008963
267,2,0,0,0.0474,0.4023582
11,2,0,0,0.0474,0.26648438
179,1,0,0,0.0474,0.13724671
210,1,0,0,0.0474,0.47488034
377,1,0,0,0.0474,0.0936805
468,1,0,0,0.0474,0.007594149
794,2,1,1,0.9526,0.56617236
692,1,0,0,0.2689,-0.019631412
103,1,0,0,0.0474,-0.09814179
63,1,1,1,0.9526,1.0436509
229,1,0,0,0.0474,0.14126718
110,3,0,0,0.0474,0.18621616
390,6,0,1,0.0474,0.5829985
34,3,0,0,0.0474,0.3399151
778,3,0,0,0.0474,0.049273435
118,3,0,1,0.2689,0.62068963
781,3,0,0,0.2689,0.4387873
528,2,0,0,0.2689,0.27725652
264,12,0,0,0.0474,0.12911989
412,4,0,0,0.2689,0.35813493
598,2,0,0,0.2689,0.05639819
718,2,0,0,0.0474,0.26391456
127,1,0,0,0.0474,0.27174348
188,1,0,0,0.0474,0.060207803
666,1,0,0,0.2689,0.103678495
318,11,1,1,0.9526,0.6321181
288,1,0,0,0.0474,0.28276363
162,1,0,0,0.0474,0.1603025
8,1,0,0,0.0474,0.17781885
412,7,1,1,0.9526,0.9019845
824,4,1,0,0.9526,0.46374053
561,1,1,0,0.9526,0.34944892
539,1,0,0,0.0474,0.29965416
816,1,0,0,0.0474,0.20375766
584,1,0,0,0.0474,0.19558229
419,1,0,0,0.2689,0.20001538
764,1,1,1,0.9526,0.8160505
353,3,0,0,0.0474,0.09248696
433,1,0,0,0.0474,0.08052968
762,1,1,1,0.9526,0.8235956
250,13,0,0,0.0474,0.25198704
288,2,0,0,0.0474,0.27993238
327,1,0,0,0.0474,0.05116632
264,22,0,0,0.0474,0.33113757
190,2,0,0,0.2689,0.07395173
229,2,0,0,0.0474,0.026293494
583,1,0,0,0.0474,0.076997824
632,7,1,1,0.9526,1.0599148
797,2,0,0,0.2689,0.44846746
675,1,0,0,0.2689,0.4049724
109,2,0,0,0.0474,0.30355316
331,1,1,1,0.9526,0.6487898
501,6,0,0,0.0474,0.042433195
323,1,0,0,0.0474,0.39900213
613,1,1,1,0.9526,0.6953134
570,2,1,1,0.9526,0.6776043
710,3,1,0,0.9526,0.18047893
318,17,1,1,0.9526,0.66884154
297,2,0,0,0.0474,0.3607892
622,4,0,0,0.0474,0.29854003
288,5,0,0,0.2689,0.24808171
299,5,0,0,0.0474,0.02578343
290,2,0,0,0.2689,0.1384736
51,1,0,0,0.0474,-0.02236888
372,1,0,0,0.0474,0.37087
313,1,0,0,0.0474,0.095728375
150,2,1,0,0.9526,0.2414715
264,18,0,0,0.0474,0.14054126
740,3,0,0,0.0474,0.2144757
659,2,1,1,0.9526,0.70849925
210,2,0,0,0.0474,0.2928686
191,1,0,0,0.0474,-0.01758055
185,1,0,1,0.0474,0.52372247
468,2,1,0,0.9526,0.31841853
169,1,1,0,0.9526,0.32501593
701,1,0,0,0.2689,0.22386166
588,2,1,0,0.9526,0.146021
264,1,0,0,0.0474,0.1589278
774,9,0,0,0.0474,0.2653195
130,1,0,0,0.2689,0.17450772
699,1,0,0,0.0474,0.16701366
369,3,0,1,0.0474,0.79571396
55,1,0,0,0.0474,0.48736474
339,1,1,0,0.9526,0.2552562
201,1,1,1,0.9526,0.63153183
22,2,0,0,0.0474,0.18085006
280,3,1,0,0.9526,0.36095193
257,3,1,0,0.9526,0.4711744
477,1,0,0,0.0474,0.10398474
95,3,0,0,0.0474,0.23667704
145,2,1,0,0.9526,0.06552954
618,4,0,0,0.0474,0.089872845
265,1,0,0,0.0474,0.124512576
641,1,0,0,0.0474,0.12956859
755,1,1,1,0.9526,0.5841497
759,2,0,0,0.0474,0.48949742
157,1,0,0,0.0474,-0.0010243622
811,2,1,0,0.9526,0.35503453
793,3,1,0,0.9526,0.32296354
37,3,1,1,0.9526,0.6187897
264,8,0,0,0.2689,0.37523594
596,2,0,0,0.0474,0.16533346
374,1,0,0,0.0474,0.017568318
35,1,1,0,0.9526,0.49586913
321,1,0,0,0.0474,0.2851762
34,2,0,0,0.0474,0.19205585
79,1,0,0,0.0474,0.021885408
322,4,0,0,0.2689,0.1156183
273,4,1,0,0.9526,0.2738354
397,6,0,0,0.0474,0.017102957
235,2,0,0,0.0474,0.08337286
228,1,0,0,0.0474,0.0006640847
490,1,1,0,0.9526,0.018037371
814,4,1,0,0.9526,0.32227585
465,2,0,0,0.2689,0.07381208
265,2,0,0,0.0474,0.008350733
453,7,0,0,0.0474,0.042575844
311,5,1,1,0.9526,0.7332239
37,1,0,0,0.2689,0.35987964
693,1,1,0,0.9526,0.30822912
290,4,0,0,0.2689,0.4702841
608,2,1,1,0.9526,0.91768706
487,4,0,0,0.0474,0.33032635
571,1,0,0,0.2689,0.265265
419,2,0,0,0.0474,0.25518015
498,3,0,0,0.0474,-0.024917558
787,2,0,1,0.0474,1.0182563
202,1,0,0,0.0474,0.06574131
484,2,0,0,0.0474,0.45694172
784,1,0,0,0.2689,0.3181159
493,5,0,0,0.0474,0.18204963
12,1,0,0,0.0474,0.054806504
506,1,1,1,0.9526,0.7228623
719,1,1,1,0.9526,0.9125733
562,1,1,1,0.9526,0.932748
525,2,0,0,0.0474,0.06461776
