comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.41912323
321,3,0,0,0.2689,0.11341809
819,1,1,1,0.9526,0.5156081
746,1,0,0,0.0474,0.26939416
397,8,1,0,0.9526,0.39713362
397,2,0,0,0.0474,0.03917619
264,17,1,0,0.9526,0.20986666
85,1,0,0,0.0474,0.4889688
202,2,1,0,0.9526,0.26683858
282,1,0,0,0.0474,0.20630385
339,6,1,1,0.9526,0.7847961
264,9,0,0,0.0474,0.19430044
628,1,0,0,0.0474,0.11611067
559,1,0,0,0.0474,0.14002483
121,2,1,1,0.9526,0.7918878
342,4,0,0,0.0474,0.23187904
791,1,0,0,0.0474,0.09474419
662,1,0,0,0.2689,0.33735332
578,1,1,0,0.9526,0.39112702
250,10,0,0,0.0474,0.23578957
560,4,1,1,0.9526,0.96839255
250,11,0,0,0.0474,0.2616879
190,3,1,1,0.9526,0.7817572
616,2,0,0,0.2689,0.48823234
48,1,1,1,0.9526,0.66797316
50,1,0,0,0.0474,0.1398585
685,1,0,0,0.0474,0.029531918
174,1,0,0,0.0474,0.03075583
244,2,1,1,0.9526,0.7327598
622,1,0,0,0.0474,0.29541582
354,5,0,1,0.0474,0.5800174
164,3,0,1,0.0474,0.9746318
663,1,0,0,0.0474,0.056093197
725,1,0,0,0.0474,0.21083407
647,2,0,0,0.0474,0.09483567
507,3,0,0,0.0474,0.3807189
237,1,1,0,0.9526,0.2490547
553,2,0,0,0.2689,0.14901808
253,4,0,0,0.0474,0.49634206
518,1,0,1,0.2689,0.72206944
693,3,0,0,0.0474,0.38860872
714,1,0,0,0.0474,0.12466754
284,1,0,0,0.2689,0.3112225
760,2,0,0,0.2689,0.4999331
606,2,0,0,0.2689,0.2773651
780,1,0,0,0.2689,0.37329814
121,4,0,0,0.0474,0.37902704
250,2,0,0,0.0474,0.19265851
307,3,0,1,0.2689,0.6291793
604,5,1,1,0.9526,0.743063
250,9,0,0,0.0474,0.21339823
250,14,0,0,0.0474,0.2099985
264,3,0,0,0.0474,0.18597184
680,1,0,0,0.0474,0.16878638
366,5,0,0,0.0474,0.22509003
524,1,0,1,0.0474,0.5513198
32,5,0,0,0.0474,0.35951874
741,3,1,1,0.9526,0.5602084
267,1,1,1,0.9526,0.82602364
362,1,0,1,0.0474,0.7793379
267,2,0,1,0.0474,0.85634786
11,2,0,1,0.0474,0.5080422
179,1,0,0,0.0474,0.20581609
210,1,0,0,0.0474,0.48759702
377,1,0,1,0.0474,0.5247896
468,1,0,0,0.0474,0.02528925
794,2,1,1,0.9526,1.0493705
692,1,0,0,0.2689,0.15552004
103,1,0,0,0.0474,0.14998528
63,1,1,1,0.9526,0.90653825
229,1,0,1,0.0474,0.8158014
110,3,0,0,0.0474,0.04297625
390,6,0,0,0.0474,0.40201652
34,3,0,0,0.0474,0.35269198
778,3,0,0,0.0474,0.18133149
118,3,0,1,0.2689,0.548203
781,3,0,0,0.2689,0.43374905
528,2,0,0,0.2689,0.41675347
264,12,0,0,0.0474,0.18974373
412,4,0,1,0.2689,0.50504035
598,2,0,0,0.2689,0.053605236
718,2,0,0,0.0474,0.36635357
127,1,0,0,0.0474,0.11289957
188,1,0,0,0.0474,0.19562308
666,1,0,0,0.2689,0.3434829
318,11,1,0,0.9526,0.43935114
288,1,0,0,0.0474,0.35719466
162,1,0,0,0.0474,0.33318812
8,1,0,0,0.0474,0.1377797
412,7,1,1,0.9526,0.50160235
824,4,1,0,0.9526,0.3331856
561,1,1,0,0.9526,0.44428867
539,1,0,0,0.0474,0.25659665
816,1,0,0,0.0474,0.20289437
584,1,0,0,0.0474,0.14674398
419,1,0,0,0.2689,0.10791012
764,1,1,1,0.9526,0.7629855
353,3,0,0,0.0474,0.282144
433,1,0,0,0.0474,0.05196936
762,1,1,1,0.9526,0.80302817
250,13,0,0,0.0474,0.23738077
288,2,0,0,0.0474,0.48884314
327,1,0,0,0.0474,0.24581316
264,22,0,0,0.0474,0.16863482
190,2,0,0,0.2689,0.09688123
229,2,0,0,0.0474,0.18923387
583,1,0,0,0.0474,0.17995733
632,7,1,1,0.9526,0.8026099
797,2,0,0,0.2689,0.45011118
675,1,0,0,0.2689,0.46354944
109,2,0,0,0.0474,0.37588796
331,1,1,1,0.9526,0.87172705
501,6,0,0,0.0474,0.06953683
323,1,0,0,0.0474,0.2826364
613,1,1,1,0.9526,0.6029305
570,2,1,1,0.9526,0.7269334
710,3,1,0,0.9526,0.35567945
318,17,1,0,0.9526,0.4831754
297,2,0,0,0.0474,0.3303756
622,4,0,0,0.0474,0.24483632
288,5,0,0,0.2689,0.26560986
299,5,0,0,0.0474,0.09590915
290,2,0,0,0.2689,0.19890374
51,1,0,0,0.0474,0.09619255
372,1,0,0,0.0474,0.31744808
313,1,0,0,0.0474,0.17880076
150,2,1,0,0.9526,0.3001666
264,18,0,0,0.0474,0.14981563
740,3,0,0,0.0474,0.21694537
659,2,1,1,0.9526,0.80085576
210,2,0,0,0.0474,0.23470801
191,1,0,0,0.0474,0.060434513
185,1,0,1,0.0474,0.74138373
468,2,1,0,0.9526,0.39528623
169,1,1,0,0.9526,0.2756222
701,1,0,0,0.2689,0.19413547
588,2,1,0,0.9526,0.24683186
264,1,0,0,0.0474,0.21600734
774,9,0,0,0.0474,0.15390676
130,1,0,0,0.2689,0.49716198
