comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.5886358,1.0374360084533691
321,3,0,0,0.95801926,
819,1,1,1,0.9328022,
746,1,0,0,0.8774602,
397,8,1,1,0.5821168,
397,2,0,0,0.95877475,
264,17,1,1,0.96063787,
85,1,0,0,0.79482543,
202,2,1,0,0.81717926,
282,1,0,0,0.91438675,
339,6,1,1,0.8026784,
264,9,0,0,0.77608097,
628,1,0,0,0.85682034,
559,1,0,0,0.8277418,
121,2,1,1,0.9522653,
342,4,0,0,0.91244185,
791,1,0,0,0.5346222,
662,1,0,0,0.8887239,
578,1,1,1,0.5892269,
250,10,0,0,0.77782315,
560,4,1,1,0.8355725,
250,11,0,1,0.58101255,
190,3,1,1,0.9567093,
616,2,0,1,0.8481033,
48,1,1,1,0.7018222,
50,1,0,0,0.9528915,
685,1,0,0,0.9705678,
174,1,0,0,0.8479522,
244,2,1,1,0.9231293,
622,1,0,0,0.95447814,
354,5,0,0,0.79395974,
164,3,0,1,0.92837924,
663,1,0,0,0.9682339,
725,1,0,0,0.9085796,
647,2,0,0,0.7558552,
507,3,0,0,0.67921215,
237,1,1,0,0.63648516,
553,2,0,0,0.8476512,
253,4,0,1,0.69914514,
518,1,0,1,0.91925436,
693,3,0,1,0.7287123,
714,1,0,0,0.91226673,
284,1,0,0,0.80344296,
760,2,0,1,0.92762536,
606,2,0,1,0.5114814,
780,1,0,0,0.72602993,
121,4,0,0,0.5426334,
250,2,0,0,0.9745259,
307,3,0,0,0.5401786,
604,5,1,1,0.9298107,
250,9,0,0,0.77787364,
250,14,0,0,0.8709724,
264,3,0,0,0.9018771,
680,1,0,0,0.9081641,
366,5,0,0,0.94701415,
524,1,0,1,0.5331407,
32,5,0,1,0.6882225,
741,3,1,1,0.91128194,
267,1,1,1,0.9315984,
362,1,0,1,0.8732921,
267,2,0,1,0.767768,
11,2,0,1,0.62962335,
179,1,0,0,0.8105023,
210,1,0,0,0.5847583,
377,1,0,0,0.68809116,
468,1,0,0,0.9746002,
794,2,1,1,0.97599286,
692,1,0,0,0.80960846,
103,1,0,0,0.89821434,
63,1,1,1,0.9226449,
229,1,0,1,0.6941339,
110,3,0,0,0.85050774,
390,6,0,1,0.87237245,
34,3,0,0,0.5785317,
778,3,0,0,0.9326904,
118,3,0,1,0.7625083,
781,3,0,0,0.85430396,
528,2,0,1,0.73387116,
264,12,0,1,0.8164767,
412,4,0,1,0.5259739,
598,2,0,0,0.932072,
718,2,0,1,0.56119,
127,1,0,0,0.6690175,
188,1,0,0,0.84764314,
666,1,0,0,0.9203744,
318,11,1,1,0.63624066,
288,1,0,0,0.9358803,
162,1,0,0,0.9240461,
8,1,0,1,0.64772403,
412,7,1,1,0.9479654,
824,4,1,1,0.55104476,
561,1,1,0,0.53336614,
539,1,0,0,0.8618535,
816,1,0,0,0.90642625,
584,1,0,1,0.54588807,
419,1,0,0,0.681565,
764,1,1,1,0.9257878,
353,3,0,0,0.9155635,
433,1,0,0,0.9443245,
762,1,1,1,0.88520044,
250,13,0,1,0.5498997,
288,2,0,0,0.7382357,
327,1,0,0,0.9751863,
264,22,0,0,0.60034376,
190,2,0,0,0.81341803,
229,2,0,0,0.92844087,
583,1,0,0,0.89620894,
632,7,1,1,0.9736096,
797,2,0,1,0.7642252,
675,1,0,0,0.65711296,
109,2,0,1,0.6876621,
331,1,1,1,0.53469026,
501,6,0,0,0.8788779,
323,1,0,0,0.7169973,
613,1,1,0,0.7322293,
570,2,1,1,0.90593135,
710,3,1,0,0.8948819,
318,17,1,1,0.8028822,
297,2,0,1,0.59752285,
622,4,0,1,0.75257105,
288,5,0,0,0.8189722,
299,5,0,0,0.84730387,
290,2,0,0,0.7951605,
51,1,0,0,0.96558326,
372,1,0,1,0.8108797,
313,1,0,0,0.9126395,
150,2,1,1,0.5359703,
264,18,0,0,0.88419,
740,3,0,0,0.94462883,
659,2,1,1,0.80112106,
210,2,0,0,0.75096726,
191,1,0,0,0.9777944,
185,1,0,1,0.8736832,
468,2,1,0,0.83955806,
169,1,1,0,0.6279345,
701,1,0,0,0.6969071,
588,2,1,1,0.5198778,
264,1,0,0,0.92829156,
774,9,0,0,0.89615476,
130,1,0,0,0.9006793,
699,1,0,0,0.56887776,
369,3,0,0,0.704625,
55,1,0,0,0.7117609,
339,1,1,0,0.5428861,
201,1,1,1,0.94240755,
22,2,0,1,0.72174865,
280,3,1,1,0.9020025,
257,3,1,1,0.6433703,
477,1,0,0,0.94007945,
95,3,0,0,0.75841635,
145,2,1,1,0.57303464,
618,4,0,0,0.7003657,
265,1,0,0,0.7990121,
641,1,0,0,0.9562539,
755,1,1,1,0.7542158,
759,2,0,0,0.6307388,
157,1,0,0,0.8571217,
811,2,1,0,0.703321,
793,3,1,0,0.8372201,
37,3,1,1,0.6962124,
264,8,0,1,0.746027,
596,2,0,0,0.75222164,
374,1,0,0,0.9152266,
35,1,1,1,0.81544876,
321,1,0,1,0.5156047,
34,2,0,0,0.7596233,
79,1,0,0,0.9232897,
322,4,0,0,0.82894284,
273,4,1,0,0.6497057,
397,6,0,0,0.7962698,
235,2,0,0,0.97269934,
228,1,0,0,0.93183345,
490,1,1,0,0.8800375,
814,4,1,1,0.7836809,
465,2,0,0,0.8263497,
265,2,0,0,0.92900515,
453,7,0,0,0.9432397,
311,5,1,1,0.93741804,
37,1,0,1,0.6304089,
693,1,1,1,0.65558136,
290,4,0,1,0.7497012,
608,2,1,1,0.9652303,
487,4,0,1,0.6876866,
571,1,0,0,0.77678186,
419,2,0,0,0.6027796,
498,3,0,0,0.92262065,
787,2,0,1,0.9656398,
202,1,0,0,0.9749938,
484,2,0,1,0.8497639,
784,1,0,0,0.9282386,
493,5,0,0,0.7497905,
12,1,0,0,0.8822891,
506,1,1,1,0.7305134,
719,1,1,1,0.90269274,
562,1,1,1,0.9157287,
525,2,0,0,0.8920339,
664,1,0,0,0.91854537,
459,2,0,0,0.833205,
632,6,1,1,0.8647572,
640,2,0,0,0.8887944,
46,3,0,0,0.95733964,
297,1,0,1,0.6687334,
494,4,1,1,0.95908475,
143,1,1,1,0.597464,
432,3,0,0,0.8265071,
697,1,1,1,0.872966,
708,1,0,1,0.8735802,
83,1,0,0,0.9183513,
664,3,0,0,0.9489074,
108,1,1,1,0.9307426,
355,3,0,0,0.9080666,
412,1,0,0,0.8271145,
790,1,0,0,0.9670167,
515,1,0,0,0.9264455,
655,3,0,0,0.82131505,
361,3,0,1,0.7859358,
129,1,0,0,0.89545596,
371,1,0,0,0.96233404,
13,1,0,1,0.9502516,
607,1,1,1,0.9462046,
703,1,1,1,0.8654631,
354,4,0,0,0.8695259,
247,3,0,1,0.6453599,
389,2,0,1,0.9488179,
410,2,0,0,0.9789453,
390,1,0,0,0.782777,
94,1,0,0,0.9339423,
264,4,0,1,0.5833639,
437,1,1,1,0.95195377,
373,3,0,0,0.8418307,
516,1,0,0,0.8690459,
20,1,0,0,0.91242707,
638,1,0,0,0.9795997,
283,1,0,0,0.97309047,
624,1,0,0,0.5244866,
351,3,0,0,0.9038487,
99,1,1,1,0.9631112,
397,1,0,0,0.7484473,
724,2,0,0,0.9462731,
243,5,1,1,0.8128699,
30,2,0,0,0.9470544,
540,1,1,1,0.96243083,
772,2,1,1,0.8961091,
342,5,1,1,0.8245478,
392,1,0,0,0.92602015,
632,1,0,0,0.7879617,
313,2,0,0,0.83582306,
158,1,0,0,0.73436785,
663,3,0,0,0.94645673,
754,1,1,0,0.538407,
54,3,0,0,0.8321505,
230,1,0,0,0.8191077,
668,3,0,0,0.87451005,
253,5,0,0,0.9767853,
352,4,0,0,0.9088417,
734,2,1,1,0.9030305,
216,1,1,1,0.9795419,
366,2,1,0,0.54085565,
507,4,0,0,0.512974,
188,3,0,0,0.7094751,
712,1,0,0,0.8862968,
781,6,1,1,0.7866893,
763,2,0,0,0.94791126,
344,5,0,0,0.8720294,
713,3,0,1,0.8055211,
481,2,0,0,0.9152485,
294,1,0,0,0.8054584,
33,1,0,1,0.6941117,
509,1,0,0,0.9278632,
792,1,0,0,0.9115434,
795,1,0,0,0.5628261,
239,2,0,0,0.8089303,
569,1,1,1,0.92774343,
172,2,0,0,0.92520124,
684,1,0,0,0.7136945,
751,1,0,0,0.5519956,
164,1,1,1,0.929632,
373,1,1,1,0.7380772,
322,3,0,0,0.61801535,
386,2,1,0,0.64596164,
789,1,0,1,0.5248369,
649,1,0,0,0.8634886,
798,1,0,0,0.94569373,
614,3,0,0,0.69156677,
206,1,0,1,0.92264426,
794,4,1,1,0.5799067,
305,2,0,0,0.74081707,
457,2,0,0,0.70652115,
340,4,0,0,0.82469654,
135,1,1,1,0.864178,
352,5,0,0,0.8257562,
121,5,0,0,0.5302258,
317,1,0,0,0.92127067,
205,1,0,0,0.95772535,
565,1,0,0,0.7589456,
560,3,0,0,0.7173105,
314,2,1,1,0.8956398,
276,1,1,1,0.75536793,
34,4,1,1,0.98089236,
495,2,1,1,0.9726786,
133,1,0,0,0.9104798,
24,1,1,1,0.93474454,
210,3,0,0,0.97005963,
