comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,0,0.67022204,1.6260968446731567
321,3,0,0,0.9563775,
819,1,1,1,0.8404643,
746,1,0,0,0.73949224,
397,8,1,0,0.74407846,
397,2,0,0,0.94485855,
264,17,1,1,0.5526811,
85,1,0,0,0.6125195,
202,2,1,0,0.8916154,
282,1,0,0,0.8723411,
339,6,1,0,0.63127095,
264,9,0,0,0.94679546,
628,1,0,0,0.9472923,
559,1,0,0,0.91770464,
121,2,1,1,0.70138985,
342,4,0,0,0.85239685,
791,1,0,0,0.78985035,
662,1,0,0,0.698341,
578,1,1,0,0.7967853,
250,10,0,0,0.82729864,
560,4,1,1,0.8268482,
250,11,0,0,0.7534477,
190,3,1,1,0.72093314,
616,2,0,0,0.5797781,
48,1,1,1,0.7443167,
50,1,0,0,0.93151724,
685,1,0,0,0.95208806,
174,1,0,0,0.9417206,
244,2,1,1,0.70683867,
622,1,0,0,0.956935,
354,5,0,0,0.735937,
164,3,0,1,0.7012233,
663,1,0,0,0.9447582,
725,1,0,0,0.9548881,
647,2,0,0,0.93405306,
507,3,0,0,0.7985818,
237,1,1,0,0.8462361,
553,2,0,0,0.93396944,
253,4,0,0,0.704588,
518,1,0,1,0.647354,
693,3,0,0,0.6661548,
714,1,0,0,0.9296475,
284,1,0,0,0.8779895,
760,2,0,0,0.5473238,
606,2,0,0,0.55535537,
780,1,0,0,0.8853186,
121,4,0,0,0.8541673,
250,2,0,0,0.8862927,
307,3,0,1,0.5396878,
604,5,1,1,0.81704223,
250,9,0,0,0.89958245,
250,14,0,0,0.8835764,
264,3,0,0,0.94858927,
680,1,0,0,0.8779488,
366,5,0,0,0.90407354,
524,1,0,0,0.77640885,
32,5,0,0,0.9272632,
741,3,1,0,0.6344716,
267,1,1,0,0.538701,
362,1,0,1,0.71200615,
267,2,0,1,0.50754815,
11,2,0,0,0.8712915,
179,1,0,0,0.9285886,
210,1,0,0,0.6103737,
377,1,0,0,0.8776495,
468,1,0,0,0.9599484,
794,2,1,1,0.79439026,
692,1,0,0,0.9412636,
103,1,0,0,0.81018275,
63,1,1,1,0.5858964,
229,1,0,0,0.5659841,
110,3,0,0,0.8957272,
390,6,0,0,0.7096856,
34,3,0,0,0.61729664,
778,3,0,0,0.9157106,
118,3,0,0,0.6105664,
781,3,0,0,0.7149574,
528,2,0,0,0.74167114,
264,12,0,0,0.6869323,
412,4,0,0,0.8314776,
598,2,0,0,0.95692724,
718,2,0,0,0.91151005,
127,1,0,0,0.91427094,
188,1,0,0,0.9524221,
666,1,0,0,0.68078727,
318,11,1,0,0.6071283,
288,1,0,0,0.92806315,
162,1,0,0,0.9401857,
8,1,0,0,0.8869761,
412,7,1,1,0.789581,
824,4,1,0,0.856181,
561,1,1,1,0.53590024,
539,1,0,1,0.77750623,
816,1,0,0,0.8175714,
584,1,0,0,0.88030016,
419,1,0,0,0.91899216,
764,1,1,1,0.7318305,
353,3,0,0,0.9202257,
433,1,0,0,0.9453462,
762,1,1,1,0.75431126,
250,13,0,0,0.83236957,
288,2,0,0,0.73901594,
327,1,0,0,0.9571871,
264,22,0,0,0.875565,
190,2,0,0,0.9511554,
229,2,0,0,0.9035096,
583,1,0,0,0.95474446,
632,7,1,1,0.81860316,
797,2,0,1,0.5075709,
675,1,0,0,0.53870255,
109,2,0,0,0.8122861,
331,1,1,1,0.5921852,
501,6,0,0,0.9528729,
323,1,0,0,0.63772154,
613,1,1,1,0.7293447,
570,2,1,0,0.5624454,
710,3,1,0,0.92016804,
318,17,1,1,0.571615,
297,2,0,0,0.835953,
622,4,0,0,0.6731374,
288,5,0,0,0.95262015,
299,5,0,0,0.9468026,
290,2,0,0,0.91995996,
51,1,0,0,0.9458845,
372,1,0,0,0.88678837,
313,1,0,0,0.95540375,
150,2,1,0,0.58713114,
264,18,0,0,0.95222545,
740,3,0,0,0.83097214,
659,2,1,1,0.6850941,
210,2,0,0,0.9025673,
191,1,0,0,0.95402604,
185,1,0,0,0.5610134,
468,2,1,0,0.638983,
169,1,1,0,0.7271553,
701,1,0,0,0.933515,
588,2,1,0,0.86376,
264,1,0,0,0.8701296,
774,9,0,0,0.94593817,
130,1,0,0,0.77573746,
699,1,0,0,0.9519897,
369,3,0,0,0.8460712,
55,1,0,0,0.9188957,
339,1,1,0,0.9363953,
201,1,1,1,0.7017565,
22,2,0,0,0.90330744,
280,3,1,0,0.7495267,
257,3,1,0,0.58090514,
