comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.2962392
321,3,0,0,0.2689,0.016448235
819,1,1,1,0.9526,0.8877939
746,1,0,0,0.0474,0.3079823
397,8,1,0,0.9526,0.28869572
397,2,0,0,0.0474,0.014193108
264,17,1,1,0.9526,0.9009506
85,1,0,0,0.0474,0.058449775
202,2,1,0,0.9526,0.2536492
282,1,0,0,0.0474,0.06891537
339,6,1,1,0.9526,0.9416345
264,9,0,0,0.0474,0.096831664
628,1,0,0,0.0474,0.047662664
559,1,0,0,0.0474,0.07995556
121,2,1,1,0.9526,0.90097123
342,4,0,0,0.0474,0.1232834
791,1,0,0,0.0474,0.2347275
662,1,0,0,0.2689,0.4654903
578,1,1,0,0.9526,0.48197013
250,10,0,0,0.0474,0.06446598
560,4,1,1,0.9526,0.9010013
250,11,0,1,0.0474,0.7446669
190,3,1,1,0.9526,0.7704485
616,2,0,0,0.2689,0.39623633
48,1,1,1,0.9526,0.9053307
50,1,0,0,0.0474,0.042013917
685,1,0,0,0.0474,0.03842868
174,1,0,0,0.0474,0.05120246
244,2,1,1,0.9526,0.8906673
622,1,0,0,0.0474,0.0015751029
354,5,0,0,0.0474,0.4507915
164,3,0,1,0.0474,0.8905385
663,1,0,0,0.0474,0.048237275
725,1,0,0,0.0474,0.14186694
647,2,0,0,0.0474,0.2717745
507,3,0,0,0.0474,0.0911209
237,1,1,0,0.9526,0.32152045
553,2,0,0,0.2689,0.07260324
253,4,0,1,0.0474,0.5652365
518,1,0,1,0.2689,0.92945606
693,3,0,1,0.0474,0.718149
714,1,0,0,0.0474,0.12266715
284,1,0,0,0.2689,0.32779983
760,2,0,1,0.2689,0.86663765
606,2,0,0,0.2689,0.34943953
780,1,0,1,0.2689,0.5776281
121,4,0,0,0.0474,0.24569413
250,2,0,0,0.0474,0.036707632
307,3,0,0,0.2689,0.21187574
604,5,1,1,0.9526,0.9597435
250,9,0,0,0.0474,0.06361554
250,14,0,0,0.0474,0.07461771
264,3,0,0,0.0474,0.14281163
680,1,0,0,0.0474,0.06408999
366,5,0,0,0.0474,0.006450342
524,1,0,1,0.0474,0.6773116
32,5,0,1,0.0474,0.5825918
741,3,1,1,0.9526,0.6883215
267,1,1,1,0.9526,0.9270414
362,1,0,1,0.0474,0.8878724
267,2,0,1,0.0474,0.57438
11,2,0,0,0.0474,0.117260456
179,1,0,0,0.0474,0.14752477
210,1,0,0,0.0474,0.21105674
377,1,0,0,0.0474,0.13276044
468,1,0,0,0.0474,0.062155314
794,2,1,1,0.9526,0.99802876
692,1,0,0,0.2689,0.02972022
103,1,0,0,0.0474,0.029325226
63,1,1,1,0.9526,1.0305955
229,1,0,0,0.0474,0.2175892
110,3,0,0,0.0474,0.11736771
390,6,0,0,0.0474,0.461318
34,3,0,0,0.0474,0.29919857
778,3,0,0,0.0474,0.1475546
118,3,0,1,0.2689,0.5055283
781,3,0,0,0.2689,0.4467832
528,2,0,1,0.2689,0.53419286
264,12,0,0,0.0474,0.1689511
412,4,0,0,0.2689,0.286339
598,2,0,0,0.2689,0.007878264
718,2,0,0,0.0474,0.16707927
127,1,0,0,0.0474,0.082560994
188,1,0,0,0.0474,0.16485639
666,1,0,0,0.2689,0.07567858
318,11,1,1,0.9526,0.8805277
288,1,0,0,0.0474,0.1666897
162,1,0,0,0.0474,0.22939841
8,1,0,0,0.0474,0.160439
412,7,1,1,0.9526,1.0347533
824,4,1,1,0.9526,0.82276183
561,1,1,1,0.9526,0.6609923
539,1,0,1,0.0474,0.60030687
816,1,0,0,0.0474,0.26692095
584,1,0,0,0.0474,0.37105837
419,1,0,0,0.2689,0.012311367
764,1,1,1,0.9526,0.84965855
353,3,0,0,0.0474,0.17683531
433,1,0,0,0.0474,0.039656054
762,1,1,1,0.9526,0.8665981
250,13,0,0,0.0474,0.22257657
288,2,0,0,0.0474,0.2570698
327,1,0,0,0.0474,0.061303377
264,22,0,0,0.0474,0.23179117
190,2,0,0,0.2689,0.20393325
229,2,0,0,0.0474,0.19742765
583,1,0,0,0.0474,0.08339697
632,7,1,1,0.9526,0.9212834
797,2,0,1,0.2689,0.8726197
675,1,0,1,0.2689,0.70543593
109,2,0,0,0.0474,0.42235854
331,1,1,1,0.9526,0.88738865
501,6,0,0,0.0474,0.07487451
323,1,0,0,0.0474,0.3190578
613,1,1,1,0.9526,0.94611394
570,2,1,1,0.9526,0.9428025
710,3,1,0,0.9526,0.3289421
318,17,1,0,0.9526,0.41365048
297,2,0,0,0.0474,0.34080717
622,4,0,0,0.0474,0.24745317
288,5,0,0,0.2689,0.18292254
299,5,0,0,0.0474,0.076803364
290,2,0,0,0.2689,0.076453015
51,1,0,0,0.0474,0.075493455
372,1,0,1,0.0474,0.9821698
313,1,0,0,0.0474,0.10568504
150,2,1,0,0.9526,0.2680168
264,18,0,0,0.0474,0.06300321
740,3,0,0,0.0474,0.25206998
659,2,1,1,0.9526,0.8970072
210,2,0,0,0.0474,0.11642958
191,1,0,0,0.0474,0.11739138
185,1,0,1,0.0474,0.59152716
468,2,1,1,0.9526,0.56452626
169,1,1,0,0.9526,0.23140582
701,1,0,0,0.2689,0.26439843
588,2,1,1,0.9526,0.6181832
264,1,0,0,0.0474,0.14183427
774,9,0,0,0.0474,0.19704488
130,1,0,0,0.2689,0.2161597
699,1,0,0,0.0474,0.10532829
369,3,0,1,0.0474,0.7897249
55,1,0,0,0.0474,0.14751342
339,1,1,0,0.9526,0.14171143
201,1,1,1,0.9526,1.039649
22,2,0,0,0.0474,0.14228475
280,3,1,1,0.9526,0.6444107
257,3,1,1,0.9526,0.753457
477,1,0,0,0.0474,0.034925863
95,3,0,0,0.0474,0.13140742
145,2,1,0,0.9526,-0.024532197
618,4,0,0,0.0474,0.29480702
265,1,0,0,0.0474,0.11985941
641,1,0,0,0.0474,0.03222974
755,1,1,1,0.9526,0.9134912
