comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.20908989
321,3,0,0,0.2689,0.15268907
819,1,1,1,0.9526,0.8787969
746,1,0,0,0.0474,0.111747004
397,8,1,0,0.9526,0.36592957
397,2,0,0,0.0474,0.043404754
264,17,1,1,0.9526,0.5102811
85,1,0,0,0.0474,0.204162
202,2,1,0,0.9526,0.36596397
282,1,0,0,0.0474,0.11356668
339,6,1,1,0.9526,0.95916927
264,9,0,0,0.0474,0.21382271
628,1,0,0,0.0474,0.050515458
559,1,0,0,0.0474,0.11992556
121,2,1,1,0.9526,0.85237485
342,4,0,0,0.0474,0.13430531
791,1,0,0,0.0474,0.071630046
662,1,0,0,0.2689,0.24642862
578,1,1,0,0.9526,0.14992765
250,10,0,0,0.0474,0.14368023
560,4,1,1,0.9526,0.98342437
250,11,0,0,0.0474,0.35935387
190,3,1,1,0.9526,0.8170972
616,2,0,1,0.2689,0.77774584
48,1,1,1,0.9526,0.98444927
50,1,0,0,0.0474,0.23377834
685,1,0,0,0.0474,0.04284015
174,1,0,0,0.0474,0.06986065
244,2,1,1,0.9526,0.85082644
622,1,0,0,0.0474,0.12829882
354,5,0,0,0.0474,0.46818024
164,3,0,1,0.0474,0.8890133
663,1,0,0,0.0474,0.10579317
725,1,0,0,0.0474,0.16585715
647,2,0,0,0.0474,0.14607504
507,3,0,0,0.0474,0.32459217
237,1,1,0,0.9526,0.17070664
553,2,0,0,0.2689,0.10604567
253,4,0,1,0.0474,0.6488829
518,1,0,1,0.2689,0.8092921
693,3,0,0,0.0474,0.2105531
714,1,0,0,0.0474,0.10412705
284,1,0,0,0.2689,0.0804209
760,2,0,0,0.2689,0.44832364
606,2,0,0,0.2689,0.39969513
780,1,0,0,0.2689,0.15623185
121,4,0,0,0.0474,0.3789204
250,2,0,0,0.0474,0.19484241
307,3,0,1,0.2689,0.60028887
604,5,1,1,0.9526,0.8776479
250,9,0,0,0.0474,0.088655055
250,14,0,0,0.0474,0.17149666
264,3,0,0,0.0474,0.1279434
680,1,0,0,0.0474,0.094862305
366,5,0,0,0.0474,0.11017662
524,1,0,1,0.0474,0.57292783
32,5,0,1,0.0474,0.6691622
741,3,1,0,0.9526,0.2855593
267,1,1,1,0.9526,0.82445765
362,1,0,1,0.0474,0.7490297
267,2,0,1,0.0474,0.91893464
11,2,0,0,0.0474,0.23176028
179,1,0,0,0.0474,0.12076399
210,1,0,0,0.0474,0.47582832
377,1,0,0,0.0474,0.35068205
468,1,0,0,0.0474,0.017181274
794,2,1,1,0.9526,0.95277554
692,1,0,0,0.2689,0.12254407
103,1,0,0,0.0474,0.3713407
63,1,1,1,0.9526,0.92124844
229,1,0,1,0.0474,0.7085063
110,3,0,0,0.0474,0.0608639
390,6,0,1,0.0474,0.5770216
34,3,0,0,0.0474,0.25813913
778,3,0,0,0.0474,0.06295203
118,3,0,0,0.2689,0.22423841
781,3,0,0,0.2689,0.45865414
528,2,0,0,0.2689,0.14133227
264,12,0,1,0.0474,0.5716956
412,4,0,0,0.2689,0.21542227
598,2,0,0,0.2689,0.112606995
718,2,0,0,0.0474,0.096267834
127,1,0,0,0.0474,0.18481588
188,1,0,0,0.0474,0.09201625
666,1,0,0,0.2689,0.1669224
318,11,1,1,0.9526,0.5870823
288,1,0,0,0.0474,0.22994693
162,1,0,0,0.0474,0.4360441
8,1,0,0,0.0474,0.2239579
412,7,1,1,0.9526,0.9235614
824,4,1,0,0.9526,0.41296086
561,1,1,0,0.9526,0.3877096
539,1,0,0,0.0474,0.20332503
816,1,0,0,0.0474,0.07820293
584,1,0,0,0.0474,0.29859698
419,1,0,0,0.2689,0.053090032
764,1,1,1,0.9526,0.8829529
353,3,0,0,0.0474,0.08776222
433,1,0,0,0.0474,0.043615244
762,1,1,1,0.9526,0.8114228
250,13,0,0,0.0474,0.300589
288,2,0,0,0.0474,0.24097921
327,1,0,0,0.0474,0.3950916
264,22,0,0,0.0474,0.16388246
190,2,0,0,0.2689,0.10351144
229,2,0,0,0.0474,0.15584141
583,1,0,0,0.0474,0.091479234
632,7,1,1,0.9526,0.9028094
797,2,0,1,0.2689,0.6718252
675,1,0,0,0.2689,0.39312524
109,2,0,0,0.0474,0.38008294
331,1,1,1,0.9526,0.96458673
501,6,0,0,0.0474,0.036508087
323,1,0,0,0.0474,0.44463745
613,1,1,1,0.9526,0.9317291
570,2,1,1,0.9526,0.7622353
710,3,1,0,0.9526,0.19540507
318,17,1,1,0.9526,0.85986173
297,2,0,0,0.0474,0.4178326
622,4,0,0,0.0474,0.31840557
288,5,0,0,0.2689,0.21117795
299,5,0,0,0.0474,0.46021143
290,2,0,0,0.2689,0.0687765
51,1,0,0,0.0474,0.15342042
372,1,0,0,0.0474,0.13668689
313,1,0,0,0.0474,0.16767545
150,2,1,0,0.9526,0.47784045
264,18,0,0,0.0474,0.15426841
740,3,0,0,0.0474,0.09927369
659,2,1,1,0.9526,0.79189897
210,2,0,0,0.0474,0.40188488
191,1,0,0,0.0474,0.0067435433
185,1,0,1,0.0474,0.6430806
468,2,1,1,0.9526,0.53493315
169,1,1,0,0.9526,0.13944371
701,1,0,0,0.2689,0.08106977
588,2,1,0,0.9526,0.12200387
264,1,0,0,0.0474,0.10650025
774,9,0,0,0.0474,0.14004618
130,1,0,0,0.2689,0.18519303
699,1,0,0,0.0474,0.1280908
369,3,0,0,0.0474,0.4519041
55,1,0,0,0.0474,0.07580178
339,1,1,1,0.9526,0.818204
201,1,1,1,0.9526,0.9648368
22,2,0,0,0.0474,0.37485006
280,3,1,1,0.9526,0.7122863
257,3,1,0,0.9526,0.40388215
477,1,0,0,0.0474,0.03885236
95,3,0,0,0.0474,0.08386368
145,2,1,0,0.9526,0.24175858
618,4,0,0,0.0474,0.13305798
265,1,0,0,0.0474,0.25242814
641,1,0,0,0.0474,0.10154457
755,1,1,0,0.9526,0.3116893
759,2,0,0,0.0474,0.31413898
157,1,0,0,0.0474,0.10285684
811,2,1,1,0.9526,0.72799927
793,3,1,0,0.9526,0.28747782
37,3,1,1,0.9526,0.62095684
264,8,0,1,0.2689,0.61526227
596,2,0,0,0.0474,0.43126437
374,1,0,0,0.0474,0.080188125
35,1,1,1,0.9526,0.75120413
321,1,0,1,0.0474,0.8046764
34,2,0,0,0.0474,0.2272095
79,1,0,0,0.0474,0.016124029
322,4,0,1,0.2689,0.90380204
273,4,1,0,0.9526,0.22978
397,6,0,0,0.0474,0.043199327
235,2,0,0,0.0474,0.07422626
228,1,0,0,0.0474,0.057674978
490,1,1,0,0.9526,0.10950366
814,4,1,0,0.9526,0.13566917
465,2,0,0,0.2689,0.21913774
265,2,0,0,0.0474,0.06408799
453,7,0,0,0.0474,0.053563047
311,5,1,1,0.9526,0.90810966
37,1,0,1,0.2689,0.8889808
693,1,1,0,0.9526,0.2152518
290,4,0,1,0.2689,0.689791
608,2,1,1,0.9526,0.99197155
487,4,0,0,0.0474,0.211284
571,1,0,0,0.2689,0.1839129
419,2,0,0,0.0474,0.18730393
498,3,0,0,0.0474,0.08580408
787,2,0,1,0.0474,0.67825437
202,1,0,0,0.0474,0.1132745
484,2,0,0,0.0474,0.47097662
784,1,0,1,0.2689,0.50508994
493,5,0,1,0.0474,0.59772325
12,1,0,0,0.0474,0.07052727
506,1,1,1,0.9526,0.7995121
719,1,1,1,0.9526,0.9259174
562,1,1,1,0.9526,0.8542473
525,2,0,0,0.0474,0.08353782
