comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.064339824
321,3,0,0,0.2689,0.044071
819,1,1,1,0.9526,0.81952375
746,1,0,0,0.0474,0.10223993
397,8,1,1,0.9526,0.6418587
397,2,0,0,0.0474,0.052598238
264,17,1,1,0.9526,0.78025377
85,1,0,0,0.0474,0.12909505
202,2,1,0,0.9526,0.4363533
282,1,0,0,0.0474,-0.014901445
339,6,1,1,0.9526,0.79230183
264,9,0,0,0.0474,0.18865685
628,1,0,0,0.0474,0.034206253
559,1,0,0,0.0474,0.073352054
121,2,1,1,0.9526,0.9156568
342,4,0,0,0.0474,0.014022313
791,1,0,0,0.0474,0.056319766
662,1,0,0,0.2689,0.14960556
578,1,1,0,0.9526,0.23762523
250,10,0,0,0.0474,0.08020607
560,4,1,1,0.9526,0.9267104
250,11,0,0,0.0474,0.39142558
190,3,1,1,0.9526,0.75559133
616,2,0,1,0.2689,1.000363
48,1,1,1,0.9526,0.84304726
50,1,0,0,0.0474,-0.005289366
685,1,0,0,0.0474,0.028221274
174,1,0,0,0.0474,0.11820851
244,2,1,1,0.9526,0.75358045
622,1,0,0,0.0474,0.06322444
354,5,0,0,0.0474,0.4410264
164,3,0,1,0.0474,0.71146303
663,1,0,0,0.0474,0.045124892
725,1,0,0,0.0474,0.05862138
647,2,0,0,0.0474,0.0459844
507,3,0,0,0.0474,0.22466631
237,1,1,0,0.9526,0.16719371
553,2,0,0,0.2689,0.060131084
253,4,0,0,0.0474,0.44827193
518,1,0,1,0.2689,0.82070565
693,3,0,0,0.0474,0.26750752
714,1,0,0,0.0474,0.12646973
284,1,0,0,0.2689,0.12664434
760,2,0,1,0.2689,0.7007399
606,2,0,0,0.2689,0.14641279
780,1,0,0,0.2689,0.084620364
121,4,0,0,0.0474,0.15117468
250,2,0,0,0.0474,0.09071416
307,3,0,1,0.2689,0.55282253
604,5,1,1,0.9526,0.9099009
250,9,0,0,0.0474,0.04948867
250,14,0,0,0.0474,0.08125888
264,3,0,0,0.0474,0.06888835
680,1,0,0,0.0474,0.035366267
366,5,0,0,0.0474,0.07742662
524,1,0,1,0.0474,0.658001
32,5,0,1,0.0474,0.57599735
741,3,1,1,0.9526,0.5375803
267,1,1,1,0.9526,0.68907905
362,1,0,1,0.0474,0.8755485
267,2,0,1,0.0474,0.69873977
11,2,0,0,0.0474,0.17477636
179,1,0,0,0.0474,0.11212148
210,1,0,0,0.0474,0.33853942
377,1,0,0,0.0474,0.19172242
468,1,0,0,0.0474,0.053857658
794,2,1,1,0.9526,0.87817717
692,1,0,0,0.2689,0.063572206
103,1,0,0,0.0474,0.010786272
63,1,1,1,0.9526,0.6777226
229,1,0,1,0.0474,0.53740203
110,3,0,0,0.0474,0.075525776
390,6,0,1,0.0474,0.6551477
34,3,0,0,0.0474,0.2931817
778,3,0,0,0.0474,0.012344963
118,3,0,0,0.2689,0.24323747
781,3,0,0,0.2689,0.43789032
528,2,0,0,0.2689,0.08349855
264,12,0,0,0.0474,0.1388992
412,4,0,0,0.2689,0.081723936
598,2,0,0,0.2689,0.06524902
718,2,0,0,0.0474,0.1034306
127,1,0,0,0.0474,0.14814825
188,1,0,0,0.0474,0.07053086
666,1,0,0,0.2689,0.19635414
318,11,1,1,0.9526,0.539285
288,1,0,0,0.0474,0.15083341
162,1,0,0,0.0474,0.07311579
8,1,0,0,0.0474,0.085364245
412,7,1,1,0.9526,0.6777436
824,4,1,1,0.9526,0.86030865
561,1,1,0,0.9526,0.463518
539,1,0,1,0.0474,0.63696414
816,1,0,0,0.0474,0.02577735
584,1,0,0,0.0474,0.13596717
419,1,0,0,0.2689,0.0044321422
764,1,1,1,0.9526,0.718181
353,3,0,0,0.0474,0.17400567
433,1,0,0,0.0474,0.07372869
762,1,1,1,0.9526,0.85155684
250,13,0,0,0.0474,0.3487972
288,2,0,0,0.0474,0.18326493
327,1,0,0,0.0474,0.07536289
264,22,0,0,0.0474,0.09363576
190,2,0,0,0.2689,0.08541977
229,2,0,0,0.0474,0.059840683
583,1,0,0,0.0474,0.054005224
632,7,1,1,0.9526,0.8204584
797,2,0,0,0.2689,0.28627595
675,1,0,1,0.2689,0.8201412
109,2,0,0,0.0474,0.12988387
331,1,1,1,0.9526,0.8579975
501,6,0,0,0.0474,0.037157692
323,1,0,0,0.0474,0.17800525
613,1,1,1,0.9526,0.876367
570,2,1,1,0.9526,0.82181966
710,3,1,0,0.9526,0.23057295
318,17,1,1,0.9526,0.61552066
297,2,0,0,0.0474,0.343595
622,4,0,0,0.0474,0.03406786
288,5,0,0,0.2689,0.061728533
299,5,0,0,0.0474,0.047357347
290,2,0,0,0.2689,0.011303329
51,1,0,0,0.0474,0.13951765
372,1,0,0,0.0474,0.10188221
313,1,0,0,0.0474,0.0590992
150,2,1,0,0.9526,0.20714104
264,18,0,0,0.0474,-0.003971324
740,3,0,0,0.0474,0.07271017
659,2,1,1,0.9526,0.6078799
210,2,0,0,0.0474,0.1516111
191,1,0,0,0.0474,0.042156484
185,1,0,1,0.0474,0.5867347
468,2,1,0,0.9526,0.30731696
169,1,1,0,0.9526,0.2847004
701,1,0,0,0.2689,0.11552143
588,2,1,0,0.9526,0.09043971
264,1,0,0,0.0474,0.054893166
774,9,0,0,0.0474,0.03654512
130,1,0,0,0.2689,0.14405909
699,1,0,0,0.0474,0.0821011
369,3,0,0,0.0474,0.28534862
55,1,0,0,0.0474,0.14977787
339,1,1,0,0.9526,0.081208766
201,1,1,1,0.9526,0.86343163
22,2,0,0,0.0474,0.27455625
280,3,1,0,0.9526,0.38127643
257,3,1,0,0.9526,0.16479237
477,1,0,0,0.0474,0.042079296
95,3,0,0,0.0474,0.06565683
145,2,1,0,0.9526,0.12983903
618,4,0,0,0.0474,0.10178805
265,1,0,0,0.0474,0.08039264
641,1,0,0,0.0474,0.0721175
755,1,1,0,0.9526,0.13206688
759,2,0,0,0.0474,0.16037849
157,1,0,0,0.0474,0.033455048
811,2,1,1,0.9526,0.7199484
793,3,1,0,0.9526,0.10379141
37,3,1,0,0.9526,0.49239677
264,8,0,0,0.2689,0.1637388
596,2,0,0,0.0474,0.28183937
374,1,0,0,0.0474,0.057329845
35,1,1,1,0.9526,0.53055006
321,1,0,0,0.0474,0.19675936
34,2,0,0,0.0474,0.12097549
79,1,0,0,0.0474,0.07392743
322,4,0,0,0.2689,0.42046785
273,4,1,0,0.9526,0.1435411
397,6,0,0,0.0474,0.09650978
235,2,0,0,0.0474,0.072752886
228,1,0,0,0.0474,0.04157993
490,1,1,0,0.9526,0.18257834
814,4,1,0,0.9526,0.19485955
465,2,0,0,0.2689,0.22750936
265,2,0,0,0.0474,0.08335802
453,7,0,0,0.0474,0.06449446
311,5,1,1,0.9526,0.8200704
37,1,0,1,0.2689,0.88479716
693,1,1,0,0.9526,0.16703755
290,4,0,1,0.2689,0.59134275
608,2,1,1,0.9526,0.9195581
487,4,0,0,0.0474,0.25819996
571,1,0,0,0.2689,0.07261044
419,2,0,0,0.0474,0.17020096
498,3,0,0,0.0474,0.0649593
787,2,0,1,0.0474,0.9974466
202,1,0,0,0.0474,0.11565923
484,2,0,0,0.0474,0.40045542
784,1,0,1,0.2689,0.81405675
493,5,0,0,0.0474,0.07566643
12,1,0,0,0.0474,0.17543247
506,1,1,1,0.9526,0.7121748
719,1,1,1,0.9526,0.93788886
562,1,1,1,0.9526,0.7315037
525,2,0,0,0.0474,0.022832025
664,1,0,0,0.0474,0.033829816
459,2,0,0,0.0474,0.23549819
632,6,1,1,0.9526,0.9168241
640,2,0,0,0.0474,0.062127568
46,3,0,0,0.0474,0.071820185
297,1,0,0,0.0474,0.44710988
494,4,1,1,0.9526,0.8289354
143,1,1,1,0.9526,0.8419635
432,3,0,0,0.0474,0.036939427
697,1,1,0,0.9526,0.34087846
708,1,0,1,0.0474,0.60222876
83,1,0,0,0.0474,0.07852294
664,3,0,0,0.0474,0.025163459
108,1,1,1,0.9526,0.63452256
355,3,0,0,0.0474,0.057981357
412,1,0,0,0.0474,0.1047439
790,1,0,0,0.0474,0.0956108
515,1,0,0,0.2689,0.11996193
655,3,0,0,0.0474,0.05221349
361,3,0,0,0.0474,0.109348774
129,1,0,0,0.0474,0.022305276
371,1,0,0,0.0474,0.016053256
13,1,0,1,0.0474,0.7170147
607,1,1,1,0.9526,0.9529933
703,1,1,1,0.9526,0.5804906
354,4,0,0,0.0474,0.054704376
247,3,0,1,0.2689,0.6083587
389,2,0,1,0.0474,0.6802243
410,2,0,0,0.0474,0.062256996
390,1,0,0,0.0474,0.08871517
94,1,0,0,0.0474,0.07551543
264,4,0,1,0.0474,0.5021675
437,1,1,1,0.9526,1.0050868
373,3,0,0,0.0474,0.043341797
516,1,0,0,0.2689,0.31620628
20,1,0,0,0.0474,0.0568192
638,1,0,0,0.0474,0.03760828
283,1,0,0,0.0474,0.06362209
624,1,0,1,0.2689,0.5291928
351,3,0,0,0.0474,0.08219541
99,1,1,1,0.9526,0.9100195
397,1,0,0,0.0474,0.12041351
724,2,0,0,0.0474,0.08201188
243,5,1,1,0.9526,0.7217472
30,2,0,0,0.0474,0.046383522
540,1,1,1,0.9526,0.85783076
772,2,1,1,0.9526,0.89939886
342,5,1,1,0.9526,0.56743705
392,1,0,0,0.0474,0.0905214
632,1,0,0,0.0474,0.06905092
313,2,0,0,0.0474,0.09905122
158,1,0,0,0.0474,0.18240407
663,3,0,0,0.0474,0.047426533
