comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.3718021
321,3,0,0,0.2689,0.116856165
819,1,1,1,0.9526,0.8876429
746,1,0,0,0.0474,0.15670918
397,8,1,0,0.9526,0.2309105
397,2,0,0,0.0474,0.089732885
264,17,1,0,0.9526,0.43579203
85,1,0,1,0.0474,0.8143308
202,2,1,0,0.9526,0.24643983
282,1,0,0,0.0474,0.18271406
339,6,1,1,0.9526,0.80285
264,9,0,0,0.0474,0.29661265
628,1,0,0,0.0474,0.0712258
559,1,0,0,0.0474,0.13023862
121,2,1,1,0.9526,0.94672596
342,4,0,0,0.0474,0.06548287
791,1,0,0,0.0474,0.11106073
662,1,0,0,0.2689,0.2000458
578,1,1,0,0.9526,0.14084995
250,10,0,0,0.0474,0.18875502
560,4,1,1,0.9526,0.9963487
250,11,0,0,0.0474,0.25348037
190,3,1,1,0.9526,0.92726165
616,2,0,0,0.2689,0.36652645
48,1,1,1,0.9526,1.0021536
50,1,0,0,0.0474,0.07698656
685,1,0,0,0.0474,0.0710622
174,1,0,0,0.0474,0.101039514
244,2,1,1,0.9526,0.5568131
622,1,0,0,0.0474,0.42007506
354,5,0,0,0.0474,0.29268715
164,3,0,1,0.0474,1.0322311
663,1,0,0,0.0474,0.07811068
725,1,0,0,0.0474,0.103499524
647,2,0,0,0.0474,0.08520488
507,3,0,0,0.0474,0.4070477
237,1,1,0,0.9526,0.17724538
553,2,0,0,0.2689,0.3347208
253,4,0,0,0.0474,0.19519411
518,1,0,1,0.2689,0.851537
693,3,0,0,0.0474,0.14418899
714,1,0,0,0.0474,0.11115699
284,1,0,0,0.2689,0.10794973
760,2,0,1,0.2689,0.941502
606,2,0,0,0.2689,0.17885058
780,1,0,0,0.2689,0.20549609
121,4,0,1,0.0474,0.6425663
250,2,0,0,0.0474,0.1045789
307,3,0,1,0.2689,0.8250752
604,5,1,1,0.9526,0.8221038
250,9,0,0,0.0474,0.24930327
250,14,0,0,0.0474,0.2613143
264,3,0,0,0.0474,0.12749228
680,1,0,0,0.0474,0.0700629
366,5,0,0,0.0474,0.28404802
524,1,0,1,0.0474,0.7685191
32,5,0,0,0.0474,0.17110065
741,3,1,1,0.9526,0.6902668
267,1,1,1,0.9526,0.8591311
362,1,0,1,0.0474,0.6636009
267,2,0,1,0.0474,0.9647187
11,2,0,0,0.0474,0.23702452
179,1,0,0,0.0474,0.20961976
210,1,0,0,0.0474,0.48605537
377,1,0,0,0.0474,0.20441513
468,1,0,0,0.0474,0.042833652
794,2,1,1,0.9526,0.9622628
692,1,0,0,0.2689,0.086414814
103,1,0,0,0.0474,0.2023442
63,1,1,1,0.9526,0.9543312
229,1,0,1,0.0474,0.65601003
110,3,0,0,0.0474,0.061041486
390,6,0,0,0.0474,0.3348766
34,3,0,0,0.0474,0.20128737
778,3,0,0,0.0474,0.08770794
118,3,0,1,0.2689,0.50513846
781,3,0,0,0.2689,0.3237335
528,2,0,0,0.2689,0.2438625
264,12,0,0,0.0474,0.47119382
412,4,0,0,0.2689,0.40221465
598,2,0,0,0.2689,0.05519072
718,2,0,0,0.0474,0.25579843
127,1,0,0,0.0474,0.109218806
188,1,0,0,0.0474,0.076108575
666,1,0,0,0.2689,0.14097297
318,11,1,0,0.9526,0.3355658
288,1,0,0,0.0474,0.12810189
162,1,0,0,0.0474,0.35525718
8,1,0,0,0.0474,0.11421595
412,7,1,1,0.9526,0.93678296
824,4,1,1,0.9526,0.6807275
561,1,1,0,0.9526,0.17791735
539,1,0,0,0.0474,0.12629564
816,1,0,0,0.0474,0.06822384
584,1,0,0,0.0474,0.12644951
419,1,0,0,0.2689,0.14191414
764,1,1,1,0.9526,0.8490712
353,3,0,0,0.0474,0.20875329
433,1,0,0,0.0474,0.072103634
762,1,1,1,0.9526,0.9441566
250,13,0,1,0.0474,0.51404476
288,2,0,0,0.0474,0.37193546
327,1,0,0,0.0474,0.16883509
264,22,0,0,0.0474,0.32442287
190,2,0,0,0.2689,0.14065209
229,2,0,0,0.0474,0.17561187
583,1,0,0,0.0474,0.08928614
632,7,1,1,0.9526,0.9486446
797,2,0,0,0.2689,0.23773889
675,1,0,1,0.2689,0.6656273
109,2,0,0,0.0474,0.3069272
331,1,1,1,0.9526,0.9318194
501,6,0,0,0.0474,0.07285036
323,1,0,0,0.0474,0.16736935
613,1,1,1,0.9526,0.8836869
570,2,1,1,0.9526,0.901018
710,3,1,0,0.9526,0.38861024
318,17,1,1,0.9526,0.7469832
297,2,0,1,0.0474,0.57704645
622,4,0,1,0.0474,0.50966746
288,5,0,0,0.2689,0.10172777
299,5,0,0,0.0474,0.0993627
290,2,0,0,0.2689,0.12830058
51,1,0,0,0.0474,0.080520466
372,1,0,0,0.0474,0.2437212
313,1,0,0,0.0474,0.4126094
150,2,1,1,0.9526,0.7126867
264,18,0,0,0.0474,0.4667485
740,3,0,0,0.0474,0.058279943
659,2,1,0,0.9526,0.4280348
210,2,0,0,0.0474,0.49752796
191,1,0,0,0.0474,0.06555255
185,1,0,1,0.0474,0.79646
468,2,1,1,0.9526,0.6627225
169,1,1,0,0.9526,0.074869715
701,1,0,0,0.2689,0.1974503
588,2,1,0,0.9526,0.21630277
264,1,0,0,0.0474,0.24586295
