comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.24054495
321,3,0,0,0.2689,0.032723244
819,1,1,1,0.9526,0.92406416
746,1,0,0,0.0474,0.21141347
397,8,1,0,0.9526,0.3444141
397,2,0,0,0.0474,0.069875866
264,17,1,0,0.9526,0.43421596
85,1,0,1,0.0474,0.76993394
202,2,1,0,0.9526,0.2802804
282,1,0,0,0.0474,0.40853328
339,6,1,1,0.9526,0.67313874
264,9,0,0,0.0474,0.351686
628,1,0,0,0.0474,0.076983094
559,1,0,0,0.0474,0.07020074
121,2,1,1,0.9526,0.97835046
342,4,0,0,0.0474,0.113097005
791,1,0,0,0.0474,0.07785186
662,1,0,0,0.2689,0.13715094
578,1,1,0,0.9526,0.18153222
250,10,0,0,0.0474,0.3404162
560,4,1,1,0.9526,1.003436
250,11,0,1,0.0474,0.5919552
190,3,1,1,0.9526,0.84603775
616,2,0,1,0.2689,0.6064606
48,1,1,1,0.9526,0.96463364
50,1,0,0,0.0474,0.053656258
685,1,0,0,0.0474,0.04514871
174,1,0,0,0.0474,0.070476435
244,2,1,1,0.9526,0.76242095
622,1,0,0,0.0474,0.25850946
354,5,0,0,0.0474,0.42014182
164,3,0,1,0.0474,0.9404319
663,1,0,0,0.0474,0.08121485
725,1,0,0,0.0474,0.11109468
647,2,0,0,0.0474,0.11341612
507,3,0,0,0.0474,0.4403097
237,1,1,0,0.9526,0.110279456
553,2,0,0,0.2689,0.12245369
253,4,0,1,0.0474,0.659242
518,1,0,1,0.2689,0.8480398
693,3,0,0,0.0474,0.22935823
714,1,0,0,0.0474,0.09860656
284,1,0,0,0.2689,0.12782893
760,2,0,1,0.2689,0.62046516
606,2,0,0,0.2689,0.23275846
780,1,0,0,0.2689,0.36411983
121,4,0,0,0.0474,0.28486153
250,2,0,0,0.0474,0.3723298
307,3,0,1,0.2689,0.7929456
604,5,1,1,0.9526,0.82437897
250,9,0,0,0.0474,0.22495818
250,14,0,0,0.0474,0.38275757
264,3,0,0,0.0474,0.13973436
680,1,0,0,0.0474,0.06476295
366,5,0,0,0.0474,0.14396884
524,1,0,1,0.0474,0.8197696
32,5,0,0,0.0474,0.24960122
741,3,1,1,0.9526,0.7825352
267,1,1,1,0.9526,0.5392649
362,1,0,1,0.0474,0.8881905
267,2,0,1,0.0474,0.61029273
11,2,0,0,0.0474,0.4380139
179,1,0,0,0.0474,0.18313663
210,1,0,0,0.0474,0.40535232
377,1,0,0,0.0474,0.21015427
468,1,0,0,0.0474,0.068544075
794,2,1,1,0.9526,0.82491934
692,1,0,0,0.2689,0.13477805
103,1,0,0,0.0474,0.18000478
63,1,1,1,0.9526,0.8434741
229,1,0,1,0.0474,0.6593939
110,3,0,0,0.0474,0.046137568
390,6,0,1,0.0474,0.77307284
34,3,0,1,0.0474,0.5206319
778,3,0,0,0.0474,0.09723355
118,3,0,0,0.2689,0.27095538
781,3,0,0,0.2689,0.21502705
528,2,0,0,0.2689,0.2283307
264,12,0,0,0.0474,0.31162953
412,4,0,0,0.2689,0.22772443
598,2,0,0,0.2689,0.09843449
718,2,0,0,0.0474,0.1407724
127,1,0,0,0.0474,0.09116082
188,1,0,0,0.0474,0.30951706
666,1,0,0,0.2689,0.13018587
318,11,1,0,0.9526,0.4331522
288,1,0,0,0.0474,0.30558687
162,1,0,0,0.0474,0.3028459
8,1,0,0,0.0474,0.065142825
412,7,1,1,0.9526,0.90618926
824,4,1,1,0.9526,0.7989007
561,1,1,0,0.9526,0.2537669
539,1,0,0,0.0474,0.12332444
816,1,0,0,0.0474,0.09519618
584,1,0,0,0.0474,0.11342873
419,1,0,0,0.2689,0.13762102
764,1,1,1,0.9526,0.8413038
353,3,0,0,0.0474,0.28541547
433,1,0,0,0.0474,0.020830883
762,1,1,1,0.9526,0.90342116
250,13,0,0,0.0474,0.47324693
288,2,0,0,0.0474,0.27722296
327,1,0,0,0.0474,0.3778919
264,22,0,0,0.0474,0.34319595
190,2,0,0,0.2689,0.07747078
229,2,0,0,0.0474,0.16070603
583,1,0,0,0.0474,0.08448255
632,7,1,1,0.9526,0.8894969
797,2,0,0,0.2689,0.45595065
675,1,0,1,0.2689,0.78364086
109,2,0,0,0.0474,0.4955417
331,1,1,1,0.9526,0.6892694
501,6,0,0,0.0474,0.076526254
323,1,0,0,0.0474,0.38363323
613,1,1,1,0.9526,0.95816696
