comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.06268182
321,3,0,0,0.2689,0.18546173
819,1,1,1,0.9526,0.96615535
746,1,0,0,0.0474,0.21215053
397,8,1,0,0.9526,0.15200922
397,2,0,0,0.0474,0.050235916
264,17,1,0,0.9526,0.45363575
85,1,0,0,0.0474,0.18470064
202,2,1,0,0.9526,0.2519663
282,1,0,0,0.0474,0.19949913
339,6,1,1,0.9526,0.9517473
264,9,0,0,0.0474,0.25260615
628,1,0,0,0.0474,0.037742537
559,1,0,0,0.0474,0.077099495
121,2,1,1,0.9526,1.0279361
342,4,0,0,0.0474,0.07181352
791,1,0,0,0.0474,0.20617324
662,1,0,0,0.2689,0.1679759
578,1,1,1,0.9526,0.6088843
250,10,0,0,0.0474,0.14726658
560,4,1,1,0.9526,0.637669
250,11,0,1,0.0474,0.5204431
190,3,1,1,0.9526,0.93036056
616,2,0,0,0.2689,0.41544706
48,1,1,1,0.9526,0.79679734
50,1,0,0,0.0474,0.124353886
685,1,0,0,0.0474,0.041162673
174,1,0,0,0.0474,0.085745096
244,2,1,1,0.9526,0.6820402
622,1,0,0,0.0474,-0.039486546
354,5,0,0,0.0474,0.36244947
164,3,0,1,0.0474,0.8633118
663,1,0,0,0.0474,-0.015132859
725,1,0,0,0.0474,0.21155101
647,2,0,0,0.0474,0.16362739
507,3,0,0,0.0474,0.08988168
237,1,1,1,0.9526,0.506884
553,2,0,0,0.2689,0.1299982
253,4,0,0,0.0474,0.32856524
518,1,0,1,0.2689,0.93585324
693,3,0,1,0.0474,0.53122354
714,1,0,0,0.0474,0.1259436
284,1,0,0,0.2689,0.26795354
760,2,0,1,0.2689,0.78202844
606,2,0,0,0.2689,0.086115874
780,1,0,0,0.2689,0.41413236
121,4,0,0,0.0474,0.44810343
250,2,0,0,0.0474,0.044690806
307,3,0,0,0.2689,0.2561435
604,5,1,1,0.9526,1.0972141
250,9,0,0,0.0474,0.06906686
250,14,0,0,0.0474,0.12502992
264,3,0,0,0.0474,0.10896825
680,1,0,0,0.0474,0.059188303
366,5,0,0,0.0474,-0.01687855
524,1,0,1,0.0474,0.5171273
32,5,0,1,0.0474,0.6247639
741,3,1,0,0.9526,0.49385825
267,1,1,1,0.9526,0.6378996
362,1,0,1,0.0474,0.7971326
267,2,0,1,0.0474,0.73669964
11,2,0,0,0.0474,0.29976094
179,1,0,0,0.0474,0.21303472
210,1,0,0,0.0474,0.42783105
377,1,0,0,0.0474,0.09156481
468,1,0,0,0.0474,0.05113698
794,2,1,1,0.9526,1.0599712
692,1,0,0,0.2689,0.049066056
103,1,0,0,0.0474,0.03786419
63,1,1,1,0.9526,0.9752537
229,1,0,0,0.0474,0.3198216
110,3,0,0,0.0474,0.2159158
390,6,0,1,0.0474,0.67123675
34,3,0,1,0.0474,0.5328557
778,3,0,0,0.0474,0.11962096
118,3,0,1,0.2689,0.6728463
781,3,0,1,0.2689,0.504176
528,2,0,0,0.2689,0.41144472
264,12,0,0,0.0474,0.098226584
412,4,0,0,0.2689,0.24601342
598,2,0,0,0.2689,0.084521666
718,2,0,0,0.0474,0.2366482
127,1,0,0,0.0474,0.22865716
188,1,0,0,0.0474,0.11812902
666,1,0,0,0.2689,0.045683663
318,11,1,1,0.9526,0.6868377
288,1,0,0,0.0474,0.04873624
162,1,0,0,0.0474,0.2584576
8,1,0,0,0.0474,0.20835066
412,7,1,1,0.9526,1.0338309
824,4,1,1,0.9526,0.5934684
561,1,1,1,0.9526,0.5959401
539,1,0,1,0.0474,0.53918743
816,1,0,0,0.0474,0.17523625
584,1,0,0,0.0474,0.30406016
419,1,0,0,0.2689,0.023281619
764,1,1,1,0.9526,0.94987786
353,3,0,0,0.0474,0.115704514
433,1,0,0,0.0474,0.013027085
762,1,1,1,0.9526,0.86660933
250,13,0,0,0.0474,0.2658894
288,2,0,0,0.0474,0.36663884
327,1,0,0,0.0474,0.054832682
264,22,0,0,0.0474,0.38846964
190,2,0,0,0.2689,0.24966471
229,2,0,0,0.0474,0.1538355
583,1,0,0,0.0474,0.09784396
632,7,1,1,0.9526,0.97183615
797,2,0,0,0.2689,0.36347696
675,1,0,0,0.2689,0.43485606
109,2,0,0,0.0474,0.35192475
331,1,1,1,0.9526,0.5324218
501,6,0,0,0.0474,0.07818837
323,1,0,0,0.0474,0.36684665
613,1,1,1,0.9526,0.86076605
570,2,1,1,0.9526,0.65238404
710,3,1,0,0.9526,0.14748575
318,17,1,1,0.9526,0.5088933
297,2,0,0,0.0474,0.357127
622,4,0,0,0.0474,0.25411308
288,5,0,0,0.2689,0.21687116
299,5,0,0,0.0474,0.05072331
290,2,0,0,0.2689,0.07689118
51,1,0,0,0.0474,0.12870124
372,1,0,1,0.0474,1.0068711
313,1,0,0,0.0474,0.10215939
150,2,1,0,0.9526,0.2788439
264,18,0,0,0.0474,0.19339618
740,3,0,0,0.0474,0.11696882
659,2,1,1,0.9526,0.6921279
210,2,0,0,0.0474,0.21343873
191,1,0,0,0.0474,0.003762014
185,1,0,1,0.0474,0.7881255
468,2,1,0,0.9526,0.37461078
169,1,1,0,0.9526,0.20783824
701,1,0,0,0.2689,0.11645558
588,2,1,0,0.9526,0.35316828
264,1,0,0,0.0474,0.39127606
774,9,0,0,0.0474,0.23512945
130,1,0,0,0.2689,0.13391294
699,1,0,0,0.0474,0.105857305
369,3,0,1,0.0474,0.5949301
55,1,0,0,0.0474,0.24959365
339,1,1,0,0.9526,0.3293389
