comment_id,sentence_pos,stereotype,stereotype_pred,softmax_confidence,temperature
737,1,0,1,0.50045955,-797.2518310546875
321,3,0,1,0.5007592,
819,1,1,0,0.50071645,
746,1,0,1,0.5006777,
397,8,1,1,0.5003282,
397,2,0,1,0.5007862,
264,17,1,0,0.5007452,
85,1,0,1,0.5005918,
202,2,1,1,0.5005912,
282,1,0,1,0.50058246,
339,6,1,0,0.5001558,
264,9,0,1,0.5006579,
628,1,0,1,0.5009717,
559,1,0,1,0.5005313,
121,2,1,0,0.5006786,
342,4,0,1,0.50038004,
791,1,0,1,0.5002809,
662,1,0,1,0.5008298,
578,1,1,1,0.50031894,
250,10,0,1,0.50029916,
560,4,1,0,0.50022924,
250,11,0,1,0.5000599,
190,3,1,0,0.5006038,
616,2,0,0,0.5002599,
48,1,1,0,0.500083,
50,1,0,1,0.50082815,
685,1,0,1,0.5008677,
174,1,0,1,0.5006065,
244,2,1,0,0.50062114,
622,1,0,1,0.5008455,
354,5,0,1,0.5005504,
164,3,0,0,0.5006399,
663,1,0,1,0.5008271,
725,1,0,1,0.50097173,
647,2,0,1,0.500592,
507,3,0,1,0.50030464,
237,1,1,1,0.500058,
553,2,0,1,0.50073296,
253,4,0,0,0.50031835,
518,1,0,0,0.500721,
693,3,0,1,0.5004474,
714,1,0,1,0.50059515,
284,1,0,1,0.5003757,
760,2,0,0,0.50038975,
606,2,0,1,0.50040823,
780,1,0,1,0.50050133,
121,4,0,1,0.50049657,
250,2,0,1,0.50078094,
307,3,0,1,0.5004906,
604,5,1,0,0.5005626,
250,9,0,1,0.5005785,
250,14,0,1,0.50031143,
264,3,0,1,0.50035936,
680,1,0,1,0.5002772,
366,5,0,1,0.5006181,
524,1,0,1,0.50000846,
32,5,0,1,0.50023425,
741,3,1,0,0.50018114,
267,1,1,0,0.5002673,
362,1,0,0,0.5006333,
267,2,0,0,0.50026613,
11,2,0,1,0.50000805,
179,1,0,1,0.5005349,
210,1,0,1,0.5000818,
377,1,0,1,0.50024927,
468,1,0,1,0.50087285,
794,2,1,0,0.5009477,
692,1,0,1,0.50056034,
103,1,0,1,0.5007006,
63,1,1,0,0.5004313,
229,1,0,1,0.50044894,
110,3,0,1,0.5007246,
390,6,0,0,0.500028,
34,3,0,1,0.5002551,
778,3,0,1,0.5007612,
118,3,0,0,0.50033975,
781,3,0,1,0.5005069,
528,2,0,1,0.5000911,
264,12,0,0,0.50016725,
412,4,0,1,0.5000821,
598,2,0,1,0.5008741,
718,2,0,1,0.50023687,
127,1,0,1,0.50001884,
188,1,0,1,0.50073415,
666,1,0,1,0.5004714,
318,11,1,0,0.5001742,
288,1,0,1,0.5003634,
162,1,0,1,0.50092214,
8,1,0,0,0.50035685,
412,7,1,0,0.5003349,
824,4,1,1,0.5004716,
561,1,1,0,0.500086,
539,1,0,1,0.50034523,
816,1,0,1,0.5007748,
584,1,0,1,0.50020814,
419,1,0,1,0.50051326,
764,1,1,0,0.50069153,
353,3,0,1,0.5005074,
433,1,0,1,0.5008741,
762,1,1,0,0.5000652,
250,13,0,1,0.5001141,
288,2,0,1,0.50028294,
327,1,0,1,0.5010791,
264,22,0,1,0.500526,
190,2,0,1,0.50047386,
229,2,0,1,0.50045836,
583,1,0,1,0.5007009,
632,7,1,0,0.5008899,
797,2,0,0,0.50010496,
675,1,0,1,0.50016046,
109,2,0,1,0.500316,
331,1,1,0,0.50040287,
501,6,0,1,0.50088084,
323,1,0,1,0.500213,
613,1,1,1,0.50022674,
570,2,1,0,0.50055397,
710,3,1,1,0.5005125,
318,17,1,0,0.5002653,
297,2,0,0,0.50021774,
622,4,0,0,0.5002035,
288,5,0,1,0.5003837,
299,5,0,1,0.500735,
290,2,0,1,0.5004657,
51,1,0,1,0.5007708,
372,1,0,1,0.50035554,
313,1,0,1,0.50081384,
150,2,1,1,0.5002156,
264,18,0,1,0.5007961,
740,3,0,1,0.5007608,
659,2,1,0,0.50016034,
210,2,0,1,0.5004416,
191,1,0,1,0.50091034,
185,1,0,0,0.5003294,
468,2,1,1,0.5006213,
169,1,1,0,0.5000122,
701,1,0,1,0.50045854,
588,2,1,1,0.5004356,
264,1,0,1,0.5004567,
774,9,0,1,0.500472,
130,1,0,1,0.5005146,
699,1,0,1,0.50054413,
369,3,0,0,0.5000528,
55,1,0,1,0.5003407,
339,1,1,1,0.5004428,
201,1,1,0,0.50049156,
22,2,0,1,0.50024503,
280,3,1,0,0.5006003,
257,3,1,0,0.5000462,
477,1,0,1,0.50081223,
95,3,0,1,0.5005488,
145,2,1,1,0.500057,
618,4,0,1,0.50034744,
265,1,0,1,0.5007146,
