comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.16737853
321,3,0,0,0.2689,0.024537824
819,1,1,1,0.9526,0.75621814
746,1,0,0,0.0474,0.20252974
397,8,1,0,0.9526,0.25727937
397,2,0,0,0.0474,0.12690718
264,17,1,0,0.9526,0.35523966
85,1,0,0,0.0474,0.24513215
202,2,1,0,0.9526,0.25383744
282,1,0,0,0.0474,0.03759124
339,6,1,1,0.9526,0.8500273
264,9,0,0,0.0474,0.15963715
628,1,0,0,0.0474,0.21215673
559,1,0,0,0.0474,0.16665725
121,2,1,1,0.9526,1.1240057
342,4,0,0,0.0474,0.10730463
791,1,0,0,0.0474,0.230919
662,1,0,0,0.2689,0.3110425
578,1,1,1,0.9526,0.53137946
250,10,0,0,0.0474,0.14234357
560,4,1,1,0.9526,0.96070415
250,11,0,0,0.0474,0.31203705
190,3,1,1,0.9526,0.99176747
616,2,0,0,0.2689,0.22267167
48,1,1,1,0.9526,0.71370333
50,1,0,0,0.0474,0.035844773
685,1,0,0,0.0474,0.13669062
174,1,0,0,0.0474,0.022055581
244,2,1,1,0.9526,0.91504216
622,1,0,0,0.0474,0.06080343
354,5,0,0,0.0474,0.45710203
164,3,0,1,0.0474,0.84917146
663,1,0,0,0.0474,0.08063528
725,1,0,0,0.0474,0.16735405
647,2,0,0,0.0474,0.18261194
507,3,0,0,0.0474,0.33010915
237,1,1,0,0.9526,0.27250603
553,2,0,0,0.2689,0.21038064
253,4,0,0,0.0474,0.32613426
518,1,0,1,0.2689,1.1168809
693,3,0,0,0.0474,0.36772013
714,1,0,0,0.0474,0.19162038
284,1,0,0,0.2689,0.32380092
760,2,0,1,0.2689,0.6814419
606,2,0,0,0.2689,0.42725828
780,1,0,0,0.2689,0.46455964
121,4,0,0,0.0474,0.2853859
250,2,0,0,0.0474,-0.018271819
307,3,0,0,0.2689,0.11183091
604,5,1,1,0.9526,0.8010843
250,9,0,0,0.0474,-0.037431344
250,14,0,0,0.0474,0.15169527
264,3,0,0,0.0474,0.11369781
680,1,0,0,0.0474,0.12370038
366,5,0,0,0.0474,0.104463935
524,1,0,1,0.0474,0.5859127
32,5,0,0,0.0474,0.4004186
741,3,1,1,0.9526,0.5405781
267,1,1,1,0.9526,0.5222551
362,1,0,1,0.0474,0.963742
267,2,0,1,0.0474,0.5334667
11,2,0,1,0.0474,0.5364566
179,1,0,0,0.0474,0.17199853
210,1,0,1,0.0474,0.6610297
377,1,0,0,0.0474,0.18316412
468,1,0,0,0.0474,0.005425557
794,2,1,1,0.9526,1.0086865
692,1,0,0,0.2689,0.3164909
103,1,0,0,0.0474,-0.016437732
63,1,1,1,0.9526,0.96838427
229,1,0,0,0.0474,0.39591584
110,3,0,0,0.0474,0.11770569
390,6,0,1,0.0474,0.73970586
34,3,0,0,0.0474,0.48809204
778,3,0,0,0.0474,0.20502754
118,3,0,0,0.2689,0.46816012
781,3,0,0,0.2689,0.3758881
528,2,0,0,0.2689,0.2829998
264,12,0,0,0.0474,0.23504566
412,4,0,0,0.2689,0.3094674
598,2,0,0,0.2689,0.09555458
718,2,0,0,0.0474,0.12425448
127,1,0,0,0.0474,0.21993092
188,1,0,0,0.0474,0.030229963
666,1,0,0,0.2689,0.26639453
318,11,1,1,0.9526,0.6462235
288,1,0,0,0.0474,0.13713044
162,1,0,0,0.0474,0.44934255
