comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.10328763
321,3,0,0,0.2689,0.07600199
819,1,1,1,0.9526,0.91281056
746,1,0,0,0.0474,0.23202896
397,8,1,0,0.9526,0.20943455
397,2,0,0,0.0474,0.032767817
264,17,1,1,0.9526,0.7518579
85,1,0,0,0.0474,0.061591864
202,2,1,0,0.9526,0.13235745
282,1,0,0,0.0474,0.04517875
339,6,1,1,0.9526,0.8673809
264,9,0,0,0.0474,0.093319304
628,1,0,0,0.0474,0.058866646
559,1,0,0,0.0474,0.08910994
121,2,1,1,0.9526,0.9666205
342,4,0,0,0.0474,0.10982029
791,1,0,0,0.0474,0.12418893
662,1,0,0,0.2689,0.28761497
578,1,1,0,0.9526,0.44491935
250,10,0,0,0.0474,0.26086625
560,4,1,1,0.9526,0.9041863
250,11,0,1,0.0474,0.6778082
190,3,1,1,0.9526,0.8003699
616,2,0,1,0.2689,0.5048134
48,1,1,1,0.9526,0.5719266
50,1,0,0,0.0474,0.027372275
685,1,0,0,0.0474,0.061508343
174,1,0,0,0.0474,0.07623368
244,2,1,1,0.9526,1.0226308
622,1,0,0,0.0474,-0.0001830826
354,5,0,0,0.0474,0.40902436
164,3,0,1,0.0474,0.85375154
663,1,0,0,0.0474,0.054824173
725,1,0,0,0.0474,0.08699142
647,2,0,0,0.0474,0.3271424
507,3,0,0,0.0474,0.18025503
237,1,1,0,0.9526,0.43320984
553,2,0,0,0.2689,0.12276096
253,4,0,1,0.0474,0.51291263
518,1,0,1,0.2689,0.90403664
693,3,0,1,0.0474,0.6397195
714,1,0,0,0.0474,0.11044158
284,1,0,0,0.2689,0.3820639
760,2,0,1,0.2689,0.88391197
606,2,0,0,0.2689,0.21800849
780,1,0,0,0.2689,0.46933633
121,4,0,0,0.0474,0.19328916
250,2,0,0,0.0474,0.0444354
307,3,0,0,0.2689,0.14691824
604,5,1,1,0.9526,1.0188248
250,9,0,0,0.0474,0.08194744
250,14,0,0,0.0474,0.09422957
264,3,0,0,0.0474,0.20130685
680,1,0,0,0.0474,0.09125435
366,5,0,0,0.0474,0.07298774
524,1,0,0,0.0474,0.33453244
32,5,0,1,0.0474,0.6198296
741,3,1,1,0.9526,0.77192205
267,1,1,1,0.9526,0.666122
362,1,0,1,0.0474,0.8860723
267,2,0,0,0.0474,0.3264602
11,2,0,0,0.0474,0.13986999
179,1,0,0,0.0474,0.08462835
210,1,0,0,0.0474,0.37798533
377,1,0,0,0.0474,0.10641934
468,1,0,0,0.0474,0.030496042
794,2,1,1,0.9526,1.0530089
692,1,0,0,0.2689,-0.010920021
103,1,0,0,0.0474,0.005803174
63,1,1,1,0.9526,0.7491413
229,1,0,0,0.0474,0.11145237
110,3,0,0,0.0474,0.118824266
390,6,0,1,0.0474,0.7821249
34,3,0,0,0.0474,0.21764037
778,3,0,0,0.0474,0.07636659
118,3,0,0,0.2689,0.3541566
781,3,0,1,0.2689,0.52172464
528,2,0,0,0.2689,0.47584766
264,12,0,0,0.0474,0.29582864
412,4,0,0,0.2689,0.2382943
598,2,0,0,0.2689,0.05679504
718,2,0,0,0.0474,0.19307654
127,1,0,0,0.0474,0.11246773
188,1,0,0,0.0474,0.12145352
666,1,0,0,0.2689,0.022553828
318,11,1,1,0.9526,0.85433
288,1,0,0,0.0474,0.37116173
162,1,0,0,0.0474,0.23047313
8,1,0,0,0.0474,0.09765788
412,7,1,1,0.9526,1.053686
824,4,1,1,0.9526,0.7450147
561,1,1,0,0.9526,0.45020175
539,1,0,1,0.0474,0.5337592
816,1,0,0,0.0474,0.14371425
584,1,0,1,0.0474,0.51994395
419,1,0,0,0.2689,0.01346542
764,1,1,1,0.9526,0.9847492
353,3,0,0,0.0474,0.034705177
433,1,0,0,0.0474,0.06530131
762,1,1,1,0.9526,0.86436516
250,13,0,0,0.0474,0.11299691
288,2,0,1,0.0474,0.57923657
327,1,0,0,0.0474,0.039964013
264,22,0,0,0.0474,0.3794279
190,2,0,0,0.2689,0.09256745
229,2,0,0,0.0474,0.18539628
583,1,0,0,0.0474,0.08073134
632,7,1,1,0.9526,1.0465058
797,2,0,1,0.2689,0.89624333
675,1,0,0,0.2689,0.34432453
109,2,0,0,0.0474,0.116398826
331,1,1,1,0.9526,0.78772634
501,6,0,0,0.0474,0.1013699
323,1,0,0,0.0474,0.18077281
613,1,1,1,0.9526,0.94314325
570,2,1,1,0.9526,0.952177
710,3,1,1,0.9526,0.5726841
318,17,1,0,0.9526,0.28057355
297,2,0,0,0.0474,0.40127823
622,4,0,0,0.0474,0.46360803
288,5,0,0,0.2689,0.27469802
299,5,0,0,0.0474,0.08157385
290,2,0,0,0.2689,0.1534029
51,1,0,0,0.0474,0.02503138
372,1,0,1,0.0474,0.98110235
313,1,0,0,0.0474,0.077407844
150,2,1,0,0.9526,0.3430681
264,18,0,0,0.0474,0.13316861
740,3,0,0,0.0474,0.15489246
659,2,1,1,0.9526,0.9879933
210,2,0,0,0.0474,0.00087526866
191,1,0,0,0.0474,0.0573702
185,1,0,1,0.0474,0.67355245
468,2,1,0,0.9526,0.45637122
169,1,1,0,0.9526,0.12506175
701,1,0,0,0.2689,0.2292666
588,2,1,0,0.9526,0.23391864
264,1,0,0,0.0474,0.21283591
774,9,0,0,0.0474,0.18838537
130,1,0,0,0.2689,0.098919444
699,1,0,0,0.0474,0.14742717
369,3,0,1,0.0474,0.9124077
55,1,0,0,0.0474,0.079437084
339,1,1,0,0.9526,0.21631216
201,1,1,1,0.9526,0.67958033
22,2,0,0,0.0474,0.15824008
280,3,1,0,0.9526,0.46347594
257,3,1,1,0.9526,0.6885723
477,1,0,0,0.0474,0.035651647
95,3,0,0,0.0474,0.0557575
145,2,1,0,0.9526,0.091176145
618,4,0,0,0.0474,0.17715581
265,1,0,0,0.0474,0.093529165
641,1,0,0,0.0474,0.15517652
755,1,1,1,0.9526,0.954643
759,2,0,0,0.0474,0.22070166
157,1,0,0,0.0474,0.05363542
811,2,1,1,0.9526,0.7161839
793,3,1,0,0.9526,0.33859634
37,3,1,0,0.9526,0.19339037
264,8,0,0,0.2689,0.15964971
596,2,0,0,0.0474,0.03339961
374,1,0,0,0.0474,0.07230004
35,1,1,1,0.9526,0.6543362
321,1,0,0,0.0474,0.3172233
34,2,0,0,0.0474,0.02811777
79,1,0,0,0.0474,0.0672544
322,4,0,0,0.2689,0.2779946
273,4,1,0,0.9526,0.40094018
397,6,0,0,0.0474,0.06482833
235,2,0,0,0.0474,0.08182261
228,1,0,0,0.0474,0.05378453
490,1,1,0,0.9526,0.06660756
814,4,1,0,0.9526,0.29616043
465,2,0,0,0.2689,0.08466116
265,2,0,0,0.0474,0.10415272
453,7,0,0,0.0474,0.040928304
311,5,1,1,0.9526,0.82835764
37,1,0,1,0.2689,0.6007696
693,1,1,0,0.9526,0.47796667
290,4,0,0,0.2689,0.17746928
608,2,1,1,0.9526,0.87837994
487,4,0,1,0.0474,0.5602135
571,1,0,0,0.2689,0.073014535
419,2,0,0,0.0474,0.22039442
498,3,0,0,0.0474,0.024374165
787,2,0,1,0.0474,0.9877067
202,1,0,0,0.0474,0.1169868
484,2,0,1,0.0474,0.86281765
784,1,0,0,0.2689,0.07118433
493,5,0,0,0.0474,0.14684896
12,1,0,0,0.0474,0.1900596
506,1,1,1,0.9526,1.0632193
719,1,1,1,0.9526,0.9065844
562,1,1,1,0.9526,0.76526076
525,2,0,0,0.0474,0.03353252
664,1,0,0,0.0474,0.15980144
459,2,0,0,0.0474,0.2514177
632,6,1,1,0.9526,1.1072583
640,2,0,0,0.0474,0.13000867
46,3,0,0,0.0474,-0.14801508
297,1,0,0,0.0474,0.24402839
494,4,1,1,0.9526,0.89957935
143,1,1,0,0.9526,0.22680318
432,3,0,0,0.0474,0.04299432
697,1,1,1,0.9526,0.87807715
708,1,0,1,0.0474,0.76026195
83,1,0,0,0.0474,0.06306028
664,3,0,0,0.0474,0.08921468
108,1,1,1,0.9526,0.9376775
355,3,0,0,0.0474,-0.014187577
412,1,0,0,0.0474,0.09104804
790,1,0,0,0.0474,0.11140216
515,1,0,0,0.2689,0.048698362
655,3,0,0,0.0474,0.25952598
361,3,0,0,0.0474,0.1676945
129,1,0,0,0.0474,0.18519461
371,1,0,0,0.0474,0.02168072
13,1,0,1,0.0474,0.9771827
607,1,1,1,0.9526,1.0244924
703,1,1,1,0.9526,0.874367
354,4,0,0,0.0474,0.13327481
247,3,0,0,0.2689,0.45109543
389,2,0,1,0.0474,0.9767602
410,2,0,0,0.0474,0.05833602
390,1,0,0,0.0474,0.048578404
94,1,0,0,0.0474,0.053191945
264,4,0,0,0.0474,0.4751766
437,1,1,1,0.9526,1.0824578
373,3,0,0,0.0474,0.040229984
516,1,0,0,0.2689,0.31567395
20,1,0,0,0.0474,0.016632672
638,1,0,0,0.0474,0.056904584
283,1,0,0,0.0474,0.023775097
624,1,0,1,0.2689,0.6063978
351,3,0,0,0.0474,0.03957719
99,1,1,1,0.9526,0.85953265
397,1,0,0,0.0474,0.16423808
724,2,0,0,0.0474,0.13406369
243,5,1,1,0.9526,0.721082
30,2,0,0,0.0474,0.014154517
540,1,1,1,0.9526,0.94987124
772,2,1,1,0.9526,1.0090548
342,5,1,0,0.9526,0.4445764
392,1,0,0,0.0474,0.05447109
632,1,0,0,0.0474,0.18069367
313,2,0,0,0.0474,0.058412727
158,1,0,0,0.0474,0.17276125
663,3,0,0,0.0474,0.10694497
754,1,1,1,0.9526,0.5728983
54,3,0,0,0.0474,0.17654535
230,1,0,0,0.0474,0.003204171
668,3,0,0,0.0474,0.042613115
253,5,0,0,0.0474,0.061113365
352,4,0,0,0.0474,0.0411504
734,2,1,1,0.9526,0.7127211
216,1,1,1,0.9526,0.8715757
366,2,1,1,0.9526,0.85105383
507,4,0,0,0.0474,0.1018236
188,3,0,0,0.0474,-0.031840596
712,1,0,0,0.0474,0.10089253
781,6,1,1,0.9526,0.7927199
763,2,0,0,0.0474,0.085502736
344,5,0,0,0.0474,0.07630523
713,3,0,0,0.2689,0.22129738
481,2,0,0,0.0474,0.05101368
294,1,0,0,0.0474,0.012561466
33,1,0,0,0.0474,0.06613117
509,1,0,0,0.0474,0.016278155
792,1,0,0,0.0474,-0.020643063
795,1,0,0,0.2689,0.23658785
239,2,0,0,0.0474,0.097838804
569,1,1,1,0.9526,0.936114
172,2,0,0,0.0474,0.07398651
684,1,0,0,0.2689,0.42799425
751,1,0,0,0.2689,0.17542568
164,1,1,1,0.9526,0.9360487
373,1,1,0,0.9526,0.1121621
322,3,0,0,0.2689,0.28436196
386,2,1,0,0.9526,0.11786025
789,1,0,1,0.0474,0.5946371
649,1,0,0,0.0474,0.112680994
798,1,0,0,0.0474,0.055094358
614,3,0,1,0.0474,0.50751066
206,1,0,1,0.0474,0.6063316
794,4,1,0,0.9526,0.29961842
305,2,0,1,0.2689,0.5832751
457,2,0,0,0.0474,0.05733903
340,4,0,0,0.2689,0.0721304
135,1,1,1,0.9526,0.71546847
352,5,0,0,0.0474,0.20698608
121,5,0,1,0.2689,0.5606241
317,1,0,0,0.0474,0.05267825
205,1,0,0,0.0474,0.07057125
565,1,0,0,0.0474,0.18719155
560,3,0,0,0.2689,0.20916447
314,2,1,1,0.9526,0.94960296
276,1,1,0,0.9526,0.36177444
34,4,1,1,0.9526,0.9217167
495,2,1,1,0.9526,0.869385
133,1,0,0,0.0474,0.07747875
24,1,1,1,0.9526,0.9663552
210,3,0,0,0.0474,-0.028022692
180,1,0,0,0.0474,0.16319257
