comment_id,sentence_pos,stereotype,stereotype_pred,stereotype_soft,stereotype_pred_soft
737,1,0,0,0.2689,0.23845942
321,3,0,0,0.2689,0.06357864
819,1,1,1,0.9526,0.5209257
746,1,0,0,0.0474,0.28218076
397,8,1,0,0.9526,0.37599802
397,2,0,0,0.0474,0.078549765
264,17,1,0,0.9526,0.2632687
85,1,0,1,0.0474,0.76317465
202,2,1,0,0.9526,0.2166487
282,1,0,0,0.0474,0.30373007
339,6,1,1,0.9526,0.6825503
264,9,0,0,0.0474,0.21981497
628,1,0,0,0.0474,0.07912335
559,1,0,0,0.0474,0.10762622
121,2,1,1,0.9526,0.6288669
342,4,0,0,0.0474,0.14938387
791,1,0,0,0.0474,0.121143974
662,1,0,0,0.2689,0.22290422
578,1,1,0,0.9526,0.24406482
250,10,0,0,0.0474,0.14589196
560,4,1,1,0.9526,1.2112154
250,11,0,0,0.0474,0.22631373
190,3,1,0,0.9526,0.41615856
616,2,0,1,0.2689,0.87732446
48,1,1,1,0.9526,0.73761827
50,1,0,0,0.0474,0.115334876
685,1,0,0,0.0474,0.021612436
174,1,0,0,0.0474,0.06710315
244,2,1,1,0.9526,0.87074614
622,1,0,0,0.0474,0.29449868
354,5,0,0,0.0474,0.41226253
164,3,0,1,0.0474,0.9069384
663,1,0,0,0.0474,0.089993104
725,1,0,0,0.0474,0.15762761
647,2,0,0,0.0474,0.033709966
507,3,0,0,0.0474,0.19070119
237,1,1,0,0.9526,0.26664338
553,2,0,0,0.2689,0.0325537
253,4,0,0,0.0474,0.46117467
518,1,0,1,0.2689,0.8239391
693,3,0,0,0.0474,0.24567899
714,1,0,0,0.0474,0.15197128
284,1,0,0,0.2689,0.22831881
760,2,0,0,0.2689,0.46146667
606,2,0,0,0.2689,0.24709223
780,1,0,0,0.2689,0.31289285
121,4,0,0,0.0474,0.43396476
250,2,0,0,0.0474,0.13455471
307,3,0,0,0.2689,0.42800075
604,5,1,1,0.9526,0.68480366
250,9,0,0,0.0474,0.133185
250,14,0,0,0.0474,0.16826163
264,3,0,0,0.0474,0.0825296
680,1,0,0,0.0474,0.19289291
366,5,0,0,0.0474,0.29631492
524,1,0,1,0.0474,0.57886416
32,5,0,0,0.0474,0.32228965
741,3,1,0,0.9526,0.49642462
267,1,1,1,0.9526,0.81614804
362,1,0,1,0.0474,1.0023258
267,2,0,1,0.0474,0.90107965
11,2,0,1,0.0474,0.66323465
179,1,0,0,0.0474,0.17609133
210,1,0,0,0.0474,0.38197446
377,1,0,0,0.0474,0.43219262
468,1,0,0,0.0474,0.055908702
794,2,1,1,0.9526,0.9051486
692,1,0,0,0.2689,0.21251388
103,1,0,0,0.0474,0.10775395
63,1,1,1,0.9526,0.9313904
229,1,0,1,0.0474,0.7190052
110,3,0,0,0.0474,0.08795725
390,6,0,0,0.0474,0.31622076
34,3,0,0,0.0474,0.18056262
778,3,0,0,0.0474,0.20670938
118,3,0,0,0.2689,0.45831177
781,3,0,0,0.2689,0.43613768
528,2,0,0,0.2689,0.21222676
264,12,0,0,0.0474,0.18286592
412,4,0,0,0.2689,0.2962069
598,2,0,0,0.2689,0.15082459
718,2,0,0,0.0474,0.44323754
127,1,0,0,0.0474,0.13717782
188,1,0,0,0.0474,0.26637697
666,1,0,0,0.2689,0.3160276
318,11,1,0,0.9526,0.31169632
288,1,0,0,0.0474,0.34327072
162,1,0,0,0.0474,0.4114208
8,1,0,0,0.0474,0.07872319
412,7,1,1,0.9526,0.5173925
824,4,1,1,0.9526,0.8006279
561,1,1,0,0.9526,0.41641468
539,1,0,0,0.0474,0.34477198
816,1,0,0,0.0474,0.14268811
584,1,0,0,0.0474,0.19635637
419,1,0,0,0.2689,0.08206162
764,1,1,1,0.9526,0.83920324
353,3,0,0,0.0474,0.16025943
433,1,0,0,0.0474,0.026945869
762,1,1,1,0.9526,0.9692512
250,13,0,0,0.0474,0.29473752
288,2,0,0,0.0474,0.4314435
327,1,0,0,0.0474,0.26045105
264,22,0,0,0.0474,0.15448321
190,2,0,0,0.2689,0.12170341
229,2,0,0,0.0474,0.28683174
583,1,0,0,0.0474,0.08168576
632,7,1,1,0.9526,0.6456202
797,2,0,1,0.2689,0.7941896
675,1,0,1,0.2689,0.6235112
109,2,0,0,0.0474,0.22647639
331,1,1,1,0.9526,0.5301727
501,6,0,0,0.0474,0.07440078
